Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",23,9,9,32,2,2.0,,7.0,1.0,5.0,3.0,1.0,2.0,1.0,3.0,14.0,17.0,1.0,2.0,1.0,,,90.0
24,"Bews, Jed",3,1,5,8,,,,4.0,,,,,,,,2.0,6.0,,,,,,85.0
46 ↑,"Blicavs, Mark",6,1,3,9,1,,,2.0,2.0,,,1.0,,,,5.0,4.0,,,7.0,,,70.0
22,"Duncan, Mitch",8,6,11,19,2,,,3.0,,2.0,1.0,2.0,1.0,1.0,,8.0,11.0,1.0,1.0,,,1.0,87.0
44,"Enright, Corey",9,2,10,19,1,,,5.0,2.0,3.0,2.0,2.0,1.0,,,7.0,11.0,,,1.0,,1.0,91.0
29,"Guthrie, Cameron",9,2,13,22,,1.0,,8.0,,2.0,4.0,2.0,1.0,1.0,,10.0,12.0,,,1.0,2.0,3.0,83.0
26,"Hawkins, Tom",12,7,5,17,4,3.0,,3.0,,,,5.0,3.0,3.0,2.0,14.0,4.0,3.0,6.0,2.0,,3.0,93.0
33,"Horlin-Smith, George",12,5,9,21,1,,,3.0,2.0,2.0,4.0,2.0,2.0,1.0,,7.0,14.0,,1.0,,,,80.0
9,"Kelly, James",16,10,17,33,,,,6.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,9.0,24.0,1.0,,2.0,,,85.0
13 ↓,"Lonergan, Tom",1,2,3,4,,,,,1.0,,,1.0,1.0,1.0,,1.0,3.0,,,1.0,,,23.0
4,"Mackie, Andrew",17,9,10,27,,,,5.0,4.0,3.0,,5.0,,1.0,,6.0,22.0,1.0,,3.0,,,86.0
17,"McIntosh, Hamish",7,5,9,16,,,7.0,7.0,3.0,2.0,,,3.0,,,8.0,8.0,2.0,,,,1.0,85.0
32,"Motlop, Steven",13,4,8,21,1,1.0,,,,7.0,,2.0,,1.0,,3.0,17.0,,,,2.0,1.0,86.0
21,"Murdoch, Jordan",9,4,5,14,2,1.0,,2.0,1.0,4.0,,,1.0,,,5.0,9.0,1.0,1.0,1.0,2.0,2.0,92.0
25,"Rivers, Jared",4,3,10,14,,,,,,1.0,,1.0,,1.0,,7.0,7.0,3.0,,8.0,,,85.0
14,"Selwood, Joel",17,6,9,26,1,2.0,,2.0,1.0,4.0,1.0,3.0,2.0,3.0,,8.0,19.0,1.0,1.0,6.0,1.0,,86.0
38,"Sheringham, Jackson",6,3,5,11,,1.0,,5.0,3.0,1.0,,2.0,1.0,2.0,,2.0,9.0,,1.0,1.0,,,80.0
16,"Simpson, Dawson",1,,6,7,,1.0,21.0,3.0,,,1.0,2.0,,2.0,,4.0,3.0,,,,,,69.0
27,"Stokes, Mathew",17,3,11,28,,,,3.0,1.0,5.0,4.0,1.0,2.0,,,10.0,18.0,,,3.0,,,89.0
12,"Stringer, Jesse",8,3,3,11,1,,,4.0,1.0,,,,,,,4.0,7.0,1.0,1.0,3.0,,,76.0
7,"Taylor, Harry",8,4,5,13,,,,2.0,2.0,1.0,,3.0,,2.0,,5.0,7.0,1.0,,4.0,2.0,,96.0
5,"Varcoe, Travis",7,4,12,19,,1.0,,3.0,2.0,4.0,2.0,2.0,1.0,,,7.0,14.0,,,3.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,93,178,391,16,15.0,28.0,77.0,28.0,49.0,25.0,41.0,22.0,22.0,6.0,146.0,246.0,16.0,14.0,47.0,9.0,12.0,
Opposition,Opposition,208,79,154,362,13,13.0,36.0,58.0,32.0,49.0,38.0,49.0,22.0,22.0,,145.0,209.0,12.0,8.0,55.0,10.0,7.0,
