Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Brown, Nathan",19y 222d,14 (8-0-6 57.14%),10 (0.71),←,
18,"Cameron, Leon",25y 18d,133 (69-2-62 52.63%),55 (0.41),←,
12,"Cook, James",23y 256d,44 (27-0-17 61.36%),76 (1.73),19 (11-0-8 57.89%),41 (2.16)
26,"Cox, Simon",20y 238d,15 (6-0-9 40.00%),6 (0.40),←,
16,"Croft, Matthew",24y 206d,63 (34-2-27 55.56%),35 (0.56),←,
11,"Curley, Todd",24y 249d,31 (11-1-19 37.10%),25 (0.81),28 (9-1-18 33.93%),24 (0.86)
14,"Darcy, Luke",22y 70d,47 (21-1-25 45.74%),36 (0.77),←,
21,"Dent, Matthew",25y 246d,67 (17-0-50 25.37%),14 (0.21),20 (13-0-7 65.00%),5 (0.25)
32,"Ellis, Craig",22y 108d,46 (23-0-23 50.00%),1 (0.02),←,
3,"Grant, Chris",24y 281d,167 (85-3-79 51.80%),314 (1.88),←,
9,"Hudson, Paul",27y 62d,154 (91-0-63 59.09%),291 (1.89),20 (11-0-9 55.00%),27 (1.35)
6,"Johnson, Brad",21y 64d,76 (34-2-40 46.05%),47 (0.62),←,
35,"Kretiuk, Steven",25y 78d,76 (41-1-34 54.61%),9 (0.12),←,
39,"Liberatore, Tony",31y 221d,197 (103-3-91 53.05%),89 (0.45),←,
23,"Martin, Michael",20y 207d,17 (7-1-9 44.12%),5 (0.29),←,
10,"Montgomery, Brett",24y 111d,16 (12-0-4 75.00%),18 (1.13),←,
36,"Romero, Jose",26y 50d,150 (77-1-72 51.67%),130 (0.87),61 (28-1-32 46.72%),32 (0.52)
5,"Smith, Rohan",24y 112d,99 (50-2-47 51.52%),66 (0.67),←,
34,"West, Mark",24y 170d,11 (7-0-4 63.64%),2 (0.18),←,
7,"West, Scott",22y 310d,102 (50-1-51 49.51%),41 (0.40),←,
15,"Wynd, Scott",27y 238d,170 (83-3-84 49.71%),27 (0.16),←,
Totals,Totals,24y 81d,1695 (856-23-816 50.50%),1297 (0.77),,
C,"Wallace, Terry",38y 281d,34 (18-0-16 52.94%),,←,
