North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
16,"Brown, Leigh",26y 104d,178 (76-1-101 42.98%),80 (0.45),115 (57-1-57 50.00%),60 (0.52)
33,"Campbell, Matt",21y 137d,24 (13-1-10 56.25%),28 (1.17),←,
34,"Davies, Ben",22y 117d,13 (5-0-8 38.46%),1 (0.08),1 (0-0-1 0.00%),
11,"Firrito, Michael",24y 192d,93 (48-1-44 52.15%),13 (0.14),←,
38,"Gibson, Josh",24y 85d,31 (15-0-16 48.39%),,←,
6,"Grant, Shannon",31y 48d,291 (162-3-126 56.19%),346 (1.19),233 (130-2-101 56.22%),308 (1.32)
31,"Hale, David",24y 15d,89 (39-1-49 44.38%),55 (0.62),←,
39,"Harding, Leigh",27y 41d,99 (48-2-49 49.49%),128 (1.29),←,
4,"Harris, Daniel",26y 27d,127 (63-2-62 50.39%),38 (0.30),←,
29,"Harvey, Brent",30y 23d,252 (140-2-110 55.95%),293 (1.16),←,
2,"Lower, Ed",20y 349d,21 (12-1-8 59.52%),9 (0.43),←,
1,"McIntosh, Hamish",23y 276d,54 (25-1-28 47.22%),23 (0.43),←,
42,"McMahon, Scott",22y 4d,20 (12-0-8 60.00%),14 (0.70),←,
20,"Petrie, Drew",25y 235d,142 (69-2-71 49.30%),120 (0.85),←,
5,"Power, Sam",24y 340d,95 (33-3-59 36.32%),16 (0.17),11 (5-1-5 50.00%),
30,"Pratt, Daniel",25y 77d,72 (37-0-35 51.39%),5 (0.07),69 (36-0-33 52.17%),4 (0.06)
3,"Rawlings, Brady",26y 362d,169 (87-1-81 51.78%),56 (0.33),←,
28,"Riggio, Matt",20y 84d,6 (2-0-4 33.33%),,←,
7,"Simpson, Adam",32y 111d,278 (161-2-115 58.27%),77 (0.28),←,
12,"Thomas, Lindsay",20y 99d,23 (11-1-11 50.00%),24 (1.04),←,
37,"Thompson, Scott",22y 28d,4 (0-1-3 12.50%),,←,
14,"Urquhart, Gavin",20y 19d,2 (0-0-2 0.00%),,←,
Totals,Totals,24y 226d,2083 (1058-25-1000 50.79%),1326 (0.64),,
C,"Laidley, Dani",41y 71d,125 (61-2-62 49.60%),,←,
