North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Anderson, Stuart",5,2,7,12,2,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
11,"Archer, Glenn",8,5,3,11,3,,1.0,3.0,,,,,2.0,,,,,,,,,,
12,"Blakey, John",4,2,1,5,,,1.0,2.0,,,,,,1.0,,,,,,,,,
18,"Carey, Wayne",15,7,1,16,3,1.0,1.0,,,,,,,2.0,,,,,,,,,
27,"Crocker, Darren",17,3,6,23,1,,,1.0,,,,,,2.0,2.0,,,,,,,,
25,"Daniltchenko, Jason",3,2,2,5,2,1.0,,3.0,,,,,,,,,,,,,,,
28,"Dwyer, Anthony",9,1,1,10,,,,1.0,,,,,1.0,,,,,,,,,,
6,"Fairley, Ian",12,1,2,14,,,2.0,1.0,,,,,2.0,,,,,,,,,,
17,"Freeborn, Glenn",13,1,6,19,1,,,3.0,,,,,1.0,,,,,,,,,,
34,"King, David",17,4,3,20,,,,1.0,,,,,3.0,1.0,3.0,,,,,,,,
7,"Laidley, Dani",6,1,2,8,,1.0,,1.0,,,,,,3.0,,,,,,,,,
4,"Martyn, Mick",9,3,6,15,,,,1.0,,,,,1.0,1.0,,,,,,,,,
31,"McKernan, Corey",8,3,2,10,1,,12.0,,,,,,2.0,,,,,,,,,,
22,"Roberts, Mark",10,2,2,12,2,2.0,,2.0,,,,,2.0,2.0,,,,,,,,,
3,"Rock, Anthony",7,1,5,12,,,,2.0,,,,,2.0,2.0,,,,,,,,,
2,"Schwass, Wayne",6,1,2,8,,,,2.0,,,,,,,,,,,,,,,
8,"Scott, Robert",10,3,2,12,,,,4.0,,,,,,2.0,,,,,,,,,
24,"Sholl, Craig",10,3,3,13,,1.0,,5.0,,,,,2.0,,,,,,,,,,
37,"Simpson, Adam",4,1,1,5,,,,1.0,,,,,,1.0,,,,,,,,,
10,"Stevens, Anthony",14,5,5,19,1,,,2.0,,,,,4.0,1.0,,,,,,,,,
30,"Welsh, Scott",,,,,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,51,62,249,16,11.0,17.0,36.0,,,,,23.0,19.0,5.0,,,,,,,,
Opposition,Opposition,201,62,131,332,14,11.0,27.0,36.0,,,,,19.0,23.0,1.0,,,,,,,,
