Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",10,7,11,21,,,,3.0,1.0,3.0,1.0,,1.0,,,8.0,14.0,,,3.0,,,87.0
5,"Bruhn, Tanner",11,2,11,22,,,,4.0,1.0,2.0,5.0,4.0,1.0,1.0,,11.0,13.0,,,,,,71.0
17,"Callaghan, Finn",6,2,7,13,1,,,1.0,3.0,1.0,1.0,2.0,,1.0,,5.0,8.0,,,1.0,,,70.0
3,"Coniglio, Stephen",11,1,12,23,1,1.0,,8.0,1.0,3.0,2.0,5.0,2.0,1.0,,8.0,14.0,,,1.0,,1.0,84.0
24,"de Boer, Matt",6,4,9,15,,1.0,,1.0,1.0,5.0,,5.0,,5.0,,3.0,13.0,,1.0,2.0,,,79.0
30,"Flynn, Matt",6,3,5,11,1,,27.0,3.0,,2.0,7.0,2.0,1.0,1.0,,10.0,1.0,2.0,1.0,6.0,,,65.0
12,"Green, Tom",14,4,20,34,,3.0,,3.0,3.0,5.0,6.0,4.0,2.0,3.0,,16.0,19.0,,1.0,1.0,1.0,1.0,84.0
19,"Haynes, Nick",7,2,3,10,,,,1.0,2.0,1.0,,2.0,,,,3.0,6.0,,,3.0,,,87.0
37,"Hill, Bobby",7,4,5,12,2,,,,1.0,2.0,,2.0,2.0,,,6.0,6.0,1.0,,1.0,,,76.0
27,"Himmelberg, Harry",5,1,6,11,1,,,3.0,,4.0,,1.0,1.0,,,4.0,6.0,,,,,,91.0
23,"Hogan, Jesse",3,1,3,6,1,1.0,,4.0,,1.0,,1.0,2.0,,,5.0,1.0,,1.0,2.0,,,81.0
39,"Idun, Connor",3,3,5,8,,,,1.0,3.0,,,1.0,1.0,1.0,,4.0,5.0,,,7.0,,,80.0
25,"Keeffe, Lachlan",5,2,2,7,,,7.0,4.0,2.0,,2.0,2.0,,1.0,,3.0,4.0,,,6.0,,,92.0
22,"Kelly, Josh",12,5,21,33,,,,1.0,3.0,6.0,7.0,4.0,1.0,1.0,,14.0,20.0,,,2.0,,1.0,87.0
40,"Kennedy, Adam",12,5,5,17,,,,,3.0,1.0,,2.0,,,,,16.0,,,5.0,,,86.0
33,"OHalloran, Xavier",9,5,2,11,,,,,1.0,2.0,,2.0,1.0,,,5.0,6.0,1.0,,,,,78.0
36,"Perryman, Harry",11,5,6,17,,,,6.0,1.0,,1.0,2.0,2.0,,,7.0,10.0,1.0,,2.0,,,72.0
26,"Riccardi, Jake",,,,,,,,,,,,,,,,,,,,,,,
42,"Stein, Jake",7,2,7,14,,,,1.0,3.0,1.0,,3.0,1.0,,,5.0,10.0,,,9.0,,,86.0
14,"Taranto, Tim",13,1,16,29,,,,4.0,2.0,6.0,5.0,5.0,2.0,,,15.0,14.0,,,4.0,,,82.0
15,"Taylor, Sam",7,5,8,15,,,,5.0,1.0,,,1.0,1.0,1.0,,5.0,9.0,,,13.0,,,100.0
8,"Ward, Callan",15,4,19,34,,1.0,,4.0,3.0,3.0,3.0,3.0,3.0,,,9.0,26.0,,,3.0,2.0,,79.0
6,"Whitfield, Lachie",14,7,11,25,,,,4.0,1.0,5.0,1.0,5.0,,,,2.0,21.0,,,2.0,,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,75,194,388,7,11.0,34.0,61.0,36.0,53.0,41.0,58.0,24.0,16.0,,148.0,242.0,5.0,4.0,73.0,3.0,4.0,
Opposition,Opposition,226,101,174,400,19,6.0,34.0,53.0,46.0,57.0,32.0,58.0,18.0,24.0,6.0,144.0,254.0,12.0,13.0,35.0,4.0,14.0,
