Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
33,"Farmer, Jeff",21y 80d,61 (24-0-37 39.34%),117 (1.92),←,
20,"Febey, Matthew",29y 24d,123 (58-0-65 47.15%),34 (0.28),←,
21,"Febey, Steven",29y 24d,204 (106-0-98 51.96%),30 (0.15),←,
4,"Grgic, Brent",18y 339d,27 (13-0-14 48.15%),12 (0.44),←,
27,"Ingerson, Anthony",28y 334d,100 (41-0-59 41.00%),40 (0.40),63 (25-0-38 39.68%),15 (0.24)
16,"Johnstone, Travis",18y 57d,13 (6-0-7 46.15%),12 (0.92),←,
7,"Kowal, Darren",26y 86d,93 (46-0-47 49.46%),36 (0.39),←,
36,"Leoncelli, Andrew",24y 57d,41 (19-0-22 46.34%),8 (0.20),←,
35,"McDonald, Anthony",26y 91d,42 (18-0-24 42.86%),19 (0.45),←,
23,"McDonald, James",21y 342d,25 (16-0-9 64.00%),13 (0.52),←,
9,"Neitz, David",23y 233d,118 (53-0-65 44.92%),170 (1.44),←,
43,"Rigoni, Guy",24y 47d,24 (16-0-8 66.67%),5 (0.21),←,
24,"Robertson, Russell",19y 292d,18 (13-0-5 72.22%),19 (1.06),←,
5,"Schwarz, David",26y 50d,91 (41-1-49 45.60%),142 (1.56),←,
10,"Seecamp, Marcus",26y 47d,121 (47-0-74 38.84%),16 (0.13),70 (29-0-41 41.43%),6 (0.09)
1,"Shanahan, Jamie",30y 280d,146 (79-1-66 54.45%),,21 (15-0-6 71.43%),
11,"Stynes, Jim",32y 142d,263 (135-1-127 51.52%),130 (0.49),←,
2,"Tingay, Stephen",28y 30d,152 (84-0-68 55.26%),75 (0.49),←,
12,"Viney, Todd",32y 166d,215 (105-1-109 49.07%),84 (0.39),←,
34,"White, Jeff",21y 205d,56 (29-0-27 51.79%),35 (0.63),24 (16-0-8 66.67%),17 (0.71)
22,"Woewodin, Shane",22y 62d,46 (20-0-26 43.48%),13 (0.28),←,
13,"Yze, Adem",20y 356d,71 (30-0-41 42.25%),28 (0.39),←,
Totals,Totals,25y 36d,2050 (999-4-1047 48.73%),1038 (0.51),,
C,"Daniher, Neale",37y 209d,24 (16-0-8 66.67%),,←,
