Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Blakey, John",9,6,8,17,,,,4.0,4.0,3.0,1.0,,,,,3.0,12.0,1.0,,,9.0,,
22,"Burton, Matthew",1,,2,3,,,15.0,2.0,,,,,,,,2.0,,,,3.0,,,
45,"Cochrane, Stuart",5,,1,6,,,1.0,5.0,,,1.0,1.0,,1.0,,1.0,3.0,,,1.0,,,
2,"Colbert, Leigh",6,3,9,15,,,,3.0,1.0,1.0,2.0,1.0,1.0,,,7.0,8.0,,,3.0,,,
6,"Grant, Shannon",5,2,6,11,,1.0,,2.0,1.0,2.0,2.0,,,,,3.0,8.0,,,1.0,1.0,,
39,"Harding, Leigh",8,,3,11,3,2.0,,1.0,,1.0,2.0,1.0,,1.0,,7.0,4.0,,,,1.0,,
29,"Harvey, Brent",13,2,5,18,1,,,3.0,3.0,5.0,1.0,2.0,,,,6.0,13.0,1.0,,2.0,3.0,,
21,"Jones, Corey",11,7,1,12,3,2.0,,,,5.0,1.0,1.0,1.0,,,6.0,8.0,2.0,1.0,2.0,1.0,,
34,"King, David",15,4,7,22,5,3.0,,3.0,1.0,8.0,3.0,1.0,2.0,,,10.0,11.0,1.0,1.0,2.0,1.0,,
35,"Makepeace, Troy",13,3,3,16,1,,,6.0,6.0,2.0,1.0,2.0,,,,9.0,8.0,1.0,1.0,4.0,6.0,,
4,"Martyn, Mick",4,,2,6,,,,,3.0,,1.0,3.0,1.0,2.0,,4.0,1.0,,,4.0,,,
32,"Morrell, Digby",7,6,4,11,3,,,1.0,,2.0,1.0,1.0,,,,3.0,8.0,,3.0,5.0,,,
44,"Motlop, Shannon",8,1,5,13,,1.0,,2.0,1.0,5.0,1.0,2.0,,,,7.0,4.0,,,,4.0,,
20,"Petrie, Drew",8,2,4,12,2,2.0,3.0,7.0,,3.0,2.0,,2.0,,,8.0,4.0,1.0,2.0,6.0,,,
17,"Porter, Mark",3,2,2,5,,1.0,7.0,3.0,1.0,1.0,1.0,2.0,1.0,,,4.0,2.0,,,2.0,,,
3,"Rawlings, Brady",4,2,2,6,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,4.0,,,5.0,1.0,,
30,"Robbins, Ben",13,3,9,22,,,,12.0,,6.0,10.0,1.0,,,,9.0,12.0,,,3.0,1.0,,
7,"Simpson, Adam",18,3,5,23,,3.0,2.0,8.0,1.0,6.0,8.0,3.0,,2.0,,16.0,8.0,2.0,1.0,5.0,,,
9,"Sinclair, Jess",17,5,11,28,,,,3.0,3.0,3.0,,3.0,1.0,,,9.0,20.0,1.0,,,3.0,,
13,"Smith, Dylan",5,,1,6,,,,7.0,,2.0,2.0,,,,,4.0,2.0,,,2.0,,,
40,"Teague, David",6,8,8,14,,,,1.0,2.0,,1.0,1.0,,1.0,,3.0,11.0,,,4.0,,,
36,"Watt, Shannon",,,3,3,,,,,,,,1.0,,1.0,,3.0,,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,59,101,280,18,18.0,28.0,74.0,28.0,56.0,41.0,27.0,9.0,9.0,,125.0,151.0,10.0,9.0,55.0,31.0,,
Opposition,Opposition,170,63,102,272,22,11.0,54.0,52.0,25.0,52.0,42.0,35.0,9.0,9.0,6.0,126.0,151.0,14.0,14.0,75.0,18.0,,
