Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 165d,145 (82-1-62 56.90%),79 (0.54),100 (74-1-25 74.50%),55 (0.55)
31,"Andrews, Harris",28y 102d,214 (108-1-105 50.70%),11 (0.05),←,
43,"Answerth, Noah",25y 229d,73 (52-0-21 71.23%),2 (0.03),←,
10,"Ashcroft, Levi",18y 95d,2 (2-0-0 100.00%),,←,
8,"Ashcroft, Will",20y 321d,33 (26-0-7 78.79%),11 (0.33),←,
33,"Bailey, Zac",25y 181d,142 (96-0-46 67.61%),148 (1.04),←,
7,"Berry, Jarrod",27y 46d,162 (95-1-66 58.95%),64 (0.40),←,
14,"Day, Sam",32y 198d,156 (47-2-107 30.77%),117 (0.75),1 (1-0-0 100.00%),
5,"Dunkley, Josh",28y 73d,169 (103-1-65 61.24%),75 (0.44),53 (38-1-14 72.64%),10 (0.19)
3,"Fletcher, Jaspa",21y 27d,43 (31-1-11 73.26%),14 (0.33),←,
30,"Hipwood, Eric",27y 191d,179 (101-1-77 56.70%),265 (1.48),←,
35,"Lester, Ryan",32y 209d,209 (101-1-107 48.56%),47 (0.22),←,
6,"McCluggage, Hugh",27y 20d,184 (108-1-75 58.97%),116 (0.63),←,
46,"McInerney, Oscar",30y 256d,153 (99-1-53 65.03%),64 (0.42),←,
26,"McKenna, Conor",28y 360d,125 (70-2-53 56.80%),27 (0.22),46 (35-1-10 77.17%),7 (0.15)
28,"McLachlan, Will",19y 344d,1 (1-0-0 100.00%),2 (2.00),←,
13,"Morris, Logan",19y 317d,21 (17-1-3 83.33%),28 (1.33),←,
9,"Neale, Lachie",31y 303d,274 (160-1-113 58.58%),129 (0.47),139 (95-1-43 68.71%),62 (0.45)
40,"Payne, Jack",25y 159d,70 (46-1-23 66.43%),2 (0.03),←,
16,"Rayner, Cam",25y 153d,142 (89-1-52 63.03%),135 (0.95),←,
38,"Reville, Bruce",24y 29d,13 (11-1-1 88.46%),4 (0.31),←,
44,"Wilmot, Darcy",21y 82d,58 (41-1-16 71.55%),6 (0.10),←,
15,"Zorko, Dayne",36y 42d,279 (136-1-142 48.92%),235 (0.84),←,
Totals,Totals,26y 122d,2847 (1622-20-1205 56.97%),1581 (0.56),,
C,"Fagan, Chris",63y 273d,191 (112-1-78 58.90%),,←,
