Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Sean",7,2,6,13,,,,,,,,,1.0,1.0,,,,,,,,,
16,"Cloke, David",6,2,1,7,1,,,,,,,,2.0,,,,,,,,,,
13,"Egan, Phil",8,3,3,11,1,4.0,,,,,,,2.0,,,,,,,,,,
25,"Gale, Brendon",8,3,2,10,2,1.0,,1.0,,,,,,,,,,,,,,,
19,"Hamilton, Greg",5,1,3,8,,,,,,,,,,,,,,,,,,,
34,"Hogg, Jeff",2,3,1,3,,,,,,,,,,1.0,,,,,,,,,
33,"Knights, Matthew",21,,12,33,,,,1.0,,,,,2.0,2.0,,,,,,,,,
4,"Lambert, Craig",11,2,10,21,,,,,,,,,2.0,,,,,,,,,,
1,"Lee, Mark",11,3,5,16,1,,9.0,2.0,,,,,4.0,1.0,,,,,,,,,
26,"Leys, Brian",12,2,2,14,,,,1.0,,,,,1.0,1.0,,,,,,,,,
7,"Mitchell, Michael",11,6,10,21,1,3.0,,2.0,,,,,1.0,1.0,2.0,,,,,,,,
6,"Naish, Chris",8,3,5,13,,,,,,,,,1.0,1.0,,,,,,,,,
22,"Nichols, Trent",16,2,5,21,1,3.0,,,,,,,1.0,2.0,,,,,,,,,
36,"Nixon, Richard",5,1,4,9,,,,,,,,,1.0,5.0,,,,,,,,,
2,"Pickering, Justin",11,6,3,14,,,1.0,,,,,,,2.0,,,,,,,,,
35,"Pickering, Michael",17,8,8,25,2,1.0,,,,,,,1.0,3.0,,,,,,,,,
48,"Ryan, Stephen",12,5,3,15,1,,,,,,,,1.0,2.0,,,,,,,,,
17,"Smith, Craig",10,1,2,12,,1.0,,3.0,,,,,2.0,2.0,,,,,,,,,
15,"Thomson, Michael",2,,3,5,,,,,,,,,,1.0,,,,,,,,,
53,"Young, Barry",8,1,7,15,,,,3.0,,,,,5.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,54,95,286,10,14.0,10.0,13.0,,,,,27.0,26.0,2.0,,,,,,,,
Opposition,Opposition,237,99,137,374,19,19.0,16.0,14.0,,,,,26.0,27.0,4.0,,,,,,,,
