North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",10,5,11,21,2,,,1.0,2.0,1.0,3.0,4.0,,1.0,,5.0,16.0,,1.0,2.0,,,85.0
18,"Atley, Shaun",6,2,8,14,,,,2.0,1.0,3.0,,3.0,,2.0,,3.0,10.0,,,3.0,2.0,,88.0
3 ↑,"Bastinac, Ryan",1,,1,2,,,,2.0,,,1.0,,,,,3.0,,,,,,,23.0
35,"Black, Aaron",9,4,3,12,3,2.0,,4.0,,1.0,,,3.0,,,6.0,7.0,2.0,4.0,,,1.0,93.0
10,"Cunnington, Ben",11,3,12,23,,,,6.0,2.0,4.0,4.0,4.0,,2.0,,10.0,14.0,,1.0,1.0,,,82.0
15,"Dal Santo, Nick",15,8,19,34,,1.0,1.0,3.0,2.0,6.0,4.0,3.0,1.0,1.0,,10.0,24.0,,,1.0,2.0,,87.0
38,"Daw, Majak",6,5,2,8,1,4.0,11.0,4.0,,2.0,,,,,,7.0,1.0,4.0,3.0,1.0,,,89.0
43,"Gibson, Sam",20,10,15,35,,1.0,,1.0,4.0,3.0,3.0,,1.0,,2.0,4.0,31.0,,1.0,,1.0,1.0,89.0
22,"Goldstein, Todd",7,2,3,10,1,,33.0,4.0,,4.0,3.0,,3.0,,,5.0,5.0,,1.0,1.0,,1.0,92.0
24,"Greenwood, Levi",12,4,15,27,1,1.0,,1.0,4.0,4.0,7.0,1.0,2.0,,,14.0,13.0,,1.0,2.0,,1.0,68.0
6,"Hansen, Lachlan",10,6,8,18,,,,1.0,3.0,2.0,,2.0,2.0,2.0,,6.0,11.0,,,2.0,1.0,,91.0
29,"Harvey, Brent",19,7,20,39,2,1.0,,3.0,2.0,6.0,6.0,2.0,1.0,,3.0,8.0,31.0,,1.0,2.0,3.0,,88.0
21,"McDonald, Luke",13,8,9,22,,,,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,6.0,16.0,,,5.0,,,85.0
42,"McMahon, Scott",6,5,4,10,,,,1.0,,,,1.0,,,,4.0,7.0,1.0,,5.0,,,82.0
28,"Nahas, Robin",14,7,8,22,,,,8.0,1.0,8.0,,5.0,2.0,1.0,,11.0,10.0,,,1.0,1.0,1.0,82.0
20,"Petrie, Drew",8,5,5,13,1,4.0,,3.0,,2.0,,,2.0,,,9.0,4.0,4.0,2.0,3.0,,,94.0
9 ↓,"Swallow, Andrew",9,2,9,18,,1.0,,2.0,,3.0,5.0,1.0,2.0,,,9.0,9.0,,,1.0,,,61.0
12,"Thomas, Lindsay",14,6,5,19,4,2.0,,2.0,,4.0,1.0,4.0,1.0,2.0,1.0,5.0,13.0,1.0,4.0,1.0,,5.0,85.0
16,"Thompson, Scott",9,5,9,18,,,,1.0,5.0,,,,1.0,,,5.0,12.0,,,,1.0,,94.0
36,"Tippett, Joel",2,1,7,9,,,,2.0,,,,,,,,1.0,8.0,,,8.0,,,83.0
19,"Wright, Sam",9,4,11,20,1,2.0,,,2.0,1.0,,,,,,5.0,16.0,2.0,,2.0,1.0,,81.0
7,"Ziebell, Jack",15,5,8,23,1,1.0,,1.0,2.0,4.0,4.0,4.0,,2.0,,11.0,13.0,1.0,2.0,2.0,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,104,192,417,17,23.0,45.0,53.0,31.0,61.0,42.0,36.0,23.0,14.0,6.0,147.0,271.0,15.0,21.0,43.0,12.0,10.0,
Opposition,Opposition,186,105,111,297,6,2.0,31.0,62.0,41.0,37.0,32.0,52.0,14.0,23.0,,88.0,198.0,3.0,3.0,47.0,11.0,4.0,
