Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",17,4,9,26,1,1.0,,3.0,2.0,3.0,8.0,4.0,3.0,1.0,,16.0,11.0,,1.0,1.0,,,78.0
31,"Fritsch, Bayley",7,4,7,14,1,,,2.0,1.0,1.0,2.0,2.0,,,,8.0,8.0,1.0,2.0,2.0,,,83.0
17,"Frost, Sam",4,3,5,9,,,,2.0,3.0,1.0,,6.0,2.0,5.0,,4.0,7.0,,,2.0,2.0,,86.0
11,"Gawn, Max",7,3,6,13,,,21.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,,10.0,4.0,1.0,,4.0,,,86.0
4,"Harmes, James",12,5,11,23,,1.0,,4.0,1.0,3.0,6.0,2.0,1.0,,,13.0,10.0,1.0,,2.0,,1.0,75.0
14,"Hibberd, Michael",14,5,1,15,,,,1.0,5.0,4.0,,3.0,2.0,1.0,,6.0,9.0,,,4.0,,,82.0
34,"Hore, Marty",7,2,7,14,,,,1.0,2.0,,,3.0,,1.0,,7.0,7.0,,,2.0,,,82.0
29,"Hunt, Jayden",5,,9,14,,,,4.0,2.0,1.0,1.0,3.0,2.0,,,9.0,5.0,,,1.0,2.0,,92.0
39,"Jetta, Neville",4,3,6,10,,,,2.0,2.0,2.0,,3.0,1.0,2.0,,4.0,5.0,,,4.0,1.0,,78.0
2,"Jones, Nathan",12,6,7,19,1,,,1.0,4.0,2.0,1.0,4.0,,,,3.0,14.0,,1.0,1.0,1.0,,74.0
28,"McDonald, Oscar",4,1,1,5,,,,1.0,3.0,,,2.0,,,,1.0,3.0,,,3.0,,,92.0
25,"McDonald, Tom",4,4,4,8,1,,3.0,1.0,1.0,1.0,,1.0,,1.0,,5.0,3.0,2.0,2.0,2.0,,1.0,80.0
18,"Melksham, Jake",15,8,1,16,2,,,1.0,,4.0,,5.0,,2.0,,2.0,17.0,,3.0,3.0,,4.0,84.0
30,"Neal-Bullen, Alex",9,2,6,15,,2.0,,5.0,,1.0,2.0,2.0,1.0,,,9.0,8.0,,2.0,1.0,,,89.0
13,"Oliver, Clayton",13,1,10,23,,,,3.0,5.0,5.0,5.0,5.0,2.0,1.0,,11.0,11.0,,,,,,78.0
5,"Petracca, Christian",5,3,10,15,1,1.0,,3.0,,2.0,2.0,4.0,,3.0,,9.0,8.0,,1.0,1.0,,,84.0
3,"Salem, Christian",30,5,2,32,,,,4.0,12.0,2.0,1.0,1.0,3.0,,,9.0,14.0,,,4.0,,,87.0
9,"Spargo, Charlie",6,7,5,11,,,,,,2.0,,2.0,,,,2.0,10.0,,1.0,1.0,,1.0,84.0
32,"Sparrow, Tom",12,1,2,14,1,,,3.0,1.0,2.0,3.0,2.0,3.0,,,6.0,7.0,,,,,,70.0
7,"Viney, Jack",6,1,4,10,,,,4.0,,3.0,,2.0,2.0,,,3.0,7.0,,,3.0,,,67.0
40,"Wagner, Corey",11,4,3,14,,,,4.0,1.0,1.0,,2.0,2.0,1.0,,8.0,7.0,1.0,,,1.0,,75.0
26,"Weideman, Sam",6,4,7,13,1,1.0,5.0,2.0,,2.0,,2.0,1.0,,,5.0,8.0,2.0,1.0,,,1.0,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,76,123,333,9,7.0,29.0,53.0,46.0,45.0,33.0,62.0,28.0,20.0,,150.0,183.0,8.0,14.0,41.0,7.0,8.0,
Opposition,Opposition,231,102,195,426,12,15.0,32.0,71.0,35.0,59.0,30.0,60.0,20.0,28.0,6.0,151.0,276.0,12.0,15.0,49.0,8.0,10.0,
