Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Bramble, Lachlan",7,4,4,11,,1.0,,1.0,,6.0,,1.0,,,,,11.0,,,,2.0,2.0,77.0
22,"Breust, Luke",3,1,8,11,1,1.0,,2.0,,,1.0,,,,,3.0,7.0,,1.0,1.0,,1.0,83.0
9 ↑,"Burgoyne, Shaun",3,,6,9,,,,1.0,,1.0,1.0,,1.0,,,5.0,5.0,,,1.0,,,27.0
18,"Ceglar, Jonathon",7,7,8,15,,,29.0,,1.0,2.0,5.0,2.0,1.0,2.0,,10.0,7.0,2.0,1.0,2.0,,,76.0
12,"Day, Will",15,7,14,29,,,,,3.0,6.0,1.0,4.0,,2.0,1.0,10.0,17.0,1.0,,4.0,3.0,,79.0
8,"Frost, Sam",8,2,4,12,,,,3.0,4.0,2.0,,2.0,2.0,,,5.0,6.0,1.0,,5.0,2.0,,100.0
38,"Grainger-Barras, Denver",4,4,3,7,,,,,1.0,,,2.0,1.0,1.0,,3.0,4.0,1.0,,3.0,,,56.0
15,"Hardwick, Blake",8,4,4,12,,,,1.0,4.0,1.0,,1.0,,1.0,,2.0,8.0,,,3.0,,,82.0
28,"Hartigan, Kyle",7,4,6,13,,,,3.0,4.0,1.0,,3.0,1.0,1.0,,7.0,6.0,3.0,,3.0,,,99.0
17,"Howe, Daniel",18,9,13,31,,,,1.0,2.0,3.0,,2.0,,,,2.0,28.0,,,1.0,1.0,1.0,84.0
29,"Jiath, Changkuoth",14,8,8,22,,,,,5.0,4.0,,4.0,,2.0,,6.0,17.0,1.0,,5.0,1.0,,77.0
34,"Koschitzke, Jacob",3,2,3,6,,2.0,,3.0,,,,,,,,2.0,3.0,1.0,2.0,4.0,,,80.0
7,"McEvoy, Ben",9,8,10,19,1,2.0,9.0,3.0,1.0,1.0,2.0,3.0,1.0,,,11.0,9.0,3.0,3.0,3.0,,2.0,89.0
3,"Mitchell, Tom",16,11,24,40,,,,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,7.0,33.0,,,1.0,,,82.0
36,"Moore, Dylan",14,4,6,20,4,1.0,,1.0,2.0,5.0,2.0,3.0,2.0,1.0,,6.0,15.0,,2.0,3.0,,,84.0
44,"Newcombe, Jai",9,5,3,12,1,,,4.0,2.0,1.0,1.0,5.0,,2.0,,2.0,9.0,,1.0,,,,74.0
23,"OBrien, Tim",9,5,4,13,2,2.0,,2.0,,2.0,1.0,2.0,4.0,1.0,,7.0,6.0,2.0,3.0,2.0,,,91.0
10,"OMeara, Jaeger",12,6,11,23,1,1.0,,,1.0,4.0,6.0,2.0,,1.0,,9.0,15.0,,,3.0,,,81.0
21,"Phillips, Tom",4,4,8,12,1,,,1.0,,,,,1.0,,,5.0,7.0,,1.0,1.0,,,78.0
14,"Scrimshaw, Jack",17,6,11,28,,,,2.0,4.0,1.0,1.0,1.0,1.0,,,11.0,15.0,2.0,,4.0,1.0,1.0,83.0
26,"Shiels, Liam",16,4,10,26,,,,6.0,2.0,9.0,4.0,6.0,1.0,4.0,,8.0,16.0,,,2.0,,1.0,82.0
20 ↓,"Wingard, Chad",4,3,5,9,1,,,4.0,,2.0,1.0,1.0,,,,4.0,7.0,,1.0,1.0,,1.0,53.0
5,"Worpel, James",16,1,4,20,1,,,4.0,1.0,5.0,6.0,7.0,2.0,3.0,,10.0,9.0,,,3.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,109,177,400,13,12.0,38.0,45.0,38.0,59.0,34.0,54.0,19.0,22.0,4.0,135.0,260.0,17.0,15.0,55.0,10.0,9.0,
Opposition,Opposition,207,94,153,360,11,6.0,25.0,62.0,43.0,49.0,34.0,57.0,22.0,19.0,2.0,125.0,230.0,14.0,7.0,40.0,8.0,9.0,
