Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Brereton, Dermott",6,4,5,11,,2.0,,,,,,,,,,,,,,,,,
26,"Brown, Gavin",1,1,5,6,,,,,,,,,,,,,,,,,,,
5,"Buckley, Nathan",9,,3,12,,,,1.0,,,,,1.0,,,,,,,,,,
17,"Burns, Scott",15,3,8,23,,,,,,,,,2.0,,,,,,,,,,
21,"Christian, Michael",4,1,,4,,1.0,2.0,,,,,,,2.0,,,,,,,,,
28,"Crosisca, Gavin",4,3,1,5,,,,1.0,,,,,,3.0,,,,,,,,,
15,"Hassall, Jon",10,1,5,15,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
31,"Hotton, Trent",,,3,3,,,8.0,1.0,,,,,,,,,,,,,,,
38,"James, Aaron",8,,1,9,,1.0,2.0,,,,,,2.0,,,,,,,,,,
8,"James, Brett",1,,2,3,1,,,,,,,,,,,,,,,,,,
23,"Kelly, Craig",7,3,3,10,,,,2.0,,,,,,1.0,,,,,,,,,
34,"McGuane, Mick",10,1,9,19,1,2.0,,3.0,,,,,4.0,1.0,,,,,,,,,
1,"Monkhorst, Damian",5,1,8,13,,,22.0,,,,,,,,,,,,,,,,
41,"Orchard, Mark",4,,3,7,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
13,"Richardson, Alan",9,,4,13,,,,2.0,,,,,,,,,,,,,,,
36,"Rocca, Saverio",3,3,2,5,,1.0,3.0,2.0,,,,,,,,,,,,,,,
32,"Rowe, Brad",10,,5,15,1,3.0,,4.0,,,,,1.0,1.0,,,,,,,,,
14,"Watson, Shane",15,3,4,19,,,,1.0,,,,,2.0,1.0,,,,,,,,,
27,"Wild, Jason",6,,1,7,,,,5.0,,,,,1.0,,,,,,,,,,
10,"Williams, Paul",21,3,6,27,,,,7.0,,,,,2.0,2.0,,,,,,,,,
19,"Wright, Graham",9,1,4,13,,,,2.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,157,28,82,239,4,13.0,37.0,34.0,,,,,17.0,13.0,,,,,,,,,
Opposition,Opposition,216,64,98,314,14,12.0,13.0,36.0,,,,,13.0,17.0,6.0,,,,,,,,
