Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",33y 280d,223 (130-1-92 58.52%),925 (4.15),217 (125-1-91 57.83%),915 (4.22)
6,"Barnes, John",26y 37d,81 (48-1-32 59.88%),22 (0.27),69 (42-0-27 60.87%),10 (0.14)
9,"Breuer, Shayne",22y 301d,39 (27-0-12 69.23%),41 (1.05),←,
16,"Brownless, Bill",28y 161d,169 (98-1-70 58.28%),391 (2.31),←,
40,"Brown, Paul",26y 63d,71 (50-0-21 70.42%),63 (0.89),←,
7,"Couch, Paul",30y 354d,222 (131-0-91 59.01%),189 (0.85),←,
36,"Graham, Ben",21y 248d,21 (16-0-5 76.19%),3 (0.14),←,
19,"Hall, Derek",24y 221d,11 (8-0-3 72.73%),8 (0.73),9 (6-0-3 66.67%),5 (0.56)
14,"Handley, Steven",24y 350d,53 (33-0-20 62.26%),23 (0.43),←,
42,"Hickmott, Adrian",23y 100d,41 (27-0-14 65.85%),22 (0.54),←,
32,"Hocking, Garry",26y 273d,153 (89-1-63 58.50%),141 (0.92),←,
4,"Lord, Aaron",19y 352d,15 (12-0-3 80.00%),9 (0.60),←,
17,"McGrath, Tim",24y 274d,91 (59-0-32 64.84%),5 (0.05),84 (55-0-29 65.48%),5 (0.06)
8,"McLure, James",20y 293d,2 (2-0-0 100.00%),,←,
31,"Mensch, David",22y 328d,46 (35-0-11 76.09%),52 (1.13),←,
23,"Pickering, Liam",26y 302d,64 (37-0-27 57.81%),29 (0.45),42 (28-0-14 66.67%),21 (0.50)
15,"Riccardi, Peter",22y 203d,74 (50-0-24 67.57%),61 (0.82),←,
27,"Sanderson, Brenton",21y 131d,17 (8-0-9 47.06%),6 (0.35),7 (6-0-1 85.71%),1 (0.14)
12,"Sholl, Brad",22y 240d,16 (11-0-5 68.75%),1 (0.06),14 (11-0-3 78.57%),1 (0.07)
37,"Simpson, Sean",25y 83d,73 (47-0-26 64.38%),13 (0.18),66 (46-0-20 69.70%),12 (0.18)
11,"Tudor, Leigh",25y 286d,45 (27-0-18 60.00%),37 (0.82),37 (24-0-13 64.86%),31 (0.84)
Totals,Totals,24y 319d,1527 (945-4-578 61.89%),2041 (1.34),,
C,"Ayres, Gary",34y 283d,14 (11-0-3 78.57%),,←,
