Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",13,3,13,26,,,2.0,8.0,,5.0,7.0,7.0,1.0,3.0,,11.0,18.0,,1.0,2.0,2.0,1.0,80.0
12,"Cordy, Zaine",3,4,5,8,,,,2.0,1.0,1.0,,,,,,2.0,6.0,1.0,,10.0,,,96.0
9,"Crozier, Hayden",13,4,6,19,,,,4.0,5.0,2.0,,1.0,1.0,,,4.0,15.0,,,3.0,,,83.0
31,"Dale, Bailey",10,4,9,19,3,2.0,,3.0,,5.0,,1.0,2.0,,,7.0,12.0,,3.0,,,1.0,80.0
29,"Dickson, Tory",7,4,4,11,3,,,5.0,,1.0,,3.0,,3.0,,5.0,5.0,1.0,3.0,,,1.0,78.0
5,"Dunkley, Josh",18,4,21,39,1,,,3.0,3.0,4.0,5.0,6.0,3.0,2.0,3.0,22.0,15.0,,1.0,3.0,,,80.0
15,"Duryea, Taylor",14,7,8,22,,,,3.0,4.0,2.0,,2.0,,,,5.0,18.0,,,5.0,,,73.0
44,"English, Tim",13,5,4,17,,,20.0,4.0,2.0,5.0,3.0,2.0,4.0,1.0,,8.0,9.0,2.0,,7.0,,,86.0
32,"Hayes, Will",14,7,8,22,2,,,3.0,2.0,5.0,1.0,3.0,1.0,1.0,,6.0,15.0,,2.0,,,2.0,74.0
7,"Hunter, Lachie",23,9,11,34,,,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,11.0,23.0,1.0,,2.0,,,84.0
39,"Johannisen, Jason",13,4,8,21,1,1.0,,,2.0,3.0,3.0,,1.0,,,7.0,12.0,1.0,,1.0,2.0,,87.0
27,"Lipinski, Patrick",12,4,15,27,,,,4.0,1.0,6.0,2.0,3.0,,1.0,,7.0,20.0,,,1.0,,3.0,77.0
22,"Lloyd, Sam",10,6,3,13,1,3.0,,1.0,,2.0,,1.0,,1.0,,4.0,9.0,,1.0,,,,77.0
11,"Macrae, Jack",19,2,19,38,1,,,8.0,,8.0,5.0,8.0,5.0,4.0,2.0,14.0,27.0,,,2.0,,2.0,88.0
16,"McLean, Toby",9,5,13,22,3,1.0,,4.0,,4.0,,,1.0,,,8.0,14.0,,2.0,5.0,,2.0,72.0
33,"Naughton, Aaron",10,9,4,14,2,,,3.0,,3.0,,3.0,1.0,2.0,,8.0,7.0,4.0,1.0,3.0,,,86.0
20,"Richards, Ed",8,2,5,13,,1.0,,1.0,,2.0,,,,,,3.0,10.0,,,,,2.0,81.0
13,"Schache, Josh",8,4,5,13,3,,2.0,2.0,1.0,1.0,,3.0,1.0,,,4.0,8.0,,1.0,,,1.0,81.0
6,"Smith, Bailey",7,6,16,23,1,,,3.0,,1.0,3.0,3.0,1.0,1.0,,10.0,14.0,,,1.0,2.0,,75.0
1,"Suckling, Matt",15,5,7,22,,,,2.0,4.0,2.0,,2.0,,1.0,,6.0,12.0,,,3.0,2.0,,80.0
8,"Trengove, Jackson",5,4,7,12,,,,1.0,4.0,1.0,,,2.0,,,5.0,7.0,,,7.0,,,97.0
10,"Wood, Easton",8,4,2,10,,,,1.0,3.0,,,3.0,3.0,2.0,,5.0,6.0,,,5.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,252,106,193,445,21,11.0,24.0,66.0,33.0,66.0,30.0,53.0,28.0,23.0,6.0,162.0,282.0,10.0,15.0,60.0,8.0,15.0,
Opposition,Opposition,195,80,125,320,4,9.0,43.0,65.0,44.0,37.0,33.0,60.0,23.0,28.0,,126.0,189.0,4.0,4.0,54.0,7.0,1.0,
