Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",17,3,9,26,,1.0,,2.0,1.0,4.0,4.0,1.0,,,,,,,,,,,
10,"Ashcroft, Marcus",16,5,5,21,,,,2.0,3.0,4.0,5.0,4.0,2.0,1.0,,,,,,,,,
34,"Bamford, Scott",7,1,3,10,1,1.0,,1.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,
20,"Black, Simon",6,,2,8,,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,,,,
36,"Bradshaw, Daniel",11,8,1,12,2,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,
1,"Champion, Richard",5,2,5,10,,,,2.0,6.0,,,4.0,1.0,1.0,,,,,,,,,
16,"Clarke, Matthew",7,2,11,18,,,23.0,1.0,,3.0,11.0,3.0,3.0,,,,,,,,,,
14,"Dickfos, Danny",5,2,4,9,,,,,1.0,,,3.0,1.0,1.0,,,,,,,,,
32,"Hart, Shaun",9,1,11,20,1,1.0,,3.0,1.0,5.0,7.0,2.0,3.0,1.0,,,,,,,,,
19,"Hilton, Rory",7,1,5,12,,,,1.0,6.0,2.0,2.0,2.0,,2.0,,,,,,,,,
2,"Johnson, Chris",5,2,,5,1,,,,,2.0,,4.0,,2.0,,,,,,,,,
41,"Kennedy, Matthew",13,3,4,17,,,4.0,2.0,2.0,1.0,1.0,6.0,1.0,3.0,,,,,,,,,
44,"Lappin, Nigel",11,2,6,17,,,,1.0,4.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,
15,"Lawrence, Steven",12,5,6,18,,,,,4.0,1.0,,2.0,2.0,,,,,,,,,,
23,"Leppitsch, Justin",5,2,7,12,,1.0,1.0,1.0,,5.0,2.0,3.0,1.0,5.0,,,,,,,,,
11,"Lynch, Alastair",1,,,1,,,,,1.0,,,,,,,,,,,,,,
4,"McRae, Craig",12,4,5,17,,1.0,,1.0,2.0,5.0,1.0,3.0,,3.0,,,,,,,,,
28,"Robbins, Ben",9,2,10,19,,,,1.0,3.0,,9.0,1.0,,,,,,,,,,,
5,"Scott, Brad",11,2,6,17,,1.0,,,1.0,2.0,,4.0,1.0,,,,,,,,,,
22,"Scott, Chris",10,4,10,20,,,,3.0,,5.0,4.0,3.0,2.0,3.0,,,,,,,,,
38,"Scott, Dion",4,3,,4,,,5.0,,,,,,,,,,,,,,,,
33,"White, Darryl",5,2,2,7,1,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,56,112,300,6,13.0,36.0,22.0,36.0,48.0,52.0,50.0,21.0,26.0,,,,,,,,,
Opposition,Opposition,216,86,97,313,11,10.0,39.0,26.0,38.0,56.0,43.0,33.0,26.0,21.0,6.0,,,,,,,,
