Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",8,6,4,12,,2.0,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,5.0,8.0,,1.0,2.0,,,78.0
19,"Betts, Eddie",5,2,6,11,2,,,2.0,,,3.0,1.0,1.0,,,8.0,4.0,1.0,1.0,,1.0,2.0,83.0
37 ↑,"Cachia, Jaryd",1,,2,3,,,,5.0,1.0,1.0,,,,,,3.0,,,,1.0,,,21.0
44,"Carrazzo, Andrew",8,2,10,18,,,,8.0,,3.0,4.0,4.0,1.0,1.0,,10.0,9.0,,,3.0,,1.0,74.0
35,"Curnow, Ed",9,2,9,18,2,,,2.0,,3.0,5.0,1.0,1.0,,,11.0,7.0,,,2.0,,,90.0
38,"Garlett, Jeff",8,4,3,11,4,2.0,,2.0,,2.0,,,,,,3.0,6.0,1.0,4.0,,3.0,,78.0
4,"Gibbs, Bryce",7,4,4,11,,,,7.0,2.0,2.0,,5.0,,2.0,,6.0,6.0,,,,3.0,,84.0
23,"Henderson, Lachie",9,4,2,11,3,,,3.0,,4.0,,1.0,1.0,1.0,,8.0,2.0,3.0,1.0,2.0,,,94.0
40,"Jamison, Michael",7,3,2,9,,,,2.0,1.0,,,5.0,1.0,2.0,,4.0,4.0,2.0,,8.0,,,99.0
5,"Judd, Chris",10,2,7,17,,1.0,,1.0,1.0,3.0,6.0,,,,,10.0,7.0,,,1.0,,2.0,77.0
8,"Kreuzer, Matthew",11,5,6,17,,,29.0,4.0,,2.0,3.0,1.0,2.0,,3.0,10.0,7.0,4.0,1.0,4.0,,2.0,87.0
9,"Lucas, Kane",5,4,7,12,,1.0,,1.0,,2.0,2.0,3.0,,2.0,,9.0,4.0,3.0,1.0,1.0,1.0,1.0,84.0
26,"McInnes, Andrew",3,2,5,8,,,,2.0,2.0,1.0,,2.0,1.0,2.0,,3.0,5.0,,,8.0,,,94.0
14 ↓,"McLean, Brock",8,2,4,12,,1.0,,4.0,1.0,1.0,2.0,,1.0,,,7.0,6.0,1.0,,1.0,3.0,,60.0
3,"Murphy, Marc",14,1,4,18,1,1.0,,7.0,1.0,5.0,3.0,,5.0,,,11.0,7.0,,,1.0,,2.0,84.0
17,"Rowe, Sam",4,4,3,7,,,10.0,2.0,,3.0,,2.0,1.0,1.0,,3.0,5.0,,,5.0,,1.0,83.0
29,"Scotland, Heath",12,2,1,13,,,,1.0,1.0,5.0,2.0,2.0,2.0,1.0,,5.0,9.0,,,2.0,1.0,,73.0
6,"Simpson, Kade",18,5,10,28,,,,3.0,6.0,3.0,1.0,,2.0,,,11.0,13.0,,,3.0,4.0,,91.0
42,"Tuohy, Zach",10,4,2,12,2,,,2.0,4.0,3.0,1.0,1.0,,1.0,,6.0,5.0,1.0,,3.0,1.0,,91.0
1,"Walker, Andrew",20,2,3,23,,,,3.0,5.0,4.0,,3.0,1.0,1.0,,4.0,16.0,,,5.0,3.0,,94.0
10,"Watson, Matthew",8,2,3,11,,,,1.0,6.0,,,2.0,1.0,1.0,,4.0,7.0,1.0,,6.0,,,99.0
13,"Yarran, Chris",6,4,2,8,2,2.0,,8.0,1.0,,2.0,2.0,1.0,2.0,,6.0,2.0,2.0,2.0,,1.0,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,66,99,290,16,13.0,39.0,71.0,33.0,50.0,37.0,36.0,23.0,18.0,3.0,147.0,139.0,19.0,11.0,58.0,21.0,11.0,
Opposition,Opposition,217,85,127,344,16,12.0,44.0,63.0,30.0,54.0,41.0,45.0,18.0,22.0,3.0,144.0,196.0,13.0,15.0,42.0,18.0,12.0,
