Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Cameron, Darcy",12,6,4,16,,,25.0,1.0,,4.0,4.0,2.0,,,,12,4,5.0,,5.0,,,85.0
46,"Cox, Mason",3,1,2,5,,1.0,13.0,3.0,,1.0,2.0,4.0,1.0,1.0,,4,2,,,6.0,,,69.0
25,"Crisp, Jack",16,3,9,25,1.0,,,10.0,4.0,5.0,7.0,2.0,,1.0,,12,13,,,2.0,1.0,,88.0
7,"Daicos, Josh",19,7,11,30,,,,4.0,3.0,7.0,1.0,3.0,2.0,,,9,21,,,2.0,,,92.0
35,"Daicos, Nick",21,1,20,41,,,,5.0,3.0,5.0,14.0,11.0,1.0,4.0,2.0,22,20,,,2.0,1.0,1.0,88.0
2,"de Goey, Jordan",13,6,13,26,2.0,2.0,,1.0,1.0,4.0,2.0,4.0,1.0,2.0,3.0,6,19,1.0,3.0,,,2.0,90.0
17,"Frampton, Billy",9,5,4,13,,,,1.0,2.0,1.0,,5.0,,,,3,11,,,8.0,,,100.0
36 ↑,"Harrison, Harvey",1,1,7,8,,,,1.0,1.0,,,,,,,3,5,,,,,1.0,46.0
23,"Hill, Bobby",7,4,2,9,1.0,1.0,,6.0,,1.0,,3.0,,1.0,,2,6,,3.0,4.0,,1.0,84.0
32 ↓,"Hoskin-Elliott, Will",6,2,1,7,1.0,1.0,,,,2.0,,1.0,,,,3,4,1.0,1.0,1.0,,,42.0
1,"Lipinski, Patrick",8,5,10,18,,,,1.0,2.0,1.0,,1.0,,,,4,14,,,1.0,,,88.0
18,"Macrae, Finlay",7,1,5,12,,,,5.0,,2.0,1.0,,,,,6,5,,,,,,76.0
37,"Markov, Oleg",4,4,4,8,,,,3.0,1.0,,1.0,,,,,2,6,,,1.0,,,84.0
4,"Maynard, Brayden",16,8,5,21,,,,,8.0,1.0,,3.0,,1.0,,8,11,1.0,,3.0,,,84.0
26,"McInnes, Reef",3,2,1,4,2.0,,,,,,,3.0,,1.0,,3,1,1.0,1.0,,,,45.0
30,"Moore, Darcy",7,3,8,15,,,,1.0,5.0,,,1.0,,,,5,6,,,7.0,,,100.0
9,"Noble, John",19,11,10,29,1.0,,,1.0,6.0,6.0,2.0,3.0,,,1.0,4,23,,,2.0,,2.0,81.0
10,"Pendlebury, Scott",15,2,15,30,2.0,,,3.0,2.0,3.0,6.0,2.0,,,,12,17,,,1.0,,2.0,83.0
3,"Quaynor, Isaac",10,6,6,16,,,,2.0,5.0,1.0,1.0,3.0,,,,5,10,1.0,,2.0,1.0,,69.0
29,"Richards, Joe",8,1,4,12,1.0,,,5.0,1.0,,1.0,2.0,1.0,,,6,7,,,1.0,,,75.0
8,"Schultz, Lachie",8,2,2,10,1.0,1.0,,7.0,,3.0,,1.0,,,,5,6,,1.0,2.0,,,86.0
22,"Sidebottom, Steele",8,3,5,13,,,,3.0,3.0,,1.0,1.0,,,,5,6,1.0,,4.0,,,82.0
33,"Sullivan, Lachlan",4,1,9,13,,,,5.0,,2.0,1.0,,2.0,,,5,8,,,,1.0,,64.0
Totals,Totals,224,85,157,381,12.0,6.0,38.0,68.0,47.0,49.0,44.0,55.0,8.0,11.0,6.0,146,225,11.0,9.0,54.0,4.0,9.0,
Opposition,Opposition,224,98,185,409,11.0,8.0,38.0,68.0,36.0,58.0,36.0,49.0,11.0,8.0,,143,267,12.0,10.0,46.0,8.0,10.0,
