Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Aitken, Ian",13,4,6,19,1,,,1.0,,,,,,2.0,,,,,,,,,
31,"Alvin, Tom",10,4,4,14,1,,,1.0,,,,,1.0,,,,,,,,,,
17,"Arceri, Mark",7,1,4,11,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
16,"Bond, Chris",3,1,5,8,,1.0,,1.0,,,,,,,,,,,,,,,
21,"Bradley, Craig",20,3,7,27,,,1.0,2.0,,,,,2.0,1.0,,,,,,,,,
40,"Cavedon, Andrew",1,,1,2,,,2.0,,,,,,1.0,,,,,,,,,,
35,"Dean, Peter",6,1,7,13,,,,2.0,,,,,1.0,2.0,,,,,,,,,
3,"Dennis, Richard",8,2,3,11,,,,1.0,,,,,3.0,1.0,,,,,,,,,
6,"Dorotich, Jon",6,5,4,10,2,1.0,3.0,,,,,,1.0,3.0,,,,,,,,,
9,"Edgar, Stephen",9,3,2,11,1,,,,,,,,,1.0,,,,,,,,,
13,"Hanna, Mil",13,5,7,20,2,2.0,,2.0,,,,,1.0,,,,,,,,,,
28,"Kernahan, David",11,2,2,13,,,,1.0,,,,,3.0,2.0,,,,,,,,,
4,"Kernahan, Stephen",16,4,2,18,,,4.0,,,,,,5.0,5.0,,,,,,,,,
44,"Madden, Justin",6,8,7,13,,1.0,11.0,2.0,,,,,1.0,1.0,,,,,,,,,
23,"Meldrum, Paul",7,3,6,13,,,,,,,,,,1.0,,,,,,,,,
27,"OSullivan, Luke",8,1,8,16,,1.0,,3.0,,,,,1.0,,,,,,,,,,
19,"Phillips, Andrew",18,4,8,26,,,,,,,,,1.0,3.0,,,,,,,,,
7,"Ratten, Brett",9,5,14,23,,,,2.0,,,,,1.0,,,,,,,,,,
26,"Rhys-Jones, David",3,1,2,5,1,1.0,,,,,,,2.0,2.0,,,,,,,,,
36,"Rieniets, Tim",15,6,8,23,,,,1.0,,,,,5.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,63,107,296,8,10.0,21.0,21.0,,,,,31.0,25.0,,,,,,,,,
Opposition,Opposition,203,59,102,305,13,17.0,15.0,27.0,,,,,25.0,31.0,6.0,,,,,,,,
