Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
5,"Boyd, Matthew",28y 317d,178 (91-2-85 51.69%),61 (0.34),←,
17,"Cooney, Adam",25y 283d,166 (90-2-74 54.82%),145 (0.87),←,
4,"Cross, Daniel",28y 102d,173 (87-3-83 51.16%),26 (0.15),←,
40,"Dahlhaus, Luke",18y 323d,5 (4-0-1 80.00%),4 (0.80),←,
13,"Giansiracusa, Daniel",29y 121d,206 (98-4-104 48.54%),237 (1.15),←,
9,"Gilbee, Lindsay",30y 2d,200 (103-2-95 52.00%),118 (0.59),←,
1,"Grant, Jarrad",22y 4d,32 (18-0-14 56.25%),41 (1.28),←,
16,"Griffen, Ryan",24y 348d,136 (77-1-58 56.99%),93 (0.68),←,
28,"Hall, Barry",34y 152d,282 (145-3-134 51.95%),710 (2.52),32 (19-0-13 59.38%),99 (3.09)
7,"Higgins, Shaun",23y 128d,81 (44-1-36 54.94%),92 (1.14),←,
20,"Hill, Josh",22y 172d,64 (39-1-24 61.72%),75 (1.17),←,
41,"Hooper, Andrew",20y 173d,3 (3-0-0 100.00%),3 (1.00),←,
15,"Hudson, Ben",32y 136d,138 (85-1-52 61.96%),15 (0.11),83 (53-1-29 64.46%),9 (0.11)
19,"Jones, Liam",20y 136d,18 (9-0-9 50.00%),17 (0.94),←,
37,"Markovic, Lukas",24y 186d,10 (5-0-5 50.00%),,←,
38,"Morris, Dale",28y 193d,148 (85-2-61 58.11%),3 (0.02),←,
2,"Murphy, Robert",29y 31d,203 (93-4-106 46.80%),151 (0.74),←,
42,"Picken, Liam",24y 343d,58 (34-0-24 58.62%),20 (0.34),←,
11,"Reid, Sam",21y 245d,9 (6-0-3 66.67%),1 (0.11),←,
14,"Ward, Callan",21y 91d,53 (30-0-23 56.60%),28 (0.53),←,
12,"Williams, Tom",24y 358d,70 (38-1-31 55.00%),4 (0.06),←,
29,"Wood, Easton",21y 309d,22 (13-0-9 59.09%),4 (0.18),←,
Totals,Totals,25y 139d,2255 (1197-27-1031 53.08%),1848 (0.82),,
C,"Eade, Rodney",53y 97d,310 (169-4-137 55.16%),,158 (88-2-68 56.33%),
