Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",25y 146d,103 (44-2-57 43.69%),29 (0.28),←,
18,"Banfield, Todd",20y 286d,25 (7-0-18 28.00%),31 (1.24),←,
17,"Beams, Claye",19y 221d,3 (0-0-3 0.00%),2 (0.67),←,
43,"Bewick, Rohan",21y 182d,3 (0-0-3 0.00%),1 (0.33),←,
20,"Black, Simon",32y 7d,277 (158-4-115 57.76%),159 (0.57),←,
1,"Clark, Mitch",23y 173d,68 (28-2-38 42.65%),37 (0.54),←,
44,"Cornelius, Aaron",20y 316d,7 (1-0-6 14.29%),9 (1.29),←,
11,"Hanley, Pearce",22y 146d,15 (3-0-12 20.00%),3 (0.20),←,
35,"Lester, Ryan",18y 227d,3 (0-0-3 0.00%),2 (0.67),←,
23,"Leuenberger, Matthew",22y 307d,47 (18-1-28 39.36%),6 (0.13),←,
9,"McGrath, Ashley",27y 325d,158 (82-2-74 52.53%),109 (0.69),←,
21,"Merrett, Daniel",26y 119d,106 (45-3-58 43.87%),17 (0.16),←,
34,"OBrien, Jesse",20y 56d,4 (0-0-4 0.00%),1 (0.25),←,
24,"Patfull, Joel",26y 124d,102 (43-3-56 43.63%),21 (0.21),←,
4,"Polec, Jared",18y 180d,1 (0-0-1 0.00%),,←,
31,"Polkinghorne, James",22y 79d,42 (18-1-23 44.05%),25 (0.60),←,
6,"Power, Luke",31y 92d,264 (148-3-113 56.63%),211 (0.80),←,
29,"Raines, Andrew",25y 33d,69 (22-1-46 32.61%),1 (0.01),13 (4-0-9 30.77%),
30,"Redden, Jack",20y 122d,35 (13-1-21 38.57%),13 (0.37),←,
10,"Rich, Daniel",20y 307d,49 (21-1-27 43.88%),22 (0.45),←,
38,"Rockliff, Tom",21y 47d,23 (5-0-18 21.74%),5 (0.22),←,
32,"Stiller, Cheynee",24y 342d,79 (33-3-43 43.67%),18 (0.23),←,
Totals,Totals,23y 108d,1483 (689-27-767 46.46%),722 (0.49),,
C,"Voss, Michael",35y 277d,49 (21-1-27 43.88%),,←,
