Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",7,2,2,9,1,1.0,,,1.0,,1.0,2.0,,2.0,,5.0,4.0,,,,1.0,,80.0
15,"Anderson, Noah",9,2,2,11,,1.0,,4.0,1.0,2.0,,2.0,,,,5.0,5.0,,1.0,2.0,,1.0,69.0
10,"Ballard, Charlie",6,3,7,13,,,,3.0,2.0,1.0,,3.0,,2.0,,4.0,6.0,1.0,,4.0,,,96.0
3,"Bowes, Jack",14,5,4,18,,,,,3.0,4.0,3.0,2.0,,,,6.0,11.0,,,1.0,,,85.0
35,"Budarick, Connor",6,2,5,11,,,,1.0,4.0,,,2.0,2.0,,,4.0,7.0,,,1.0,,,80.0
25,"Collins, Sam",11,4,6,17,,,,1.0,1.0,2.0,,1.0,2.0,,,12.0,4.0,1.0,,10.0,,,97.0
12,"Day, Sam",2,1,2,4,,,,2.0,,1.0,,1.0,1.0,1.0,,1.0,3.0,,,2.0,,2.0,79.0
4,"Ellis, Brandon",7,5,8,15,1,,,1.0,,1.0,1.0,1.0,,,,4.0,10.0,,1.0,2.0,,,86.0
21,"Greenwood, Hugh",13,4,9,22,,,2.0,8.0,1.0,2.0,6.0,7.0,1.0,4.0,,12.0,10.0,,,1.0,,,73.0
1,"Hanley, Pearce",6,2,3,9,,,,4.0,1.0,1.0,1.0,3.0,3.0,1.0,,6.0,5.0,,,2.0,,,80.0
5,"Harbrow, Jarrod",13,3,3,16,,,,2.0,3.0,2.0,,1.0,,,,1.0,12.0,,,2.0,1.0,,86.0
39,"Holman, Nick",7,1,7,14,,,,5.0,1.0,,3.0,3.0,1.0,,,11.0,3.0,,,2.0,,,81.0
34,"King, Ben",3,2,1,4,,,,,,2.0,,,,,,2.0,2.0,1.0,1.0,2.0,,,82.0
13,"Lukosius, Jack",12,3,3,15,,,,2.0,4.0,1.0,1.0,2.0,,1.0,,2.0,9.0,,,4.0,,,80.0
44,"Macpherson, Darcy",7,2,2,9,,,,3.0,,5.0,,1.0,,1.0,,5.0,3.0,,,,,,73.0
11,"Miller, Touk",12,2,14,26,,,,7.0,1.0,4.0,7.0,5.0,5.0,3.0,,16.0,12.0,,,2.0,,1.0,78.0
27,"Powell, Wil",7,2,3,10,,,,2.0,2.0,3.0,,1.0,,,,3.0,6.0,,,4.0,,1.0,74.0
22,"Rankine, Izak",7,4,4,11,1,4.0,,1.0,,2.0,1.0,3.0,,1.0,,6.0,6.0,1.0,2.0,1.0,,,82.0
6,"Sexton, Alex",9,5,2,11,3,,,2.0,,3.0,,2.0,,1.0,,4.0,7.0,,2.0,,,,79.0
24,"Swallow, David",16,4,5,21,,1.0,,7.0,3.0,3.0,7.0,7.0,2.0,1.0,1.0,12.0,7.0,2.0,,,,,81.0
14,"Weller, Lachie",14,2,3,17,,,,2.0,1.0,5.0,1.0,2.0,,,,3.0,11.0,,,,1.0,,82.0
28,"Witts, Jarrod",2,2,5,7,,,46.0,3.0,,2.0,4.0,,1.0,,,6.0,3.0,1.0,,3.0,,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,62,100,290,6,10.0,48.0,60.0,29.0,46.0,36.0,51.0,18.0,18.0,1.0,130.0,146.0,7.0,7.0,45.0,3.0,5.0,
Opposition,Opposition,179,53,134,313,7,9.0,18.0,53.0,40.0,37.0,31.0,50.0,18.0,18.0,5.0,128.0,178.0,4.0,4.0,60.0,2.0,3.0,
