Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Christian, Michael",12,6,3,15,,,5.0,,,,,,,2.0,,,,,,,,,
28,"Crosisca, Gavin",7,2,8,15,,,,1.0,,,,,,1.0,,,,,,,,,
2,"Francis, Tony",21,2,3,24,1,,,2.0,,,,,1.0,2.0,2.0,,,,,,,,
3,"Gayfer, Michael",1,1,5,6,,,,2.0,,,,,,,,,,,,,,,
23,"Kelly, Craig",8,3,6,14,,,,1.0,,,,,1.0,2.0,,,,,,,,,
44,"Kerrison, Shane",11,1,3,14,,,,2.0,,,,,2.0,1.0,,,,,,,,,
15,"Lehmann, Troy",17,1,4,21,1,3.0,,3.0,,,,,1.0,1.0,,,,,,,,,
30,"Manson, James",7,5,7,14,,,11.0,1.0,,,,,3.0,5.0,,,,,,,,,
34,"McGuane, Mick",20,8,5,25,3,,,2.0,,,,,,1.0,,,,,,,,,
5,"McKeown, Ron",5,,8,13,,,,,,,,,2.0,1.0,,,,,,,,,
42,"Millane, Darren",13,3,3,16,,,,,,,,,,3.0,,,,,,,,,
1,"Monkhorst, Damian",,,,,,,,,,,,,,,,,,,,,,,
7,"Morwood, Shane",20,3,4,24,1,1.0,,1.0,,,,,3.0,2.0,,,,,,,,,
13,"Richardson, Alan",6,2,1,7,,1.0,,4.0,,,,,2.0,,,,,,,,,,
16,"Richardson, Mark",3,1,4,7,,2.0,,1.0,,,,,1.0,,,,,,,,,,
29,"Russell, Scott",15,,3,18,,,,4.0,,,,,3.0,2.0,,,,,,,,,
22,"Shaw, Tony",19,6,7,26,,,,1.0,,,,,,2.0,3.0,,,,,,,,
27,"Starcevich, Craig",7,4,1,8,3,2.0,,1.0,,,,,1.0,,,,,,,,,,
37,"Williams, Paul",13,2,7,20,2,,,2.0,,,,,1.0,1.0,,,,,,,,,
19,"Wright, Graham",17,3,6,23,,,,2.0,,,,,3.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,53,88,310,11,10.0,16.0,30.0,,,,,24.0,29.0,5.0,,,,,,,,
Opposition,Opposition,203,44,84,287,10,14.0,20.0,18.0,,,,,29.0,24.0,1.0,,,,,,,,
