Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",22y 291d,61 (36-1-24 59.84%),27 (0.44),27 (12-1-14 46.30%),7 (0.26)
26,"Burgoyne, Peter",20y 87d,20 (9-1-10 47.50%),18 (0.90),←,
6,"Cummings, Scott",24y 98d,66 (37-3-26 58.33%),165 (2.50),26 (12-1-13 48.08%),82 (3.15)
28,"Daniels, Stephen",21y 235d,14 (6-1-7 46.43%),1 (0.07),←,
19,"Dickie, Donald",25y 353d,27 (12-1-14 46.30%),7 (0.26),←,
11,"Eagleton, Nathan",19y 167d,23 (10-1-12 45.65%),19 (0.83),←,
17,"Fiegert, Nigel",22y 88d,9 (4-0-5 44.44%),3 (0.33),←,
8,"Francis, Fabian",24y 184d,42 (17-1-24 41.67%),22 (0.52),19 (10-1-8 55.26%),5 (0.26)
10,"Francou, Josh",23y 262d,27 (12-1-14 46.30%),17 (0.63),←,
38,"James, Roger",22y 187d,19 (9-1-9 50.00%),7 (0.37),←,
29,"Kingsley, Adam",22y 249d,17 (9-0-8 52.94%),6 (0.35),←,
20,"Lade, Brendon",21y 290d,27 (12-1-14 46.30%),19 (0.70),←,
9,"Lyle, Brayden",25y 51d,51 (25-1-25 50.00%),10 (0.20),25 (11-1-13 46.00%),5 (0.20)
33,"Mead, Darren",27y 28d,27 (12-1-14 46.30%),2 (0.07),←,
13,"Morton, Danny",24y 299d,35 (6-0-29 17.14%),18 (0.51),5 (2-0-3 40.00%),1 (0.20)
4,"Naish, Chris",26y 211d,148 (61-1-86 41.55%),216 (1.46),5 (2-0-3 40.00%),4 (0.80)
14,"Paxman, Stephen",27y 143d,129 (34-1-94 26.74%),18 (0.14),27 (12-1-14 46.30%),
30,"Poole, Darryl",26y 25d,15 (6-0-9 40.00%),9 (0.60),←,
2,"Primus, Matthew",23y 104d,47 (13-1-33 28.72%),12 (0.26),27 (12-1-14 46.30%),7 (0.26)
16,"Tredrea, Warren",19y 123d,6 (2-0-4 33.33%),6 (1.00),←,
1,"Wanganeen, Gavin",24y 312d,150 (84-4-62 57.33%),79 (0.53),23 (11-1-11 50.00%),16 (0.70)
15,"Wilson, Michael",21y 156d,27 (12-1-14 46.30%),16 (0.59),←,
Totals,Totals,23y 196d,987 (428-22-537 43.36%),697 (0.71),,
C,"Cahill, John",57y 364d,74 (39-1-34 53.38%),,27 (12-1-14 46.30%),
