Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",23y 139d,108 (57-0-51 52.78%),101 (0.94),←,
12,"Cordy, Zaine",22y 167d,52 (27-0-25 51.92%),10 (0.19),←,
9,"Crozier, Hayden",25y 109d,90 (40-0-50 44.44%),45 (0.50),21 (9-0-12 42.86%),1 (0.05)
35,"Daniel, Caleb",22y 279d,78 (42-0-36 53.85%),26 (0.33),←,
29,"Dickson, Tory",31y 198d,100 (49-0-51 49.00%),162 (1.62),←,
5,"Dunkley, Josh",22y 93d,47 (26-0-21 55.32%),28 (0.60),←,
15,"Duryea, Taylor",27y 353d,122 (84-1-37 69.26%),22 (0.18),4 (2-0-2 50.00%),1 (0.25)
44,"English, Tim",21y 245d,13 (6-0-7 46.15%),1 (0.08),←,
26,"Gowers, Billy",22y 306d,24 (9-0-15 37.50%),32 (1.33),←,
7,"Hunter, Lachie",24y 120d,109 (55-0-54 50.46%),52 (0.48),←,
39,"Johannisen, Jason",26y 155d,107 (50-0-57 46.73%),35 (0.33),←,
21,"Liberatore, Tom",26y 331d,121 (52-0-69 42.98%),40 (0.33),←,
22,"Lloyd, Sam",29y 40d,61 (32-0-29 52.46%),74 (1.21),4 (2-0-2 50.00%),5 (1.25)
11,"Macrae, Jack",24y 252d,122 (61-0-61 50.00%),30 (0.25),←,
16,"McLean, Toby",23y 71d,64 (34-0-30 53.13%),44 (0.69),←,
33,"Naughton, Aaron",19y 133d,22 (10-0-12 45.45%),8 (0.36),←,
20,"Richards, Ed",19y 283d,25 (10-0-15 40.00%),9 (0.36),←,
13,"Schache, Josh",21y 234d,44 (9-0-35 20.45%),47 (1.07),17 (6-0-11 35.29%),22 (1.29)
6,"Smith, Bailey",18y 126d,4 (2-0-2 50.00%),1 (0.25),←,
1,"Suckling, Matt",30y 261d,156 (105-0-51 67.31%),74 (0.47),54 (30-0-24 55.56%),23 (0.43)
3,"Wallis, Mitch",26y 170d,127 (58-0-69 45.67%),71 (0.56),←,
10,"Wood, Easton",29y 220d,141 (73-0-68 51.77%),18 (0.13),←,
Totals,Totals,24y 211d,1737 (891-1-845 51.30%),930 (0.54),,
C,"Beveridge, Luke",48y 232d,97 (54-0-43 55.67%),,←,
