Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",28y 30d,84 (51-1-32 61.31%),6 (0.07),66 (44-1-21 67.42%),2 (0.03)
20,"Brogan, Dean",24y 239d,26 (21-0-5 80.77%),8 (0.31),←,
8,"Burgoyne, Shaun",20y 293d,36 (30-0-6 83.33%),58 (1.61),←,
9,"Carr, Josh",23y 103d,80 (56-1-23 70.63%),46 (0.57),←,
25,"Cassisi, Domenic",20y 322d,18 (15-0-3 83.33%),1 (0.06),←,
26,"Cochrane, Stuart",25y 21d,66 (35-0-31 53.03%),13 (0.20),16 (12-0-4 75.00%),2 (0.13)
12,"Cockatoo-Collins, Che",28y 158d,155 (96-3-56 62.90%),212 (1.37),70 (49-0-21 70.00%),103 (1.47)
35,"Cornes, Chad",23y 271d,93 (58-1-34 62.90%),101 (1.09),←,
18,"Cornes, Kane",20y 217d,38 (28-0-10 73.68%),15 (0.39),←,
17,"Dew, Stuart",23y 357d,108 (60-2-46 56.48%),166 (1.54),←,
34,"Guerra, Brent",21y 73d,63 (46-0-17 73.02%),37 (0.59),←,
11,"Hardwick, Damien",30y 357d,187 (127-1-59 68.18%),13 (0.07),34 (26-0-8 76.47%),
38,"James, Roger",27y 293d,117 (70-2-45 60.68%),74 (0.63),←,
5,"Lade, Brendon",27y 31d,94 (52-2-40 56.38%),62 (0.66),←,
23,"Morgan, Adam",21y 286d,3 (2-0-1 66.67%),,←,
14,"Paxman, Stephen",32y 249d,234 (94-2-138 40.60%),37 (0.16),132 (72-2-58 55.30%),19 (0.14)
15,"Pickett, Byron",25y 364d,139 (89-0-50 64.03%),115 (0.83),19 (15-0-4 78.95%),34 (1.79)
27,"Poulton, Jared",26y 111d,72 (46-1-25 64.58%),16 (0.22),←,
6,"Schofield, Jarrad",28y 192d,163 (100-1-62 61.66%),111 (0.68),100 (61-1-38 61.50%),77 (0.77)
16,"Tredrea, Warren",24y 229d,124 (72-1-51 58.47%),249 (2.01),←,
4,"Wanganeen, Gavin",30y 53d,251 (147-5-99 59.56%),161 (0.64),124 (74-2-48 60.48%),98 (0.79)
21,"Wilson, Michael",26y 262d,107 (53-3-51 50.93%),33 (0.31),←,
Totals,Totals,25y 222d,2258 (1348-26-884 59.70%),1534 (0.68),,
C,"Williams, Mark",44y 354d,112 (68-1-43 61.16%),,←,
