Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
26,"Doyle, Greg",23y 184d,5 (2-0-3 40.00%),4 (0.80),3 (2-0-1 66.67%),1 (0.33)
20,"Febey, Matthew",24y 220d,29 (15-0-14 51.72%),14 (0.48),←,
21,"Febey, Steven",24y 220d,109 (62-0-47 56.88%),17 (0.16),←,
14,"Grinter, Rod",28y 305d,126 (69-1-56 55.16%),55 (0.44),←,
22,"Hilton, Jeff",21y 304d,7 (5-0-2 71.43%),9 (1.29),1 (1-0-0 100.00%),3 (3.00)
13,"Jakovich, Allen",26y 6d,35 (18-0-17 51.43%),158 (4.51),←,
7,"Kowal, Darren",21y 282d,21 (12-0-9 57.14%),21 (1.00),←,
16,"Lovell, Andy",23y 242d,78 (37-1-40 48.08%),97 (1.24),←,
17,"Lovett, Brett",27y 311d,161 (93-1-67 58.07%),19 (0.12),←,
3,"Lyon, Garry",26y 195d,149 (89-1-59 60.07%),210 (1.41),←,
9,"Neitz, David",19y 64d,21 (11-0-10 52.38%),17 (0.81),←,
29,"Obst, Andrew",29y 220d,73 (41-0-32 56.16%),40 (0.55),←,
19,"Prymke, Paul",23y 109d,1 (1-0-0 100.00%),,←,
41,"Rohde, Peter",29y 128d,142 (85-1-56 60.21%),23 (0.16),96 (51-1-44 53.65%),17 (0.18)
5,"Schwarz, David",21y 246d,38 (13-1-24 35.53%),36 (0.95),←,
11,"Stynes, Jim",27y 338d,154 (89-1-64 58.12%),100 (0.65),←,
4,"Sullivan, Chris",21y 231d,17 (6-1-10 38.24%),19 (1.12),←,
2,"Tingay, Stephen",23y 226d,78 (45-0-33 57.69%),39 (0.50),←,
12,"Viney, Todd",27y 362d,119 (62-1-56 52.52%),54 (0.45),←,
27,"Wight, Sean",30y 12d,106 (59-0-47 55.66%),63 (0.59),←,
8,"Yeats, Graeme",29y 187d,158 (86-1-71 54.75%),45 (0.28),←,
Totals,Totals,25y 140d,1627 (900-10-717 55.32%),1040 (0.64),,
C,"Balme, Neil",42y 71d,21 (11-0-10 52.38%),,←,
