Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Bowey, Jake",18,4,7,25,,,,3.0,7.0,1.0,1.0,2.0,1.0,,,8.0,11.0,,,,,1.0,79.0
37,"Chandler, Kade",4,2,3,7,,,,2.0,1.0,2.0,,2.0,1.0,1.0,,2.0,7.0,,,1.0,,2.0,82.0
31,"Fritsch, Bayley",10,6,3,13,2,1.0,,,,4.0,,6.0,,3.0,,4.0,10.0,3.0,3.0,2.0,,1.0,84.0
11,"Gawn, Max",10,9,13,23,1,,44.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,,11.0,12.0,2.0,2.0,1.0,,,89.0
22,"Howes, Blake",3,3,6,9,,,,,3.0,,,,,,,7.0,4.0,,,2.0,,,78.0
15,"Langdon, Ed",12,4,11,23,,,,3.0,1.0,3.0,5.0,4.0,1.0,,,8.0,15.0,,,1.0,,1.0,100.0
8,"Lever, Jake",8,4,4,12,,,,,2.0,1.0,,2.0,1.0,1.0,,5.0,8.0,,,5.0,,,97.0
1 ↓,"May, Steven",10,3,,10,,,,,5.0,1.0,,3.0,,,,2.0,3.0,1.0,,6.0,1.0,,40.0
25,"McDonald, Tom",9,5,3,12,,,,3.0,5.0,1.0,,8.0,1.0,3.0,,5.0,5.0,2.0,1.0,1.0,,,95.0
4,"McVee, Judd",10,2,6,16,,,,4.0,6.0,1.0,2.0,3.0,,,,6.0,8.0,,,1.0,,,85.0
18,"Melksham, Jake",2,1,1,3,,,,1.0,,2.0,,1.0,,,,2.0,2.0,,,1.0,,,71.0
45,"Moniz-Wakefield, Andy",6,2,5,11,,,,4.0,2.0,,,3.0,,,,4.0,6.0,,,2.0,,,70.0
30,"Neal-Bullen, Alex",8,3,5,13,,,,5.0,1.0,3.0,3.0,,1.0,,,7.0,6.0,,,,1.0,1.0,79.0
13,"Oliver, Clayton",7,1,15,22,,,,3.0,1.0,2.0,5.0,5.0,2.0,2.0,,15.0,8.0,,,,,,78.0
35,"Petty, Harry",7,6,2,9,,1.0,,2.0,2.0,1.0,,2.0,,1.0,,4.0,7.0,2.0,,2.0,,,84.0
36,"Pickett, Kysaiah",8,2,,8,2,,,3.0,1.0,2.0,,2.0,,,,3.0,5.0,,1.0,,,,82.0
24,"Rivers, Trent",11,4,14,25,1,,,5.0,1.0,5.0,6.0,4.0,2.0,,,13.0,11.0,,1.0,1.0,,,70.0
32,"Sparrow, Tom",12,3,6,18,2,,,4.0,2.0,2.0,4.0,5.0,1.0,1.0,,5.0,12.0,,2.0,2.0,,1.0,77.0
39,"Tholstrup, Koltyn",6,1,6,12,,,,5.0,2.0,3.0,3.0,1.0,,,,4.0,8.0,,,1.0,,,72.0
42 ↑,"Turner, Daniel",5,3,,5,,,,1.0,3.0,1.0,,3.0,,3.0,,1.0,4.0,,,6.0,,,51.0
2,"van Rooyen, Jacob",7,3,6,13,,1.0,3.0,6.0,,3.0,2.0,2.0,2.0,1.0,,6.0,7.0,1.0,1.0,,,1.0,76.0
7,"Viney, Jack",5,,8,13,,,,6.0,2.0,,3.0,5.0,,,,9.0,5.0,,,,,,76.0
40,"Woewodin, Taj",8,6,4,12,1,,,1.0,,,1.0,3.0,1.0,1.0,,4.0,9.0,,1.0,,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,77,128,314,9,5.0,47.0,63.0,49.0,39.0,37.0,71.0,15.0,19.0,,135.0,173.0,11.0,12.0,35.0,2.0,8.0,
Opposition,Opposition,210,95,159,369,15,20.0,40.0,57.0,28.0,65.0,41.0,44.0,19.0,15.0,6.0,135.0,232.0,12.0,19.0,47.0,7.0,12.0,
