Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",10,4,8,18,,,,1.0,1.0,1.0,,2.0,,,,5.0,13.0,,,1.0,,,83.0
5,"Caldwell, Jye",7,3,4,11,1,,,7.0,,2.0,1.0,1.0,1.0,,,5.0,7.0,,,2.0,,,86.0
18,"Cameron, Jeremy",8,7,3,11,1,1.0,,,2.0,3.0,1.0,1.0,1.0,1.0,,5.0,6.0,1.0,1.0,5.0,,,89.0
3,"Coniglio, Stephen",9,4,11,20,,1.0,,4.0,,1.0,2.0,3.0,,,,3.0,16.0,,,1.0,,,87.0
35,"Corr, Aidan",10,4,,10,,,,1.0,6.0,1.0,,3.0,,1.0,,3.0,3.0,1.0,,11.0,,,65.0
24,"de Boer, Matt",3,1,8,11,,,,2.0,1.0,1.0,1.0,4.0,3.0,2.0,,7.0,5.0,,,,,,80.0
31,"Finlayson, Jeremy",5,3,3,8,2,,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,,3.0,5.0,1.0,1.0,1.0,1.0,1.0,78.0
4,"Greene, Toby",6,5,9,15,,,,1.0,,3.0,1.0,1.0,,,,7.0,8.0,2.0,,,,1.0,85.0
9,"Hately, Jackson",5,4,6,11,,,,7.0,2.0,1.0,,4.0,,,,4.0,8.0,,,,,1.0,70.0
19,"Haynes, Nick",12,6,5,17,,,,2.0,7.0,,,1.0,,,,3.0,12.0,,,4.0,,,91.0
37,"Hill, Bobby",4,1,2,6,1,,,5.0,,1.0,1.0,2.0,1.0,,,5.0,2.0,1.0,,2.0,,,71.0
27,"Himmelberg, Harry",12,2,3,15,,,,3.0,2.0,3.0,1.0,4.0,1.0,1.0,,6.0,9.0,,,2.0,,,87.0
2,"Hopper, Jacob",7,1,11,18,,,,5.0,3.0,,2.0,3.0,1.0,1.0,,8.0,10.0,,,,1.0,,78.0
10,"Jacobs, Sam",8,4,6,14,1,,20.0,7.0,3.0,1.0,2.0,1.0,,,,11.0,4.0,2.0,,3.0,,,81.0
25,"Keeffe, Lachlan",4,4,3,7,,,,2.0,,1.0,,,,,,4.0,5.0,2.0,,9.0,,1.0,96.0
40,"Kennedy, Adam",3,1,5,8,,,,3.0,1.0,,3.0,,1.0,,,3.0,5.0,,,,,,78.0
38,"Lloyd, Daniel",5,2,6,11,,,,1.0,,,1.0,1.0,,,,6.0,6.0,,,2.0,,,75.0
50,"Reid, Sam",3,2,6,9,,,,2.0,,1.0,,1.0,1.0,1.0,,3.0,7.0,,,2.0,,1.0,83.0
26,"Riccardi, Jake",2,1,2,4,,,,1.0,1.0,1.0,,,,,,2.0,2.0,,,,,1.0,85.0
23,"Shaw, Heath",13,6,2,15,1,,,5.0,2.0,1.0,,3.0,,3.0,,4.0,9.0,,1.0,7.0,,,85.0
14,"Taranto, Tim",16,3,7,23,,1.0,,6.0,,2.0,5.0,5.0,,2.0,,8.0,14.0,,,1.0,,,85.0
6,"Whitfield, Lachie",21,5,8,29,,,,7.0,8.0,1.0,2.0,3.0,,,,4.0,22.0,,,,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,73,118,291,7,5.0,23.0,76.0,40.0,26.0,24.0,44.0,10.0,13.0,,109.0,178.0,10.0,3.0,53.0,2.0,6.0,
Opposition,Opposition,172,53,146,318,8,11.0,48.0,69.0,18.0,49.0,34.0,37.0,13.0,10.0,6.0,139.0,179.0,12.0,8.0,55.0,2.0,5.0,
