Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
23,"Bolton, Mark",27y 145d,116 (54-2-60 47.41%),46 (0.40),←,
16,"Bradley, Kepler",20y 286d,44 (11-1-32 26.14%),13 (0.30),←,
22,"Cartledge, Tristan",21y 76d,6 (2-0-4 33.33%),1 (0.17),←,
28,"Cole, Richard",23y 42d,59 (28-0-31 47.46%),6 (0.10),3 (1-0-2 33.33%),
15,"Dempsey, Courtenay",18y 363d,4 (0-0-4 0.00%),1 (0.25),←,
2,"Dyson, Ricky",20y 332d,37 (13-1-23 36.49%),25 (0.68),←,
26,"Heffernan, Chris",27y 209d,162 (87-2-73 54.32%),53 (0.33),115 (69-2-44 60.87%),43 (0.37)
19,"Hille, David",25y 85d,105 (50-1-54 48.10%),80 (0.76),←,
5,"Hird, James",33y 203d,235 (138-5-92 59.79%),333 (1.42),←,
21,"Johns, Courtney",21y 285d,12 (2-0-10 16.67%),11 (0.92),←,
1,"Johnson, Mark",28y 95d,173 (102-2-69 59.54%),85 (0.49),←,
42,"Lovett-Murray, Nathan",23y 281d,55 (19-0-36 34.55%),35 (0.64),←,
25,"Lucas, Scott",28y 239d,224 (126-2-96 56.70%),362 (1.62),←,
33,"McPhee, Adam",23y 324d,103 (39-0-64 37.86%),51 (0.50),78 (33-0-45 42.31%),42 (0.54)
10,"McVeigh, Mark",25y 212d,140 (71-2-67 51.43%),55 (0.39),←,
6,"Monfries, Angus",19y 219d,32 (7-1-24 23.44%),33 (1.03),←,
11,"Peverill, Damien",27y 45d,114 (55-2-57 49.12%),25 (0.22),←,
29,"Reynolds, Joel",22y 82d,38 (12-2-24 34.21%),13 (0.34),←,
43,"Rioli, Dean",28y 98d,100 (64-1-35 64.50%),91 (0.91),←,
7,"Solomon, Dean",26y 229d,157 (92-1-64 58.92%),55 (0.35),←,
24,"Stanton, Brent",20y 117d,55 (16-1-38 30.00%),31 (0.56),←,
4,"Watson, Jobe",21y 199d,33 (10-1-22 31.82%),14 (0.42),←,
Totals,Totals,24y 140d,2004 (998-27-979 49.80%),1419 (0.71),,
C,"Sheedy, Kevin",58y 245d,611 (376-6-229 62.03%),,←,
