Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",26y 353d,56 (30-1-25 54.46%),5 (0.09),38 (23-1-14 61.84%),1 (0.03)
7,"Burgoyne, Peter",24y 151d,101 (51-2-48 51.49%),112 (1.11),←,
8,"Burgoyne, Shaun",19y 251d,6 (6-0-0 100.00%),9 (1.50),←,
9,"Carr, Josh",22y 61d,51 (32-1-18 63.73%),27 (0.53),←,
12,"Cockatoo-Collins, Che",27y 116d,134 (79-3-52 60.07%),189 (1.41),49 (32-0-17 65.31%),80 (1.63)
35,"Cornes, Chad",22y 229d,64 (36-1-27 57.03%),65 (1.02),←,
17,"Dew, Stuart",22y 315d,87 (45-2-40 52.87%),128 (1.47),←,
10,"Francou, Josh",27y 326d,119 (61-3-55 52.52%),58 (0.49),←,
31,"French, Barnaby",26y 216d,52 (26-1-25 50.96%),16 (0.31),←,
34,"Guerra, Brent",20y 31d,43 (30-0-13 69.77%),30 (0.70),←,
11,"Hardwick, Damien",29y 315d,165 (111-1-53 67.58%),13 (0.08),12 (10-0-2 83.33%),
38,"James, Roger",26y 251d,90 (49-2-39 55.56%),57 (0.63),←,
29,"Kingsley, Adam",26y 313d,106 (57-2-47 54.72%),24 (0.23),←,
5,"Lade, Brendon",25y 354d,76 (36-2-38 48.68%),54 (0.71),←,
3,"Montgomery, Brett",29y 28d,119 (73-2-44 62.18%),84 (0.71),59 (33-1-25 56.78%),30 (0.51)
27,"Poulton, Jared",25y 69d,46 (25-1-20 55.43%),12 (0.26),←,
1,"Primus, Matthew",27y 168d,117 (51-2-64 44.44%),45 (0.38),97 (50-2-45 52.58%),40 (0.41)
6,"Schofield, Jarrad",27y 150d,139 (81-1-57 58.63%),100 (0.72),76 (42-1-33 55.92%),66 (0.87)
36,"Stevens, Nick",22y 177d,94 (50-2-42 54.26%),61 (0.65),←,
16,"Tredrea, Warren",23y 187d,95 (50-1-44 53.16%),186 (1.96),←,
2,"Wakelin, Darryl",27y 322d,151 (78-1-72 51.99%),11 (0.07),36 (25-0-11 69.44%),3 (0.08)
4,"Wanganeen, Gavin",29y 11d,223 (126-5-92 57.62%),145 (0.65),96 (53-2-41 56.25%),82 (0.85)
Totals,Totals,25y 200d,2134 (1183-36-915 55.44%),1431 (0.67),,
C,"Williams, Mark",43y 312d,81 (44-1-36 54.94%),,←,
