Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ambrose, Patrick",11,8,4,15,,,,2.0,3.0,2.0,,1.0,2.0,,,6.0,10.0,1.0,,2.0,,,91.0
12,"Baguley, Mark",17,9,8,25,,,,4.0,6.0,2.0,,4.0,4.0,2.0,,9.0,17.0,1.0,,4.0,1.0,,84.0
16,"Begley, Josh",5,5,1,6,1,1.0,,1.0,,2.0,,,,,,2.0,4.0,1.0,2.0,,,1.0,80.0
2,"Bellchambers, Tom",6,10,10,16,1,,38.0,1.0,,3.0,2.0,1.0,1.0,1.0,,8.0,11.0,3.0,1.0,4.0,,1.0,86.0
32,"Colyer, Travis",11,6,6,17,,,,2.0,,7.0,3.0,1.0,1.0,,,7.0,10.0,,,1.0,,,77.0
6,"Daniher, Joe",10,5,2,12,2,3.0,2.0,2.0,,3.0,1.0,3.0,3.0,3.0,,6.0,5.0,2.0,2.0,2.0,,1.0,91.0
8,"Gleeson, Martin",17,9,6,23,,,,1.0,2.0,2.0,,,1.0,,,5.0,18.0,1.0,,5.0,1.0,,79.0
9,"Goddard, Brendon",21,15,11,32,,,,1.0,3.0,4.0,1.0,4.0,1.0,2.0,,5.0,25.0,,,2.0,,,96.0
36,"Hartley, Michael",7,4,5,12,,,,1.0,,,,1.0,1.0,,,3.0,8.0,,,8.0,,,94.0
21,"Heppell, Dyson",16,7,14,30,,1.0,,5.0,2.0,4.0,5.0,3.0,3.0,,2.0,11.0,20.0,1.0,1.0,2.0,2.0,1.0,82.0
39,"Hocking, Heath",6,4,3,9,2,,,1.0,1.0,2.0,,4.0,,1.0,,4.0,6.0,,1.0,1.0,,2.0,74.0
47,"Kelly, James",10,6,13,23,,,,5.0,1.0,1.0,2.0,2.0,,,,5.0,16.0,,,1.0,,,86.0
33,"Laverde, Jayden",6,4,2,8,1,,,3.0,,2.0,,2.0,,,,3.0,5.0,1.0,2.0,1.0,,,76.0
43,"McDonald-Tipungwuti, Anthony",9,2,6,15,1,,,4.0,,3.0,3.0,1.0,1.0,,,8.0,7.0,1.0,1.0,,,,80.0
1,"McGrath, Andrew",6,3,15,21,,,,,,2.0,1.0,,1.0,,,4.0,17.0,,,,,,80.0
45,"McKenna, Conor",14,3,7,21,,,,2.0,4.0,2.0,1.0,2.0,1.0,,,3.0,17.0,,,1.0,4.0,,70.0
7,"Merrett, Zach",21,6,10,31,4,1.0,,4.0,3.0,6.0,4.0,1.0,2.0,,3.0,6.0,24.0,,,1.0,1.0,2.0,74.0
23,"Myers, David",8,4,11,19,,1.0,,2.0,,4.0,5.0,2.0,,1.0,,10.0,10.0,1.0,1.0,,,,67.0
3,"Parish, Darcy",7,3,9,16,,,,7.0,2.0,3.0,4.0,3.0,,1.0,,10.0,8.0,,,2.0,,1.0,86.0
17,"Stewart, James",9,4,4,13,4,,,,,1.0,,2.0,,1.0,,6.0,7.0,1.0,1.0,,,,88.0
4,"Watson, Jobe",11,2,15,26,,1.0,,3.0,,3.0,9.0,2.0,5.0,1.0,,20.0,7.0,,,1.0,,1.0,74.0
11,"Zaharakis, David",14,6,11,25,,,,6.0,2.0,5.0,1.0,3.0,1.0,2.0,,6.0,19.0,,,,,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,242,125,173,415,16,11.0,40.0,57.0,29.0,63.0,42.0,42.0,28.0,15.0,5.0,147.0,271.0,14.0,12.0,38.0,9.0,11.0,
Opposition,Opposition,179,81,146,325,14,8.0,40.0,64.0,41.0,44.0,32.0,52.0,15.0,28.0,1.0,127.0,204.0,14.0,11.0,56.0,2.0,5.0,
