Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Leigh",7,2,5,12,,,4.0,2.0,,2.0,3.0,1.0,1.0,1.0,,6.0,4.0,,,9.0,,,100.0
25,"Clayton, Jeremy",9,2,6,15,1,,,3.0,1.0,2.0,5.0,2.0,2.0,2.0,,8.0,6.0,,,2.0,,1.0,47.0
2,"Colbert, Leigh",7,2,8,15,,,1.0,1.0,1.0,,2.0,1.0,,1.0,,6.0,8.0,1.0,,2.0,,,100.0
24,"Firrito, Michael",3,2,7,10,1,,1.0,5.0,,1.0,3.0,2.0,,2.0,,6.0,4.0,,,4.0,,,70.0
6,"Grant, Shannon",13,3,12,25,2,,,3.0,1.0,2.0,8.0,1.0,4.0,,,14.0,8.0,,1.0,,,,97.0
31,"Hale, David",5,5,4,9,,,6.0,2.0,1.0,1.0,1.0,,,,,1.0,8.0,,,,,,54.0
4,"Harris, Daniel",4,4,4,8,1,,,2.0,,2.0,2.0,,1.0,,,3.0,5.0,,1.0,,,,50.0
29,"Harvey, Brent",13,1,3,16,4,2.0,,4.0,2.0,2.0,4.0,2.0,3.0,1.0,,11.0,4.0,,,1.0,4.0,,100.0
22,"Jones, Chad",3,2,2,5,,,,2.0,,1.0,,1.0,1.0,,,4.0,2.0,1.0,,2.0,,2.0,69.0
21,"Jones, Corey",9,4,4,13,,3.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,,,7.0,6.0,1.0,,3.0,,1.0,77.0
34,"King, David",16,5,5,21,,,,3.0,5.0,5.0,1.0,2.0,,1.0,,5.0,17.0,,,2.0,1.0,1.0,100.0
35,"Makepeace, Troy",9,3,4,13,,,,1.0,5.0,4.0,1.0,1.0,1.0,,,5.0,7.0,,,7.0,2.0,,100.0
5,"McKernan, Corey",5,2,,5,1,,8.0,4.0,,,,,,,,4.0,1.0,1.0,,1.0,1.0,,80.0
19,"Motlop, Daniel",5,1,2,7,3,,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,,6.0,3.0,,1.0,1.0,,,79.0
20,"Petrie, Drew",6,1,3,9,1,1.0,7.0,2.0,,3.0,3.0,3.0,,2.0,,6.0,2.0,,,2.0,2.0,,83.0
3,"Rawlings, Brady",7,3,7,14,2,,,5.0,1.0,4.0,,,1.0,,,4.0,10.0,,1.0,,4.0,1.0,100.0
32,"Sansbury, Eddie",1,,,1,,,,,,,,2.0,,,,,1.0,,,,,,67.0
7,"Simpson, Adam",19,8,14,33,1,1.0,3.0,5.0,1.0,6.0,6.0,4.0,1.0,2.0,1.0,11.0,20.0,1.0,,3.0,1.0,,93.0
9,"Sinclair, Jess",8,3,6,14,1,1.0,,,1.0,1.0,,2.0,2.0,,,5.0,10.0,,1.0,2.0,1.0,,97.0
12,"Stevens, Michael",12,1,2,14,,1.0,,5.0,2.0,3.0,4.0,1.0,1.0,1.0,,7.0,6.0,,1.0,4.0,,,94.0
36,"Watt, Shannon",3,2,2,5,,,,1.0,2.0,,1.0,,,,,2.0,3.0,,,4.0,,,83.0
8,"Wells, Daniel",15,7,5,20,,1.0,1.0,1.0,,6.0,3.0,1.0,1.0,,,9.0,9.0,1.0,2.0,2.0,1.0,,61.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,63,105,284,18,11.0,33.0,57.0,25.0,51.0,50.0,30.0,21.0,14.0,1.0,130.0,144.0,6.0,8.0,51.0,17.0,6.0,
Opposition,Opposition,155,61,95,250,19,6.0,49.0,47.0,31.0,45.0,41.0,42.0,14.0,21.0,5.0,127.0,125.0,14.0,10.0,45.0,2.0,8.0,
