Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Buntine, Matt",5,5,5,10,,,,2.0,1.0,,,1.0,,,,6.0,5.0,1.0,,6.0,,,93.0
18,"Cameron, Jeremy",6,3,4,10,1,,,,4.0,,,1.0,1.0,,,4.0,6.0,,1.0,5.0,,,89.0
3,"Coniglio, Stephen",9,4,11,20,,,,3.0,,,4.0,2.0,,2.0,,6.0,13.0,,,1.0,,,84.0
48,"Frost, Sam",7,5,7,14,,,,2.0,3.0,1.0,,2.0,,,,4.0,10.0,,,5.0,,,91.0
26,"Giles, Jonathan",9,1,2,11,1,1.0,44.0,4.0,,4.0,6.0,4.0,,1.0,,3.0,5.0,,,3.0,,,92.0
4,"Greene, Toby",8,5,14,22,,,,4.0,1.0,1.0,1.0,4.0,,2.0,,5.0,17.0,,,2.0,,,77.0
2,"Hampton, Curtly",9,5,4,13,,,,6.0,3.0,3.0,2.0,3.0,3.0,1.0,,8.0,8.0,,,3.0,1.0,1.0,87.0
19,"Haynes, Nick",15,6,6,21,,,,2.0,6.0,1.0,1.0,3.0,,,,8.0,13.0,1.0,,3.0,,,88.0
33,"Hoskin-Elliott, Will",16,8,4,20,2,,,1.0,1.0,9.0,2.0,3.0,,3.0,,3.0,18.0,1.0,2.0,1.0,1.0,1.0,90.0
22,"Kelly, Josh",12,6,9,21,1,,,3.0,2.0,2.0,,4.0,,,,6.0,14.0,1.0,1.0,1.0,,1.0,84.0
40,"Kennedy, Adam",8,5,5,13,,,,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,11.0,,,1.0,4.0,,78.0
11 ↑,"Lamb, Jed",4,3,5,9,1,,,3.0,,2.0,2.0,3.0,,1.0,,4.0,5.0,,1.0,,,,32.0
24 ↓,"ORourke, Jonathan",2,3,5,7,,,,1.0,,2.0,1.0,,,,,3.0,4.0,,,,1.0,,53.0
7,"Palmer, Rhys",10,3,3,13,2,3.0,,,,1.0,,1.0,1.0,1.0,,4.0,8.0,,2.0,,,2.0,80.0
12,"Patton, Jonathon",8,6,5,13,2,,,,,,1.0,3.0,,,,5.0,8.0,2.0,3.0,3.0,,,92.0
9,"Scully, Tom",7,2,7,14,1,1.0,,6.0,3.0,,2.0,2.0,2.0,2.0,,9.0,5.0,,,1.0,,,86.0
23,"Shaw, Heath",13,3,5,18,,,,3.0,5.0,,,2.0,,1.0,,5.0,10.0,,,8.0,2.0,,88.0
5,"Shiel, Dylan",15,4,8,23,1,,,3.0,5.0,4.0,4.0,2.0,,,,8.0,14.0,,,1.0,,1.0,77.0
10,"Smith, Devon",17,9,10,27,3,,,5.0,4.0,4.0,1.0,5.0,,1.0,,7.0,20.0,,1.0,3.0,,,84.0
20,"Tomlinson, Adam",6,3,6,12,,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,6.0,7.0,,1.0,,,,90.0
17,"Treloar, Adam",10,5,12,22,,,,6.0,3.0,1.0,2.0,1.0,,,,5.0,18.0,,,4.0,,,80.0
8,"Ward, Callan",19,11,21,40,,,4.0,8.0,6.0,,10.0,2.0,,2.0,2.0,15.0,25.0,,,2.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,105,158,373,15,7.0,49.0,70.0,49.0,39.0,41.0,50.0,9.0,19.0,2.0,126.0,244.0,6.0,12.0,53.0,9.0,6.0,
Opposition,Opposition,207,69,164,371,20,12.0,38.0,69.0,21.0,71.0,48.0,43.0,19.0,9.0,4.0,147.0,220.0,8.0,11.0,39.0,6.0,15.0,
