Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",17,7,9,26,2,2.0,,6.0,3.0,5.0,2.0,4.0,1.0,1.0,,10.0,16.0,2.0,1.0,2.0,,,81.0
29,"Bramble, Lachlan",14,6,6,20,,,,2.0,3.0,6.0,2.0,1.0,1.0,,,3.0,14.0,,,3.0,2.0,,80.0
17,"Coffield, Nick",10,6,2,12,,,,,1.0,3.0,,2.0,,,,1.0,11.0,,,,,1.0,83.0
31,"Dale, Bailey",11,2,3,14,,,,,3.0,1.0,2.0,2.0,,,,4.0,7.0,,,1.0,1.0,,84.0
35 ↑,"Daniel, Caleb",7,2,8,15,,,,1.0,2.0,2.0,3.0,,,,,5.0,8.0,,,,1.0,,29.0
10,"Darcy, Sam",11,5,8,19,1,5.0,5.0,,,4.0,,3.0,3.0,,,14.0,5.0,3.0,2.0,1.0,1.0,,80.0
15,"Duryea, Taylor",7,3,4,11,,,,2.0,,2.0,,1.0,1.0,,,3.0,7.0,1.0,1.0,2.0,,,84.0
44,"English, Tim",8,6,8,16,1,,16.0,4.0,,4.0,2.0,1.0,,,,7.0,8.0,1.0,2.0,3.0,,,84.0
38,"Garcia, Riley",7,2,8,15,,1.0,,9.0,,3.0,4.0,2.0,2.0,2.0,,7.0,8.0,,,1.0,,,74.0
19,"Jones, Liam",5,4,1,6,,,,2.0,1.0,,,2.0,1.0,,,2.0,4.0,1.0,,10.0,,,97.0
24,"Khamis, Buku",3,2,3,6,,,,3.0,1.0,,,,,,,,6.0,,,3.0,,,83.0
21,"Liberatore, Tom",9,3,15,24,,,,8.0,2.0,3.0,3.0,2.0,1.0,1.0,,13.0,11.0,,,2.0,1.0,,82.0
7,"Lobb, Rory",9,8,7,16,,,,1.0,3.0,1.0,,2.0,1.0,,,7.0,8.0,1.0,,3.0,,,94.0
30,"McNeil, Lachlan",8,2,8,16,1,1.0,,4.0,,4.0,2.0,1.0,2.0,1.0,,10.0,7.0,,1.0,3.0,,2.0,77.0
33 ↓,"Naughton, Aaron",3,2,1,4,,1.0,1.0,2.0,,,,,1.0,,,2.0,2.0,,1.0,,,,50.0
25,"Poulter, Caleb",16,5,4,20,,,,1.0,,7.0,1.0,5.0,,1.0,,7.0,13.0,1.0,,1.0,,,82.0
20,"Richards, Ed",8,2,3,11,1,,,5.0,1.0,3.0,3.0,,3.0,,,7.0,6.0,,,1.0,,,74.0
1,"Treloar, Adam",12,3,16,28,1,,,2.0,1.0,5.0,7.0,3.0,,2.0,,11.0,17.0,,,,2.0,,83.0
2,"Ugle-Hagan, Jamarra",5,3,6,11,1,,,2.0,,1.0,,4.0,,1.0,,4.0,7.0,1.0,2.0,,,,89.0
23,"Vandermeer, Laitham",9,4,4,13,,,,1.0,1.0,2.0,,3.0,,1.0,,3.0,10.0,,1.0,,2.0,1.0,76.0
3,"Weightman, Cody",4,,5,9,,1.0,,3.0,1.0,1.0,,2.0,1.0,,,4.0,4.0,,,1.0,,,83.0
14,"West, Rhylee",6,1,7,13,,,,4.0,,1.0,2.0,2.0,1.0,1.0,,7.0,6.0,,,2.0,,,73.0
34,"Williams, Bailey",8,2,6,14,1,,,4.0,2.0,1.0,1.0,2.0,,,,6.0,7.0,,1.0,,,1.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,80,142,339,9,18.0,22.0,66.0,25.0,59.0,34.0,44.0,19.0,11.0,,137.0,192.0,11.0,12.0,39.0,10.0,5.0,
Opposition,Opposition,232,112,144,376,17,9.0,59.0,56.0,50.0,43.0,31.0,62.0,11.0,19.0,6.0,144.0,220.0,18.0,18.0,45.0,7.0,15.0,
