Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",8,6,1,9,,,1.0,,3.0,,1.0,,2.0,,,2.0,5.0,2.0,,1.0,,,
26,"Bickley, Mark",11,3,16,27,,,,3.0,3.0,3.0,5.0,1.0,2.0,,,13.0,13.0,,,1.0,,,
24,"Burton, Brett",4,2,2,6,,,,,,,1.0,,1.0,1.0,,4.0,2.0,,,,,,
6,"Byrne, James",5,3,3,8,1,,,1.0,,4.0,1.0,,1.0,,,2.0,5.0,,,,,,
4,"Clarke, Matthew",4,2,4,8,,1.0,16.0,2.0,,1.0,4.0,,4.0,,,6.0,3.0,,,2.0,,,
11,"Doughty, Michael",4,3,1,5,,,,2.0,,1.0,,,,,,2.0,4.0,1.0,,,,,
9,"Edwards, Tyson",13,9,5,18,,,,1.0,6.0,,3.0,,1.0,,,5.0,14.0,,,,,,
41,"Gallagher, James",8,1,4,12,1,,,,,2.0,2.0,1.0,,,,7.0,6.0,,,1.0,,,
36,"Goodwin, Simon",20,6,8,28,1,1.0,,2.0,2.0,5.0,11.0,,,,,13.0,14.0,1.0,3.0,1.0,,,
34,"Hart, Ben",13,7,1,14,,,,2.0,7.0,2.0,1.0,1.0,,2.0,,3.0,10.0,1.0,,5.0,,,
2,"Hewitt, Evan",3,2,2,5,,1.0,,,,,,1.0,,1.0,,3.0,2.0,1.0,1.0,2.0,,,
3,"Jarman, Darren",11,7,2,13,6,2.0,,,,2.0,,,,2.0,3.0,5.0,7.0,1.0,5.0,,1.0,,
28,"Johnson, Kane",12,3,4,16,,,,1.0,,4.0,2.0,2.0,1.0,1.0,,5.0,11.0,,,,,,
31,"Marsh, Ben",6,4,1,7,1,,7.0,1.0,,,2.0,,1.0,1.0,,3.0,4.0,1.0,1.0,,,,
23,"McLeod, Andrew",19,5,5,24,,,,3.0,3.0,8.0,2.0,2.0,1.0,1.0,2.0,7.0,17.0,,,1.0,,,
22,"Perrie, Ian",7,5,,7,,1.0,,1.0,,3.0,,1.0,,2.0,,2.0,6.0,,1.0,2.0,,,
32,"Ricciuto, Mark",9,4,6,15,,,,4.0,,3.0,,,,,,2.0,14.0,,,1.0,,,
12,"Shirley, Robert",1,2,7,8,,,,1.0,1.0,2.0,1.0,,2.0,,,4.0,5.0,,,1.0,,,
7,"Smart, Nigel",2,1,4,6,1,,2.0,,,,,,1.0,1.0,,2.0,4.0,,1.0,1.0,,,
20,"Stenglein, Tyson",7,5,3,10,,,,4.0,1.0,,,,1.0,,,4.0,6.0,1.0,,,,,
19,"Stevens, Mark",16,12,7,23,1,,,3.0,3.0,6.0,2.0,1.0,,3.0,,4.0,18.0,,1.0,1.0,,,
17,"Welsh, Scott",17,9,5,22,3,1.0,,3.0,,2.0,2.0,,,,,6.0,15.0,2.0,3.0,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,101,91,291,15,10.0,26.0,34.0,29.0,48.0,40.0,10.0,18.0,15.0,5.0,104.0,185.0,11.0,16.0,22.0,1.0,,
Opposition,Opposition,194,100,142,336,12,12.0,25.0,35.0,28.0,48.0,25.0,17.0,15.0,18.0,1.0,105.0,230.0,12.0,17.0,19.0,16.0,,
