St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Dean",12,1,3,15,,1.0,,1.0,,,,,1.0,,,,,,,,,,
14,"Bardsley, Kristian",4,1,3,7,,,,1.0,,,,,1.0,,,,,,,,,,
3,"Burke, Nathan",8,,7,15,,,,4.0,,,,,,2.0,,,,,,,,,
42,"Carr, Alister",13,5,8,21,,,,1.0,,,,,1.0,2.0,,,,,,,,,
10,"Everitt, Peter",6,1,2,8,1,,6.0,,,,,,2.0,3.0,,,,,,,,,
2,"Frawley, Danny",9,2,3,12,,,1.0,1.0,,,,,,1.0,,,,,,,,,
24,"Frost, Michael",8,1,3,11,1,1.0,,,,,,,2.0,2.0,,,,,,,,,
6,"Grant, David",5,,3,8,,,,1.0,,,,,2.0,1.0,,,,,,,,,
35,"Harvey, Robert",17,2,9,26,2,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,
38,"Jones, Sam",1,,3,4,,,,,,,,,1.0,2.0,,,,,,,,,
17,"Keogh, Rod",5,,5,10,,,,3.0,,,,,1.0,2.0,,,,,,,,,
37,"Lappin, Matthew",7,2,4,11,,,,,,,,,,1.0,,,,,,,,,
28,"OBrien, Craig",8,4,3,11,3,,,1.0,,,,,1.0,,,,,,,,,,
29,"Peckett, Justin",4,1,6,10,,,,2.0,,,,,1.0,,,,,,,,,,
31,"Shanahan, Jamie",9,6,5,14,,,,2.0,,,,,1.0,,,,,,,,,,
5,"Shaw, Damen",10,,4,14,1,,,4.0,,,,,2.0,3.0,,,,,,,,,
15,"Strooper, David",1,,,1,,,,,,,,,1.0,,,,,,,,,,
26,"Taylor, Kain",13,3,5,18,1,,,3.0,,,,,2.0,1.0,,,,,,,,,
9,"Vidovic, Lazar",,2,8,8,,,5.0,1.0,,,,,1.0,3.0,,,,,,,,,
33,"Wakelin, Shane",4,1,1,5,,,,1.0,,,,,,1.0,,,,,,,,,
7,"Winmar, Nicky",10,3,8,18,1,,,3.0,,,,,1.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,154,35,93,247,10,5.0,13.0,29.0,,,,,22.0,29.0,,,,,,,,,
Opposition,Opposition,182,43,156,338,22,13.0,23.0,56.0,,,,,29.0,22.0,6.0,,,,,,,,
