Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",26y 224d,71 (39-1-31 55.63%),11 (0.15),37 (18-0-19 48.65%),5 (0.14)
11,"Bowden, Joel",24y 316d,133 (68-0-65 51.13%),124 (0.93),←,
15,"Cameron, Leon",30y 243d,241 (129-3-109 54.15%),101 (0.42),69 (36-0-33 52.17%),33 (0.48)
9,"Campbell, Wayne",30y 222d,253 (118-1-134 46.84%),156 (0.62),←,
6,"Chaffey, Mark",25y 362d,107 (52-0-55 48.60%),26 (0.24),←,
24,"Coughlan, Mark",21y 13d,27 (11-0-16 40.74%),17 (0.63),←,
14,"Fiora, Aaron",22y 14d,46 (26-0-20 56.52%),16 (0.35),←,
19,"Fleming, Tim",25y 28d,4 (3-0-1 75.00%),1 (0.25),←,
2,"Gaspar, Darren",26y 348d,171 (79-0-92 46.20%),16 (0.09),150 (72-0-78 48.00%),15 (0.10)
20,"Hall, Ray",22y 188d,44 (22-0-22 50.00%),21 (0.48),←,
1,"Hilton, Rory",24y 18d,64 (32-0-32 50.00%),44 (0.69),55 (29-0-26 52.73%),41 (0.75)
44,"Houlihan, Adam",25y 27d,80 (42-1-37 53.13%),89 (1.11),19 (8-0-11 42.11%),14 (0.74)
28,"Johnson, Kane",25y 49d,110 (59-0-51 53.64%),45 (0.41),6 (4-0-2 66.67%),1 (0.17)
39,"Kellaway, Andrew",27y 161d,109 (54-0-55 49.54%),20 (0.18),←,
27,"Krakouer, Andrew",20y 88d,18 (7-0-11 38.89%),16 (0.89),←,
35,"Newman, Chris",20y 350d,19 (7-0-12 36.84%),,←,
8,"Pettifer, Kayne",21y 101d,22 (12-0-10 54.55%),16 (0.73),←,
18,"Rodan, David",19y 207d,28 (11-0-17 39.29%),25 (0.89),←,
4,"Rogers, Matthew",29y 159d,185 (99-1-85 53.78%),159 (0.86),←,
10,"Stafford, Greg",28y 249d,152 (72-1-79 47.70%),92 (0.61),22 (10-0-12 45.45%),34 (1.55)
32,"Tivendale, Greg",24y 14d,87 (42-0-45 48.28%),66 (0.76),←,
36,"Zantuck, Ty",21y 77d,38 (15-0-23 39.47%),7 (0.18),←,
Totals,Totals,24y 257d,2009 (999-8-1002 49.73%),1068 (0.53),,
C,"Frawley, Danny",39y 237d,75 (38-0-37 50.67%),,←,
