St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
34,"Bailey, Doug",6,2,7,13,,1.0,,,,,,,1.0,2.0,,,,,,,,,
14,"Bardsley, Kristian",15,2,3,18,,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,
21,"Bourke, Darren",10,2,3,13,,,,,,,,,,1.0,,,,,,,,,
3,"Burke, Nathan",16,2,8,24,1,,,7.0,,,,,2.0,,,,,,,,,,
19,"Burns, Adrian",2,,,2,,,,2.0,,,,,1.0,,,,,,,,,,
36,"Fode, Gordon",8,2,4,12,,1.0,,3.0,,,,,1.0,,,,,,,,,,
2,"Frawley, Danny",12,4,6,18,,1.0,,,,,,,,1.0,,,,,,,,,
24,"Frost, Michael",2,,,2,,,,,,,,,,,,,,,,,,,
6,"Grant, David",8,2,3,11,,,,1.0,,,,,3.0,,,,,,,,,,
27,"Greig, Dean",15,2,10,25,2,,,2.0,,,,,,1.0,,,,,,,,,
17,"Keogh, Rod",4,1,7,11,1,,,2.0,,,,,,3.0,,,,,,,,,
4,"Lockett, Tony",17,12,3,20,11,2.0,,,,,,,1.0,7.0,2.0,,,,,,,,
23,"Loewe, Stewart",4,4,7,11,,,3.0,1.0,,,,,,2.0,,,,,,,,,
28,"OBrien, Craig",10,1,1,11,,3.0,,1.0,,,,,2.0,4.0,,,,,,,,,
29,"Peckett, Justin",6,2,6,12,,,,3.0,,,,,1.0,,,,,,,,,,
31,"Shanahan, Jamie",7,2,4,11,,,,,,,,,1.0,,,,,,,,,,
5,"Shaw, Damen",16,3,7,23,,2.0,,2.0,,,,,,,,,,,,,,,
30,"Thornborrow, Wayne",6,5,5,11,1,,4.0,,,,,,1.0,,,,,,,,,,
9,"Vidovic, Lazar",6,4,5,11,,,20.0,,,,,,1.0,,,,,,,,,,
33,"Wakelin, Shane",7,4,2,9,,,,4.0,,,,,1.0,2.0,,,,,,,,,
7,"Winmar, Nicky",14,5,4,18,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,61,95,286,16,14.0,27.0,30.0,,,,,19.0,27.0,2.0,,,,,,,,
Opposition,Opposition,178,41,156,334,17,7.0,15.0,45.0,,,,,27.0,19.0,4.0,,,,,,,,
