Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Amartey, Joel",24y 203d,31 (20-1-10 66.13%),33 (1.06),←,
22,"Blakey, Nick",24y 25d,105 (56-1-48 53.81%),35 (0.33),←,
16,"Campbell, Braeden",22y 48d,51 (30-1-20 59.80%),11 (0.22),←,
7,"Cunningham, Harry",30y 108d,188 (111-1-76 59.31%),51 (0.27),←,
13,"Florent, Oliver",25y 245d,145 (79-1-65 54.83%),43 (0.30),←,
4,"Grundy, Brodie",29y 343d,197 (102-2-93 52.28%),70 (0.36),3 (3-0-0 100.00%),
21,"Gulden, Errol",21y 249d,70 (45-1-24 65.00%),56 (0.80),←,
9,"Hayward, Will",25y 149d,140 (77-1-62 55.36%),164 (1.17),←,
5,"Heeney, Isaac",27y 323d,180 (114-1-65 63.61%),231 (1.28),←,
17,"Jordon, James",23y 94d,68 (51-1-16 75.74%),18 (0.26),3 (3-0-0 100.00%),1 (0.33)
44,"Lloyd, Jake",30y 185d,226 (138-1-87 61.28%),36 (0.16),←,
30,"McCartin, Tom",24y 84d,113 (65-0-48 57.52%),28 (0.25),←,
6,"McDonald, Logan",21y 354d,47 (31-1-15 67.02%),62 (1.32),←,
27,"McInerney, Justin",23y 218d,75 (44-1-30 59.33%),33 (0.44),←,
2,"McLean, Hayden",25y 63d,56 (30-1-25 54.46%),53 (0.95),←,
43,"Melican, Lewis",27y 140d,63 (33-1-29 53.17%),1 (0.02),←,
11,"Papley, Tom",27y 254d,167 (98-1-68 58.98%),264 (1.58),←,
24,"Rampe, Dane",33y 295d,233 (149-2-82 64.38%),7 (0.03),←,
34,"Roberts, Matt",20y 236d,10 (8-0-2 80.00%),1 (0.10),←,
8,"Rowbottom, James",23y 186d,96 (52-1-43 54.69%),29 (0.30),←,
1,"Warner, Chad",22y 309d,63 (39-0-24 61.90%),49 (0.78),←,
37,"Warner, Corey",20y 168d,4 (4-0-0 100.00%),1 (0.25),←,
15,"Wicks, Sam",24y 191d,53 (34-0-19 64.15%),36 (0.68),←,
Totals,Totals,25y 99d,2381 (1410-20-951 59.22%),1312 (0.55),,
C,"Longmire, John",53y 83d,310 (192-3-115 62.42%),,←,
