Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",15,1.0,8,23,,,,5.0,5.0,4.0,,3.0,1.0,1.0,,5,15,,,,,2.0,83.0
37,"Barrass, Tom",3,2.0,4,7,,,,2.0,1.0,1.0,,,1.0,,,1,5,,,9.0,,,85.0
24,"Battle, Josh",14,8.0,8,22,,,,3.0,7.0,,1.0,3.0,1.0,1.0,,4,16,1.0,,4.0,1.0,,95.0
18,"Chol, Mabior",7,1.0,2,9,1.0,,4.0,2.0,,1.0,3.0,6.0,,2.0,,5,2,,1.0,,,,74.0
16,"DAmbrosio, Massimo",12,4.0,13,25,1.0,2.0,,1.0,,3.0,5.0,3.0,1.0,1.0,,9,16,,2.0,,,,76.0
12,"Day, Will",6,1.0,13,19,1.0,,,9.0,3.0,2.0,7.0,3.0,3.0,1.0,,15,4,1.0,,2.0,,,71.0
35 ↓,"Dear, Calsher",1,,2,3,,,,1.0,,,,1.0,1.0,1.0,,2,1,,,,,,44.0
33,"Ginnivan, Jack",11,3.0,9,20,2.0,1.0,,1.0,,4.0,1.0,1.0,3.0,,,8,12,,1.0,2.0,,2.0,81.0
19,"Gunston, Jack",7,2.0,3,10,4.0,1.0,,,,,,4.0,2.0,2.0,,7,5,,2.0,2.0,,,86.0
15,"Hardwick, Blake",8,2.0,7,15,,,,,2.0,1.0,1.0,2.0,1.0,1.0,,5,9,,,3.0,,,91.0
4,"Impey, Jarman",13,5.0,9,22,,1.0,,3.0,4.0,1.0,2.0,2.0,,,,5,16,1.0,1.0,3.0,,,86.0
2,"Lewis, Mitch",5,4.0,2,7,1.0,,,3.0,,2.0,,1.0,,1.0,,2,5,1.0,1.0,4.0,,,78.0
31,"Macdonald, Connor",7,3.0,8,15,,1.0,,4.0,1.0,3.0,1.0,1.0,,1.0,,7,8,1.0,,,1.0,,70.0
17,"Meek, Lloyd",7,3.0,10,17,,,44.0,5.0,2.0,1.0,10.0,5.0,2.0,3.0,,11,7,,1.0,1.0,,,88.0
13,"Moore, Dylan",3,1.0,12,15,1.0,,,5.0,,1.0,1.0,1.0,,,,6,9,,,3.0,,1.0,92.0
1,"Morrison, Harry",11,5.0,8,19,,,,,4.0,3.0,,1.0,1.0,,,3,16,,,2.0,,1.0,84.0
11,"Nash, Conor",7,1.0,10,17,1.0,,,5.0,1.0,3.0,2.0,1.0,1.0,,,4,13,,,,,1.0,79.0
3,"Newcombe, Jai",7,3.0,12,19,,,,6.0,,4.0,9.0,3.0,,1.0,,11,8,,,,,1.0,80.0
14,"Scrimshaw, Jack",6,4.0,5,11,,,,,2.0,2.0,,3.0,,1.0,,4,7,1.0,,2.0,1.0,,73.0
6,"Sicily, James",15,11.0,3,18,,,,1.0,5.0,7.0,,3.0,,2.0,,4,12,2.0,,4.0,,1.0,95.0
25,"Ward, Josh",10,2.0,5,15,,,,2.0,1.0,6.0,2.0,3.0,,2.0,,3,14,,,,,,71.0
34,"Watson, Nick",6,1.0,8,14,1.0,3.0,,4.0,,,2.0,,2.0,,,9,4,1.0,1.0,1.0,,,85.0
5 ↑,"Worpel, James",5,,8,13,,,,2.0,2.0,,1.0,3.0,1.0,1.0,,5,9,,,1.0,,,34.0
Totals,Totals,186,67.0,169,355,13.0,9.0,48.0,64.0,40.0,49.0,48.0,53.0,21.0,22.0,,135,213,9.0,10.0,43.0,3.0,9.0,
Opposition,Opposition,215,78.0,104,319,15.0,11.0,45.0,58.0,36.0,55.0,39.0,67.0,22.0,21.0,6.0,146,163,12.0,11.0,43.0,8.0,12.0,
