Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
27,"Ball, Jason",28y 292d,132 (77-0-55 58.33%),147 (1.11),29 (14-0-15 48.28%),33 (1.14)
21,"Barry, Leo",24y 113d,85 (45-0-40 52.94%),50 (0.59),←,
24,"Bolton, Jude",21y 178d,48 (22-0-26 45.83%),32 (0.67),←,
8,"Cresswell, Daryn",30y 110d,203 (87-1-115 43.10%),170 (0.84),←,
28,"Crouch, Jared",23y 188d,86 (43-0-43 50.00%),16 (0.19),←,
6,"Dunkley, Andrew",33y 72d,199 (85-2-112 43.22%),10 (0.05),←,
12,"Fosdike, Nic",21y 195d,47 (22-0-25 46.81%),21 (0.45),←,
37,"Goodes, Adam",21y 244d,65 (31-0-34 47.69%),93 (1.43),←,
14,"Kelly, Paul",32y 43d,216 (83-3-130 39.12%),187 (0.87),←,
41,"Kennelly, Tadhg",20y 70d,8 (5-0-3 62.50%),3 (0.38),←,
31,"Kirk, Brett",24y 319d,31 (14-0-17 45.16%),20 (0.65),←,
3,"Lewis, Dale",32y 128d,182 (70-2-110 39.01%),186 (1.02),←,
4,"Mathews, Ben",22y 284d,66 (33-0-33 50.00%),11 (0.17),←,
11,"Maxfield, Stuart",29y 153d,226 (113-2-111 50.44%),129 (0.57),137 (78-1-58 57.30%),64 (0.47)
5,"OKeefe, Ryan",20y 228d,18 (9-0-9 50.00%),7 (0.39),←,
19,"OLoughlin, Michael",24y 201d,146 (80-1-65 55.14%),213 (1.46),←,
22,"Saddington, Jason",21y 321d,89 (46-0-43 51.69%),26 (0.29),←,
25,"Schauble, Andrew",24y 296d,116 (44-0-72 37.93%),22 (0.19),37 (17-0-20 45.95%),11 (0.30)
2,"Schwass, Wayne",32y 286d,273 (147-0-126 53.85%),153 (0.56),89 (46-0-43 51.69%),56 (0.63)
7,"Seymour, Brad",25y 129d,118 (63-1-54 53.81%),9 (0.08),←,
1,"Stafford, Greg",27y 13d,130 (62-1-67 48.08%),58 (0.45),←,
10,"Williams, Paul",28y 159d,212 (93-2-117 44.34%),248 (1.17),23 (12-0-11 52.17%),25 (1.09)
Totals,Totals,26y 0d,2696 (1274-15-1407 47.26%),1811 (0.67),,
C,"Eade, Rodney",43y 158d,140 (78-1-61 56.07%),,←,
