Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Breust, Luke",9,2,5,14,1,1.0,,7.0,,4.0,2.0,3.0,3.0,1.0,,9.0,6.0,,1.0,2.0,,,80.0
9,"Burgoyne, Shaun",7,6,7,14,,,,2.0,2.0,4.0,3.0,3.0,,,,6.0,8.0,2.0,,1.0,,,85.0
18,"Ceglar, Jonathon",6,4,3,9,,,22.0,2.0,2.0,3.0,,1.0,1.0,1.0,,3.0,5.0,2.0,,4.0,,1.0,83.0
8,"Duryea, Taylor",11,5,8,19,1,,,4.0,5.0,1.0,1.0,3.0,,1.0,,9.0,9.0,,,1.0,3.0,,78.0
12,"Frawley, James",7,4,6,13,,,,,2.0,,,,1.0,,,3.0,8.0,,,5.0,,,97.0
6,"Gibson, Josh",10,5,6,16,,,,1.0,1.0,,1.0,2.0,1.0,,,5.0,11.0,,,10.0,,,99.0
19,"Gunston, Jack",13,8,4,17,3,2.0,,2.0,,,,,2.0,,,4.0,13.0,1.0,4.0,,,1.0,88.0
20,"Hale, David",4,4,8,12,,1.0,15.0,1.0,1.0,1.0,3.0,,3.0,,,9.0,4.0,1.0,1.0,3.0,,,83.0
40,"Hartung, Billy",12,6,14,26,1,,,1.0,6.0,3.0,2.0,3.0,,2.0,,4.0,21.0,,,,1.0,,85.0
10,"Hill, Bradley",9,2,5,14,2,,,3.0,,6.0,,,,,,1.0,12.0,,1.0,1.0,,1.0,80.0
15,"Hodge, Luke",18,8,7,25,2,,,2.0,3.0,5.0,4.0,5.0,1.0,,1.0,7.0,19.0,,,3.0,,2.0,79.0
17 ↓,"Lake, Brian",7,3,5,12,,,,2.0,4.0,,,1.0,1.0,,,4.0,9.0,1.0,,,,,66.0
3,"Lewis, Jordan",12,3,10,22,1,,,2.0,1.0,5.0,4.0,3.0,1.0,,,6.0,14.0,,,,,,84.0
31 ↑,"Dewar, Angus",1,1,2,3,,,,1.0,,,,1.0,,1.0,,3.0,1.0,,,1.0,1.0,,25.0
5,"Mitchell, Sam",14,2,21,35,,,,,2.0,5.0,8.0,4.0,3.0,1.0,3.0,14.0,21.0,,,1.0,1.0,,92.0
33,"Rioli, Cyril",11,2,2,13,1,2.0,,2.0,,4.0,3.0,1.0,,,,9.0,5.0,,1.0,4.0,,,78.0
2,"Roughead, Jarryd",12,6,7,19,3,,,2.0,,2.0,2.0,3.0,1.0,,,11.0,8.0,,3.0,1.0,,2.0,92.0
25,"Schoenmakers, Ryan",9,5,1,10,2,1.0,,2.0,1.0,2.0,1.0,,1.0,,,7.0,3.0,2.0,1.0,,,,86.0
26,"Shiels, Liam",10,3,6,16,2,2.0,,5.0,2.0,1.0,5.0,3.0,1.0,2.0,,10.0,7.0,,2.0,1.0,,2.0,81.0
16,"Smith, Isaac",14,8,8,22,1,1.0,1.0,,2.0,5.0,1.0,2.0,,,,3.0,19.0,,1.0,2.0,1.0,1.0,87.0
24,"Stratton, Ben",7,3,1,8,,,,3.0,,3.0,,1.0,,1.0,,1.0,7.0,,,4.0,,1.0,90.0
4,"Suckling, Matt",12,5,6,18,,,,,1.0,4.0,1.0,3.0,,,,7.0,10.0,1.0,,4.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,95,142,357,20,12.0,38.0,44.0,35.0,58.0,41.0,42.0,20.0,10.0,4.0,135.0,220.0,10.0,15.0,48.0,7.0,11.0,
Opposition,Opposition,224,128,185,409,10,9.0,32.0,50.0,36.0,51.0,30.0,51.0,10.0,20.0,2.0,119.0,287.0,11.0,14.0,29.0,11.0,8.0,
