Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",24y 212d,61 (40-0-21 65.57%),41 (0.67),←,
7,"Ayres, Gary",32y 229d,258 (188-1-69 73.06%),69 (0.27),←,
29,"Baxter, Darren",28y 57d,134 (66-3-65 50.37%),28 (0.21),5 (3-0-2 60.00%),
5,"Collins, Andrew",28y 20d,131 (95-0-36 72.52%),31 (0.24),←,
3,"Condon, Anthony",25y 160d,88 (63-0-25 71.59%),33 (0.38),←,
26,"Cooper, Paul",25y 39d,34 (23-0-11 67.65%),3 (0.09),←,
9,"Crawford, Shane",18y 248d,7 (4-0-3 57.14%),6 (0.86),←,
14,"Dear, Greg",30y 28d,133 (100-0-33 75.19%),18 (0.14),←,
13,"Dear, Paul",26y 138d,79 (55-0-24 69.62%),62 (0.78),←,
19,"Dunstall, Jason",28y 274d,175 (134-0-41 76.57%),825 (4.71),←,
16,"Gowers, Andrew",24y 34d,52 (37-0-15 71.15%),28 (0.54),←,
6,"Hall, Tony",28y 241d,84 (65-0-19 77.38%),131 (1.56),←,
17,"Hudson, Paul",22y 299d,59 (42-0-17 71.19%),119 (2.02),←,
11,"Jarman, Darren",26y 107d,54 (36-0-18 66.67%),79 (1.46),←,
1,"Jencke, Ray",27y 51d,124 (88-0-36 70.97%),24 (0.19),←,
24,"Langford, Chris",30y 133d,224 (167-1-56 74.78%),31 (0.14),←,
12,"Lawrence, Stephen",24y 23d,73 (49-0-24 67.12%),17 (0.23),←,
35,"Morrissey, James",28y 223d,105 (78-0-27 74.29%),99 (0.94),←,
44,"Platten, John",30y 59d,165 (121-0-44 73.33%),171 (1.04),←,
18,"Pritchard, Darrin",27y 55d,133 (97-0-36 72.93%),72 (0.54),←,
Totals,Totals,26y 314d,2173 (1548-5-620 71.24%),1887 (0.87),,
C,"Joyce, Alan",50y 206d,79 (58-0-21 73.42%),,←,
