Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",12,3,4,16,,,3.0,3.0,1.0,9.0,4.0,2.0,,,,9.0,9.0,,,4.0,,1.0,82.0
17,"Cooney, Adam",12,2,14,26,,1.0,,5.0,4.0,3.0,5.0,2.0,1.0,,,8.0,18.0,,,1.0,,,87.0
8,"Crameri, Stewart",11,3,10,21,1,1.0,,3.0,,3.0,,2.0,1.0,,,4.0,15.0,,,4.0,,,91.0
6,"Dahlhaus, Luke",13,1,7,20,1,,,5.0,1.0,2.0,1.0,2.0,1.0,,,10.0,9.0,,,1.0,,,81.0
13 ↑,"Giansiracusa, Daniel",6,4,5,11,,1.0,,1.0,1.0,1.0,,1.0,,,,2.0,9.0,1.0,1.0,,,2.0,36.0
16,"Griffen, Ryan",3,1,7,10,,,,6.0,1.0,,3.0,1.0,1.0,1.0,,7.0,3.0,1.0,,5.0,1.0,,83.0
7,"Higgins, Shaun",13,3,16,29,,,,7.0,5.0,5.0,1.0,1.0,1.0,,,6.0,23.0,,,3.0,,,83.0
30,"Howard, Christian",6,1,5,11,,,,4.0,,3.0,2.0,1.0,,,,3.0,8.0,,,1.0,,,74.0
24,"Hrovat, Nathan",7,4,11,18,1,1.0,,3.0,,,1.0,2.0,6.0,,,9.0,11.0,1.0,3.0,,,1.0,84.0
21,"Liberatore, Tom",10,5,21,31,,1.0,,10.0,1.0,5.0,9.0,1.0,1.0,,1.0,18.0,14.0,,,2.0,,1.0,84.0
11,"Macrae, Jack",16,4,13,29,,,,2.0,1.0,7.0,5.0,2.0,3.0,,,10.0,19.0,,,1.0,1.0,,85.0
27,"Minson, Will",11,3,8,19,,1.0,24.0,3.0,,4.0,7.0,3.0,,,,13.0,6.0,1.0,1.0,2.0,,,90.0
38,"Morris, Dale",3,4,11,14,,,,1.0,1.0,,,,1.0,,,7.0,8.0,,,7.0,,,97.0
2,"Murphy, Robert",19,11,11,30,,1.0,,2.0,3.0,3.0,1.0,3.0,,,,5.0,24.0,1.0,,4.0,3.0,,84.0
42,"Picken, Liam",9,2,11,20,,,,2.0,2.0,3.0,,,,,,5.0,14.0,,,2.0,,,89.0
18 ↓,"Roberts, Fletcher",4,3,3,7,,1.0,,1.0,,,,,,,,2.0,4.0,1.0,1.0,2.0,,,51.0
23,"Roughead, Jordan",7,6,9,16,,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,5.0,11.0,,,10.0,1.0,,91.0
25,"Stevens, Koby",9,6,14,23,2,1.0,,2.0,1.0,4.0,,3.0,,2.0,,7.0,16.0,1.0,1.0,1.0,,,84.0
15,"Tutt, Jason",11,3,4,15,,,,5.0,,6.0,,1.0,,,,2.0,13.0,,,,,,79.0
3,"Wallis, Mitch",6,3,14,20,,,,6.0,,2.0,6.0,1.0,1.0,,,12.0,8.0,,1.0,,,,89.0
12,"Williams, Tom",7,3,2,9,1,1.0,2.0,1.0,,3.0,,,2.0,,,3.0,6.0,,,1.0,,,92.0
10,"Wood, Easton",8,1,11,19,,,,,1.0,3.0,1.0,2.0,,,,5.0,12.0,,,3.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,76,211,414,6,15.0,29.0,74.0,24.0,67.0,47.0,31.0,19.0,4.0,1.0,152.0,260.0,7.0,8.0,54.0,6.0,5.0,
Opposition,Opposition,190,88,172,362,13,11.0,55.0,74.0,59.0,41.0,32.0,39.0,4.0,19.0,5.0,139.0,227.0,19.0,13.0,62.0,9.0,12.0,
