Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Baker, Liam",22,7,13,35,1,1.0,,1.0,6.0,4.0,3.0,5.0,1.0,1.0,1.0,6.0,24.0,,1.0,,,,89.0
21,"Balta, Noah",10,4,10,20,,,1.0,,6.0,,,5.0,1.0,,,9.0,9.0,3.0,,5.0,,,90.0
29,"Bolton, Shai",14,4,8,22,,1.0,,1.0,1.0,5.0,4.0,7.0,2.0,2.0,,10.0,13.0,,,3.0,1.0,1.0,91.0
42,"Clarke, Judson",8,2,3,11,1,,,1.0,2.0,2.0,4.0,1.0,,,,5.0,6.0,,,,,,60.0
9 ↓,"Cotchin, Trent",4,1,3,7,,1.0,,1.0,,2.0,1.0,2.0,1.0,1.0,,3.0,5.0,,,,,,44.0
38,"Cumberland, Noah",5,,2,7,2,1.0,,8.0,,1.0,1.0,2.0,1.0,,,3.0,5.0,,,1.0,,,72.0
2,"Grimes, Dylan",8,4,1,9,,,,1.0,2.0,1.0,,1.0,2.0,,,5.0,5.0,,,6.0,1.0,,83.0
22,"Hopper, Jacob",13,5,19,32,,,,5.0,3.0,6.0,5.0,5.0,2.0,1.0,,13.0,19.0,,,1.0,,1.0,81.0
31,"Mansell, Rhyan",11,4,1,12,1,,,3.0,1.0,4.0,,2.0,1.0,,,4.0,7.0,,2.0,1.0,,1.0,73.0
4,"Martin, Dustin",11,7,6,17,,1.0,,,,7.0,1.0,2.0,,,,4.0,13.0,1.0,2.0,,,,87.0
33,"McIntosh, Kamdyn",11,4,8,19,,,,1.0,1.0,4.0,1.0,3.0,1.0,,,6.0,11.0,1.0,,1.0,,,85.0
46,"Miller, Ben",6,4,9,15,,,15.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,,6.0,10.0,1.0,,3.0,,,85.0
50,"Pickett, Marlion",5,2,9,14,1,,,2.0,1.0,3.0,1.0,6.0,,3.0,,3.0,13.0,,,1.0,,,87.0
3,"Prestia, Dion",14,3,8,22,,,,2.0,6.0,4.0,3.0,5.0,,,,7.0,15.0,,,,,2.0,76.0
13,"Ralphsmith, Hugo",12,6,6,18,,1.0,,,2.0,2.0,1.0,4.0,,1.0,,7.0,9.0,,1.0,5.0,,,79.0
8,"Riewoldt, Jack",6,4,2,8,4,1.0,,2.0,,1.0,1.0,3.0,1.0,1.0,,5.0,3.0,4.0,3.0,1.0,,,83.0
17,"Rioli, Daniel",15,4,7,22,,,,4.0,6.0,1.0,1.0,2.0,1.0,1.0,,7.0,15.0,,,3.0,,,86.0
10 ↑,"Rioli, Maurice",2,1,1,3,,,,3.0,,,,1.0,,,,,2.0,,1.0,1.0,,,40.0
32,"Ryan, Samson",3,2,5,8,1,,16.0,1.0,,,1.0,4.0,,,,5.0,4.0,,1.0,1.0,,,73.0
40,"Sonsie, Tyler",6,2,9,15,,,,2.0,1.0,1.0,1.0,3.0,,2.0,,7.0,9.0,,,1.0,,,68.0
14,"Taranto, Tim",10,3,24,34,,1.0,,6.0,,5.0,3.0,3.0,,1.0,,12.0,21.0,,1.0,2.0,,1.0,90.0
1,"Vlastuin, Nick",13,6,7,20,,,,2.0,2.0,2.0,1.0,5.0,,1.0,,9.0,10.0,,,8.0,1.0,,93.0
45,"Young, Tylar",8,6,3,11,,,,,4.0,,,1.0,,,,3.0,7.0,1.0,,11.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,85,164,381,11,12.0,32.0,48.0,46.0,56.0,36.0,76.0,15.0,16.0,1.0,139.0,235.0,11.0,12.0,55.0,3.0,6.0,
Opposition,Opposition,238,88,129,367,18,14.0,33.0,53.0,43.0,64.0,42.0,60.0,17.0,15.0,5.0,148.0,209.0,10.0,10.0,47.0,12.0,12.0,
