Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",28y 180d,106 (70-1-35 66.51%),17 (0.16),←,
46,"Blicavs, Mark",32y 354d,247 (164-3-80 67.00%),64 (0.26),←,
4,"Bruhn, Tanner",21y 294d,50 (19-1-30 39.00%),19 (0.38),20 (8-1-11 42.50%),8 (0.40)
5,"Cameron, Jeremy",30y 350d,231 (117-3-111 51.30%),586 (2.54),60 (40-0-20 66.67%),159 (2.65)
13,"Clark, Jhye",19y 237d,2 (1-0-1 50.00%),,←,
45,"Close, Brad",25y 230d,77 (53-1-23 69.48%),65 (0.84),←,
35,"Dangerfield, Patrick",33y 346d,322 (191-2-129 59.63%),328 (1.02),168 (110-2-56 66.07%),165 (0.98)
16,"De Koning, Sam",23y 19d,44 (30-1-13 69.32%),1 (0.02),←,
28,"Dempsey, Oliver",21y 69d,8 (4-0-4 50.00%),5 (0.63),←,
22,"Duncan, Mitch",32y 280d,275 (196-2-77 71.64%),181 (0.66),←,
39,"Guthrie, Zach",25y 260d,78 (49-2-27 64.10%),10 (0.13),←,
26,"Hawkins, Tom",35y 239d,348 (245-3-100 70.83%),782 (2.25),←,
38,"Henry, Jack",25y 200d,119 (80-1-38 67.65%),24 (0.20),←,
36,"Henry, Oliver",21y 231d,48 (25-1-22 53.13%),70 (1.46),23 (11-1-11 50.00%),42 (1.83)
9,"Holmes, Max",21y 200d,52 (33-1-18 64.42%),21 (0.40),←,
8,"Kolodjashnij, Jake",28y 220d,175 (115-3-57 66.57%),3 (0.02),←,
7,"Mannagh, Shaun",26y 223d,1 (1-0-0 100.00%),,←,
32,"Miers, Gryan",24y 352d,107 (70-1-36 65.89%),79 (0.74),←,
42,"OConnor, Mark",27y 59d,110 (72-0-38 65.45%),7 (0.06),←,
1,"Stanley, Rhys",33y 106d,197 (113-2-82 57.87%),105 (0.53),139 (92-2-45 66.91%),65 (0.47)
18,"Stengle, Tyson",25y 149d,61 (34-1-26 56.56%),95 (1.56),45 (29-1-15 65.56%),80 (1.78)
44,"Stewart, Tom",31y 1d,149 (98-1-50 66.11%),4 (0.03),←,
2,"Tuohy, Zach",34y 97d,271 (145-3-123 54.06%),94 (0.35),151 (97-2-52 64.90%),54 (0.36)
Totals,Totals,27y 172d,3078 (1925-33-1120 62.54%),2560 (0.83),,
C,"Scott, Chris",47y 318d,310 (211-3-96 68.55%),,←,
