Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
23,"Bolton, Mark",26y 125d,95 (51-1-43 54.21%),38 (0.40),←,
16,"Bradley, Kepler",19y 266d,21 (7-0-14 33.33%),5 (0.24),←,
2,"Dyson, Ricky",19y 312d,18 (10-0-8 55.56%),12 (0.67),←,
31,"Fletcher, Dustin",30y 91d,241 (160-3-78 67.01%),60 (0.25),←,
3,"Henneman, Aaron",24y 236d,57 (39-0-18 68.42%),5 (0.09),←,
19,"Hille, David",24y 65d,82 (46-0-36 56.10%),63 (0.77),←,
5,"Hird, James",32y 183d,220 (135-5-80 62.50%),310 (1.41),←,
14,"Johnson, Jason",27y 193d,148 (94-1-53 63.85%),89 (0.60),←,
1,"Johnson, Mark",27y 75d,149 (98-1-50 66.11%),68 (0.46),←,
18,"Lloyd, Matthew",27y 112d,206 (126-2-78 61.65%),743 (3.61),←,
41,"Lovett, Andrew",22y 268d,17 (7-0-10 41.18%),20 (1.18),←,
42,"Lovett-Murray, Nathan",22y 261d,34 (16-0-18 47.06%),27 (0.79),←,
25,"Lucas, Scott",27y 219d,200 (122-1-77 61.25%),301 (1.50),←,
6,"Monfries, Angus",18y 199d,10 (3-0-7 30.00%),8 (0.80),←,
28,"Murphy, Justin",29y 104d,184 (83-0-101 45.11%),151 (0.82),39 (20-0-19 51.28%),28 (0.72)
11,"Peverill, Damien",26y 25d,96 (52-1-43 54.69%),21 (0.22),←,
20,"Richards, Ted",22y 207d,30 (18-0-12 60.00%),19 (0.63),←,
43,"Rioli, Dean",27y 78d,96 (64-1-31 67.19%),88 (0.92),←,
34,"Slattery, Henry",19y 196d,2 (1-0-1 50.00%),2 (1.00),←,
24,"Stanton, Brent",19y 97d,31 (12-0-19 38.71%),14 (0.45),←,
12,"Welsh, Andrew",22y 176d,77 (38-1-38 50.00%),8 (0.10),←,
8,"Winderlich, Jason",20y 300d,18 (7-0-11 38.89%),7 (0.39),←,
Totals,Totals,24y 172d,2032 (1189-17-826 58.51%),2059 (1.01),,
C,"Sheedy, Kevin",57y 225d,588 (372-6-210 63.78%),,←,
