Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",14,6,2.0,16,,,,,7.0,,,3.0,,1.0,,6.0,6,2.0,,6.0,,,98.0
15,"Amon, Karl",17,5,10.0,27,1.0,,,6.0,2.0,7.0,2.0,7.0,1.0,,,3.0,22,,,1.0,,1.0,71.0
14 ↑,"Bergman, Miles",2,1,,2,1.0,,,,,,,,,,,1.0,1,,,,,,17.0
10,"Boak, Travis",15,3,16.0,31,,,,1.0,2.0,4.0,6.0,1.0,,1.0,,13.0,16,,,,,,85.0
26,"Bonner, Riley",14,9,6.0,20,,,,2.0,2.0,2.0,,2.0,,1.0,,,19,,,,,,83.0
3 ↓,"Burton, Ryan",10,4,1.0,11,,,,2.0,3.0,1.0,,1.0,,1.0,,1.0,8,,,1.0,,1.0,57.0
33,"Byrne-Jones, Darcy",16,10,2.0,18,,,,4.0,3.0,3.0,,2.0,,,,2.0,16,1.0,,1.0,,,81.0
22,"Dixon, Charlie",10,5,8.0,18,3.0,1.0,5.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,14.0,6,4.0,3.0,4.0,,,93.0
28,"Drew, Willem",3,2,9.0,12,,,,6.0,,1.0,1.0,4.0,,3.0,,6.0,7,,,3.0,,,79.0
13,"Fantasia, Orazio",6,3,5.0,11,2.0,2.0,,1.0,1.0,2.0,,,1.0,,,5.0,7,1.0,1.0,1.0,,1.0,74.0
24,"Farrell, Kane",10,2,7.0,17,1.0,,,2.0,2.0,1.0,1.0,3.0,,1.0,,3.0,14,,,,,1.0,80.0
19,"Georgiades, Mitch",7,4,4.0,11,1.0,1.0,,1.0,,2.0,,3.0,,2.0,,2.0,8,1.0,1.0,,,,80.0
9,"Gray, Robbie",12,4,11.0,23,2.0,1.0,,3.0,,4.0,2.0,2.0,1.0,1.0,,8.0,14,1.0,3.0,1.0,,1.0,82.0
5,"Houston, Dan",15,8,14.0,29,,,,,7.0,2.0,,1.0,,,,5.0,20,,,1.0,,,86.0
1,"Jonas, Tom",14,11,4.0,18,,,,1.0,4.0,1.0,,1.0,1.0,,,3.0,12,,,9.0,,,95.0
34,"Jones, Lachie",10,6,8.0,18,,,,4.0,2.0,,1.0,2.0,,1.0,,6.0,11,1.0,,3.0,,,77.0
38,"Ladhams, Peter",11,4,9.0,20,2.0,,21.0,3.0,1.0,5.0,4.0,3.0,1.0,2.0,,9.0,12,1.0,1.0,1.0,,1.0,89.0
4,"Marshall, Todd",9,7,2.0,11,2.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,,4.0,9,1.0,4.0,7.0,,,78.0
12,"McKenzie, Trent",17,10,,17,,,,2.0,9.0,1.0,,,,,,4.0,9,2.0,,8.0,,,94.0
6,"Motlop, Steven",8,4,16.0,24,,,,2.0,,1.0,1.0,5.0,1.0,1.0,,6.0,18,,,1.0,,,81.0
2,"Powell-Pepper, Sam",10,3,10.0,20,3.0,1.0,,5.0,,6.0,2.0,2.0,1.0,2.0,,9.0,12,1.0,1.0,,,3.0,66.0
20,"Rozee, Connor",11,6,4.0,15,,,,1.0,1.0,6.0,2.0,2.0,,,,6.0,8,,,,1.0,1.0,80.0
16,"Wines, Ollie",11,3,24.0,35,,,,7.0,1.0,8.0,8.0,3.0,3.0,,3.0,19.0,17,,1.0,1.0,,3.0,75.0
Totals,Totals,252,120,172.0,424,18.0,7.0,26.0,58.0,48.0,60.0,32.0,53.0,14.0,20.0,5.0,135.0,272,16.0,15.0,49.0,1.0,13.0,
Opposition,Opposition,182,69,170.0,352,9.0,15.0,31.0,42.0,41.0,58.0,34.0,51.0,20.0,14.0,1.0,133.0,220,10.0,9.0,57.0,,7.0,
