Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",17,2,2,19,2,3.0,,1.0,,6.0,3.0,2.0,5.0,,,9.0,8.0,,2.0,1.0,2.0,,96.0
3,"Bartel, Jimmy",15,10,8,23,,,,2.0,3.0,,3.0,3.0,,1.0,,6.0,16.0,2.0,,2.0,,,98.0
24,"Blake, Mark",,1,4,4,,,23.0,1.0,,1.0,3.0,,,,,3.0,1.0,,,,,,48.0
7,"Callan, Tim",8,5,2,10,,,,2.0,2.0,,2.0,2.0,1.0,,,4.0,6.0,1.0,,1.0,,,59.0
35,"Chapman, Paul",10,5,5,15,3,,,10.0,,1.0,2.0,1.0,1.0,1.0,,5.0,8.0,,1.0,,,,95.0
11,"Corey, Joel",9,4,9,18,,,1.0,5.0,,4.0,1.0,1.0,1.0,,,6.0,10.0,,,3.0,,,89.0
19,"Egan, Matthew",5,3,1,6,,,,1.0,1.0,,,3.0,2.0,2.0,,4.0,4.0,,,,,,69.0
44,"Enright, Corey",16,7,3,19,,,1.0,7.0,3.0,5.0,1.0,2.0,,2.0,,5.0,13.0,1.0,,1.0,1.0,,88.0
16,"Gardiner, Charlie",13,7,4,17,2,,1.0,4.0,,8.0,1.0,5.0,2.0,2.0,,4.0,13.0,,,,,1.0,98.0
8,"Hunt, Josh",9,3,6,15,,,,1.0,5.0,1.0,1.0,2.0,1.0,,,7.0,8.0,1.0,,1.0,,,92.0
28,"Johnson, David",8,6,1,9,,,,3.0,2.0,2.0,,1.0,1.0,,,2.0,6.0,,1.0,,,,87.0
9,"Kelly, James",4,2,7,11,,,1.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,,6.0,5.0,,,1.0,,,84.0
45,"Ling, Cameron",11,4,9,20,1,,,3.0,2.0,1.0,3.0,1.0,2.0,,,10.0,11.0,,,2.0,,1.0,100.0
39,"Milburn, Darren",5,6,5,10,1,,1.0,3.0,1.0,2.0,,,,,,2.0,8.0,,1.0,1.0,,1.0,100.0
21,"Mooney, Cameron",5,6,4,9,3,,2.0,,1.0,1.0,,,,,1.0,5.0,4.0,4.0,5.0,,,2.0,90.0
6,"Ottens, Brad",5,5,5,10,,,26.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,,7.0,4.0,2.0,1.0,,,,72.0
32,"Prismall, Brent",,,1,1,,,,,,,1.0,,1.0,,,2.0,,,,,,,9.0
33,"Rooke, Max",6,4,5,11,1,,1.0,3.0,1.0,2.0,2.0,2.0,,1.0,,7.0,4.0,3.0,1.0,2.0,,2.0,92.0
30,"Scarlett, Matthew",13,5,1,14,,,,1.0,7.0,1.0,1.0,1.0,1.0,,,6.0,7.0,1.0,,3.0,,,100.0
37,"Slade, Will",4,2,3,7,,,,,1.0,1.0,1.0,5.0,1.0,5.0,,3.0,4.0,,,3.0,,,75.0
10,"Tenace, Kane",9,3,5,14,,,,3.0,2.0,3.0,1.0,,,,,5.0,9.0,,,,2.0,,77.0
40,"Wojcinski, David",9,3,3,12,,,,2.0,1.0,2.0,1.0,,2.0,,,6.0,6.0,,,,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,93,93,274,13,7.0,57.0,59.0,34.0,43.0,35.0,34.0,23.0,17.0,1.0,114.0,155.0,15.0,12.0,21.0,5.0,7.0,
Opposition,Opposition,186,78,81,267,15,17.0,33.0,63.0,27.0,50.0,43.0,39.0,17.0,23.0,5.0,122.0,144.0,8.0,17.0,42.0,8.0,7.0,
