Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Boak, Travis",9,2,3,12,,,1.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,,3.0,9.0,,,,1.0,,88.0
20,"Brogan, Dean",4,2,6,10,,,30.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,,7.0,3.0,,,1.0,,1.0,70.0
7,"Burgoyne, Peter",9,,6,15,1,,,3.0,1.0,3.0,6.0,,1.0,,,11.0,4.0,,,2.0,,,83.0
27,"Carlile, Alipate",3,2,2,5,,,,,2.0,,,1.0,1.0,1.0,,2.0,3.0,,,5.0,,,100.0
2,"Carr, Josh",6,5,10,16,,,,7.0,3.0,1.0,3.0,3.0,1.0,1.0,,7.0,9.0,,,1.0,1.0,,67.0
1,"Cassisi, Domenic",10,3,11,21,1,,,7.0,1.0,3.0,4.0,2.0,1.0,,,10.0,11.0,,,2.0,,1.0,82.0
30,"Chaplin, Troy",5,1,3,8,,,,,3.0,1.0,,1.0,,,,1.0,6.0,,,4.0,,,73.0
35,"Cornes, Chad",11,4,5,16,,,,2.0,4.0,2.0,3.0,,2.0,,,8.0,8.0,2.0,,7.0,,,94.0
18,"Cornes, Kane",9,5,14,23,,,,7.0,3.0,2.0,2.0,,2.0,,,5.0,19.0,,,1.0,1.0,,80.0
33,"Ebert, Brett",9,6,3,12,2,,,2.0,,2.0,,1.0,1.0,,,5.0,7.0,1.0,2.0,,,,86.0
17,"Gray, Robbie",11,4,10,21,,,,2.0,3.0,7.0,7.0,3.0,1.0,2.0,,14.0,7.0,1.0,,2.0,2.0,2.0,74.0
22,"Hartlett, Hamish",11,4,5,16,2,,,2.0,2.0,1.0,1.0,1.0,,,,5.0,11.0,,1.0,4.0,,,82.0
5,"Lade, Brendon",6,4,1,7,,,18.0,2.0,,1.0,1.0,1.0,,,,5.0,2.0,2.0,,,,,64.0
44,"Logan, Tom",9,9,6,15,1,,,2.0,2.0,2.0,1.0,3.0,1.0,1.0,,4.0,11.0,,,2.0,3.0,,80.0
4,"Motlop, Daniel",10,5,3,13,1,2.0,1.0,1.0,,4.0,,3.0,,2.0,,3.0,8.0,2.0,2.0,3.0,,,70.0
11,"Motlop, Marlon",4,3,2,6,,,,1.0,,3.0,1.0,1.0,,1.0,,3.0,3.0,1.0,,1.0,,2.0,78.0
6,"Pearce, Danyle",11,1,4,15,,1.0,,1.0,2.0,2.0,2.0,1.0,,,,5.0,8.0,,,1.0,1.0,1.0,84.0
36,"Pettigrew, Michael",5,2,4,9,,,,4.0,2.0,1.0,,1.0,,,,1.0,8.0,,,3.0,3.0,,97.0
3,"Salopek, Steven",7,2,6,13,,,,5.0,,2.0,1.0,2.0,2.0,2.0,,5.0,7.0,,,1.0,,1.0,88.0
9,"Surjan, Jacob",4,,,4,,1.0,,5.0,,1.0,,,,,,1.0,3.0,,,2.0,,,85.0
21,"Thomas, Matt",5,3,6,11,,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,4.0,7.0,,,2.0,,,87.0
16,"Tredrea, Warren",8,7,2,10,2,2.0,,,,2.0,,2.0,,1.0,,3.0,7.0,1.0,4.0,1.0,,1.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,74,112,278,10,8.0,50.0,59.0,34.0,45.0,37.0,33.0,16.0,17.0,,112.0,161.0,10.0,9.0,45.0,12.0,9.0,
Opposition,Opposition,208,99,197,405,18,15.0,28.0,69.0,34.0,56.0,33.0,31.0,17.0,16.0,6.0,133.0,267.0,19.0,20.0,42.0,22.0,11.0,
