Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",28y 173d,137 (69-0-68 50.36%),21 (0.15),←,
35,"Biglands, Rhett",27y 267d,96 (52-0-44 54.17%),35 (0.36),←,
44,"Bock, Nathan",22y 70d,21 (10-0-11 47.62%),10 (0.48),←,
24,"Burton, Brett",27y 25d,104 (50-0-54 48.08%),132 (1.27),←,
11,"Doughty, Michael",25y 297d,62 (36-0-26 58.06%),20 (0.32),←,
9,"Edwards, Tyson",28y 296d,206 (106-0-100 51.46%),130 (0.63),←,
36,"Goodwin, Simon",28y 154d,155 (83-0-72 53.55%),86 (0.55),←,
34,"Hart, Ben",30y 324d,283 (146-1-136 51.77%),44 (0.16),←,
13,"Hudson, Ben",26y 94d,23 (11-0-12 47.83%),2 (0.09),←,
30,"Jericho, Luke",20y 223d,18 (9-0-9 50.00%),11 (0.61),←,
39,"Mattner, Martin",22y 296d,43 (23-0-20 53.49%),6 (0.14),←,
16,"McGregor, Ken",24y 120d,102 (49-0-53 48.04%),43 (0.42),←,
23,"McLeod, Andrew",28y 298d,225 (115-0-110 51.11%),232 (1.03),←,
22,"Perrie, Ian",26y 50d,79 (42-0-37 53.16%),78 (0.99),←,
33,"Reilly, Brent",21y 198d,31 (16-0-15 51.61%),12 (0.39),←,
32,"Ricciuto, Mark",29y 355d,272 (133-1-138 49.08%),222 (0.82),←,
25,"Rutten, Ben",22y 1d,21 (12-0-9 57.14%),3 (0.14),←,
12,"Shirley, Robert",24y 354d,60 (29-0-31 48.33%),10 (0.17),←,
14,"Skipworth, Hayden",22y 93d,27 (12-0-15 44.44%),17 (0.63),←,
5,"Thompson, Scott",22y 76d,48 (24-0-24 50.00%),26 (0.54),9 (6-0-3 66.67%),9 (1.00)
15,"Torney, Jason",27y 347d,156 (80-1-75 51.60%),24 (0.15),38 (21-0-17 55.26%),8 (0.21)
17,"Welsh, Scott",26y 173d,125 (72-0-53 57.60%),202 (1.62),89 (46-0-43 51.69%),172 (1.93)
Totals,Totals,25y 261d,2294 (1179-3-1112 51.39%),1366 (0.60),,
C,"Craig, Neil",49y 138d,19 (10-0-9 52.63%),,←,
