Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",26y 45d,40 (19-1-20 48.75%),4 (0.10),22 (12-1-9 56.82%),
7,"Burgoyne, Peter",23y 208d,85 (40-2-43 48.24%),82 (0.96),←,
25,"Carr, Josh",21y 118d,35 (21-1-13 61.43%),19 (0.54),←,
12,"Cockatoo-Collins, Che",26y 173d,118 (68-3-47 58.90%),170 (1.44),33 (21-0-12 63.64%),61 (1.85)
35,"Cornes, Chad",21y 286d,48 (25-1-22 53.13%),45 (0.94),←,
17,"Dew, Stuart",22y 7d,73 (36-2-35 50.68%),98 (1.34),←,
8,"Francis, Fabian",27y 305d,106 (50-2-54 48.11%),61 (0.58),83 (43-2-38 53.01%),44 (0.53)
10,"Francou, Josh",27y 18d,103 (50-3-50 50.00%),50 (0.49),←,
31,"French, Barnaby",25y 273d,41 (17-1-23 42.68%),14 (0.34),←,
38,"James, Roger",25y 308d,74 (38-2-34 52.70%),50 (0.68),←,
29,"Kingsley, Adam",26y 5d,90 (46-2-42 52.22%),19 (0.21),←,
9,"Lyle, Brayden",28y 172d,115 (55-3-57 49.13%),17 (0.15),89 (41-3-45 47.75%),12 (0.13)
33,"Mead, Darren",30y 149d,107 (52-3-52 50.00%),8 (0.07),←,
3,"Montgomery, Brett",28y 85d,103 (62-2-39 61.17%),75 (0.73),43 (22-1-20 52.33%),21 (0.49)
26,"Murray, Derek",21y 153d,19 (8-1-10 44.74%),7 (0.37),←,
14,"Paxman, Stephen",30y 264d,206 (72-2-132 35.44%),33 (0.16),104 (50-2-52 49.04%),15 (0.14)
1,"Primus, Matthew",26y 225d,102 (41-2-59 41.18%),37 (0.36),82 (40-2-40 50.00%),32 (0.39)
6,"Schofield, Jarrad",26y 207d,123 (70-1-52 57.32%),85 (0.69),60 (31-1-28 52.50%),51 (0.85)
36,"Stevens, Nick",21y 234d,78 (39-2-37 51.28%),49 (0.63),←,
16,"Tredrea, Warren",22y 244d,79 (39-1-39 50.00%),149 (1.89),←,
2,"Wakelin, Darryl",27y 14d,135 (67-1-67 50.00%),8 (0.06),20 (14-0-6 70.00%),
4,"Wanganeen, Gavin",28y 68d,209 (117-5-87 57.18%),133 (0.64),82 (44-2-36 54.88%),70 (0.85)
Totals,Totals,25y 261d,2089 (1032-43-1014 49.40%),1213 (0.58),,
C,"Williams, Mark",43y 4d,66 (34-1-31 52.27%),,←,
