Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
32,"Bugg, Tomas",25y 2d,95 (33-0-62 34.74%),34 (0.36),30 (16-0-14 53.33%),18 (0.60)
31,"Fritsch, Bayley",21y 122d,3 (2-0-1 66.67%),4 (1.33),←,
17,"Frost, Sam",24y 222d,57 (23-0-34 40.35%),8 (0.14),36 (18-0-18 50.00%),6 (0.17)
36,"Garlett, Jeff",28y 247d,170 (86-1-83 50.88%),302 (1.78),63 (29-0-34 46.03%),119 (1.89)
11,"Gawn, Max",26y 98d,77 (28-0-49 36.36%),39 (0.51),←,
4,"Harmes, James",22y 184d,47 (23-0-24 48.94%),29 (0.62),←,
14,"Hibberd, Michael",28y 94d,105 (52-1-52 50.00%),12 (0.11),21 (12-0-9 57.14%),1 (0.05)
1,"Hogan, Jesse",23y 54d,54 (22-0-32 40.74%),114 (2.11),←,
39,"Jetta, Neville",28y 54d,119 (39-2-78 33.61%),24 (0.20),←,
2,"Jones, Nathan",30y 77d,242 (69-3-170 29.13%),118 (0.49),←,
16,"Kent, Dean",24y 42d,59 (18-0-41 30.51%),59 (1.00),←,
8,"Lever, Jake",22y 33d,59 (40-0-19 67.80%),3 (0.05),3 (2-0-1 66.67%),
6,"Lewis, Jordan",31y 348d,286 (183-1-102 64.16%),151 (0.53),22 (14-0-8 63.64%),6 (0.27)
28,"McDonald, Oscar",22y 20d,40 (22-0-18 55.00%),,←,
18,"Melksham, Jake",26y 221d,136 (65-1-70 48.16%),78 (0.57),22 (13-0-9 59.09%),21 (0.95)
30,"Neal-Bullen, Alex",22y 88d,37 (18-0-19 48.65%),26 (0.70),←,
13,"Oliver, Clayton",20y 259d,38 (21-0-17 55.26%),13 (0.34),←,
5,"Petracca, Christian",22y 93d,42 (21-0-21 50.00%),40 (0.95),←,
3,"Salem, Christian",22y 266d,49 (19-0-30 38.78%),13 (0.27),←,
12,"Tyson, Dom",24y 303d,92 (31-0-61 33.70%),42 (0.46),79 (30-0-49 37.97%),38 (0.48)
23,"Vince, Bernie",32y 187d,215 (99-0-116 46.05%),113 (0.53),86 (31-0-55 36.05%),33 (0.38)
42,"Wagner, Josh",23y 287d,26 (13-0-13 50.00%),2 (0.08),←,
Totals,Totals,25y 67d,2048 (927-9-1112 45.26%),1224 (0.60),,
C,"Goodwin, Simon",41y 102d,26 (14-0-12 53.85%),,25 (14-0-11 56.00%),
