St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
2,"Brown, Tony",19y 341d,38 (16-0-22 42.11%),21 (0.55),←,
3,"Burke, Nathan",27y 87d,208 (88-2-118 42.79%),75 (0.36),←,
41,"Campbell, Brad",21y 134d,1 (1-0-0 100.00%),,←,
18,"Cripps, Jason",20y 202d,17 (8-0-9 47.06%),4 (0.24),←,
10,"Everitt, Peter",23y 1d,74 (31-1-42 42.57%),117 (1.58),←,
25,"Hall, Barry",20y 85d,9 (4-0-5 44.44%),5 (0.56),←,
35,"Harvey, Robert",25y 256d,160 (76-2-82 48.13%),93 (0.58),←,
6,"Healy, Daniel",23y 1d,4 (1-0-3 25.00%),1 (0.25),←,
8,"Hudghton, Max",20y 244d,3 (1-0-2 33.33%),,←,
5,"Jones, Austinn",20y 218d,47 (18-0-29 38.30%),39 (0.83),←,
23,"Loewe, Stewart",28y 346d,219 (93-1-125 42.69%),435 (1.99),←,
1,"Peckett, Justin",24y 211d,77 (29-1-47 38.31%),2 (0.03),←,
31,"Shanahan, Jamie",29y 149d,106 (49-1-56 46.70%),,←,
13,"Sierakowski, David",22y 126d,38 (15-1-22 40.79%),4 (0.11),←,
4,"Smith, Joel",20y 1d,46 (20-0-26 43.48%),36 (0.78),←,
19,"Sziller, Steven",24y 140d,37 (16-0-21 43.24%),9 (0.24),←,
29,"Thompson, Andrew",24y 195d,4 (1-0-3 25.00%),1 (0.25),←,
32,"Traianidis, Jason",22y 178d,17 (7-0-10 41.18%),12 (0.71),←,
15,"Wakelin, Darryl",22y 266d,37 (15-0-22 40.54%),2 (0.05),←,
7,"Winmar, Nicky",31y 221d,191 (82-1-108 43.19%),248 (1.30),←,
20,"Young, Matthew",24y 229d,46 (21-0-25 45.65%),12 (0.26),25 (12-0-13 48.00%),6 (0.24)
Totals,Totals,23y 260d,1379 (592-10-777 42.93%),1116 (0.81),,
C,"Alves, Stan",50y 347d,72 (27-1-44 38.19%),,←,
