St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
21,"Arnol, Jody",21y 285d,6 (3-0-3 50.00%),5 (0.83),←,
18,"Bowey, Brett",21y 37d,36 (13-0-23 36.11%),44 (1.22),←,
29,"Burke, Nathan",20y 151d,72 (24-0-48 33.33%),21 (0.29),←,
15,"Coghlan, Frank",27y 249d,67 (19-0-48 28.36%),15 (0.22),←,
34,"Daniels, Jayson",19y 138d,45 (13-0-32 28.89%),13 (0.29),←,
44,"Devonport, Craig",20y 161d,17 (8-0-9 47.06%),12 (0.71),←,
2,"Frawley, Danny",26y 302d,136 (35-0-101 25.74%),9 (0.07),←,
6,"Grant, David",23y 334d,108 (30-0-78 27.78%),64 (0.59),←,
10,"Harding, Paul",26y 33d,47 (21-0-26 44.68%),5 (0.11),36 (14-0-22 38.89%),3 (0.08)
47,"Harris, Bernie",27y 316d,103 (44-0-59 42.72%),118 (1.15),1 (0-0-1 0.00%),
35,"Harvey, Robert",18y 320d,30 (11-0-19 36.67%),27 (0.90),←,
24,"Jeffrey, Russell",24y 151d,29 (10-0-19 34.48%),3 (0.10),←,
9,"Kitschke, Damian",24y 55d,10 (4-0-6 40.00%),7 (0.70),←,
3,"Krakouer, Jim",31y 267d,142 (75-3-64 53.87%),233 (1.64),8 (5-0-3 62.50%),4 (0.50)
32,"Lawrie, Grant",31y 220d,163 (81-1-81 50.00%),58 (0.36),12 (6-0-6 50.00%),2 (0.17)
23,"Loewe, Stewart",22y 45d,87 (28-0-59 32.18%),84 (0.97),←,
19,"Nixon, Ricky",27y 95d,50 (16-0-34 32.00%),30 (0.60),46 (14-0-32 30.43%),29 (0.63)
41,"Pekin, Tim",25y 166d,121 (56-0-65 46.28%),25 (0.21),14 (7-0-7 50.00%),10 (0.71)
37,"Rice, Dean",22y 112d,77 (27-0-50 35.06%),13 (0.17),←,
8,"Russo, Peter",30y 251d,191 (116-0-75 60.73%),120 (0.63),29 (11-0-18 37.93%),18 (0.62)
Totals,Totals,24y 257d,1537 (634-4-899 41.25%),906 (0.59),,
C,"Sheldon, Ken",30y 188d,14 (7-0-7 50.00%),,←,
