Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",24y 301d,144 (77-0-67 53.47%),126 (0.88),←,
17,"Bruce, Josh",28y 104d,129 (51-1-77 39.92%),184 (1.43),16 (9-0-7 56.25%),13 (0.81)
12,"Cordy, Zaine",23y 329d,84 (45-0-39 53.57%),10 (0.12),←,
9,"Crozier, Hayden",26y 271d,122 (59-0-63 48.36%),46 (0.38),53 (28-0-25 52.83%),2 (0.04)
35,"Daniel, Caleb",24y 75d,108 (57-0-51 52.78%),29 (0.27),←,
5,"Dunkley, Josh",23y 255d,77 (42-0-35 54.55%),41 (0.53),←,
15,"Duryea, Taylor",29y 149d,134 (93-1-40 69.78%),23 (0.17),16 (11-0-5 68.75%),2 (0.13)
44,"English, Tim",23y 41d,46 (24-0-22 52.17%),17 (0.37),←,
43,"Gardner, Ryan",23y 111d,11 (6-0-5 54.55%),2 (0.18),←,
7,"Hunter, Lachie",25y 282d,137 (71-0-66 51.82%),60 (0.44),←,
39,"Johannisen, Jason",27y 317d,142 (69-0-73 48.59%),46 (0.32),←,
42,"Keath, Alex",28y 244d,47 (26-1-20 56.38%),2 (0.04),17 (10-0-7 58.82%),1 (0.06)
21,"Liberatore, Tom",28y 127d,147 (66-0-81 44.90%),49 (0.33),←,
27,"Lipinski, Patrick",22y 65d,44 (22-0-22 50.00%),28 (0.64),←,
11,"Macrae, Jack",26y 48d,158 (81-0-77 51.27%),37 (0.23),←,
33,"Naughton, Aaron",20y 295d,52 (27-0-25 51.92%),48 (0.92),←,
20,"Richards, Ed",21y 79d,57 (29-0-28 50.88%),23 (0.40),←,
6,"Smith, Bailey",19y 288d,40 (22-0-18 55.00%),17 (0.43),←,
37,"Smith, Roarke",24y 9d,22 (10-0-12 45.45%),6 (0.27),←,
3,"Wallis, Mitch",27y 332d,150 (70-0-80 46.67%),100 (0.67),←,
34,"Williams, Bailey",22y 346d,58 (29-0-29 50.00%),10 (0.17),←,
10,"Wood, Easton",31y 16d,172 (89-0-83 51.74%),18 (0.10),←,
Totals,Totals,25y 69d,2081 (1065-3-1013 51.18%),922 (0.44),,
C,"Beveridge, Luke",50y 28d,133 (74-0-59 55.64%),,←,
