Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",12,7,6,18,,,,1.0,3.0,,,1.0,4.0,1.0,,7.0,14.0,1.0,,4.0,1.0,,89.0
47,"Austin, Mark",4,2,7,11,,,,2.0,1.0,1.0,,2.0,1.0,,,5.0,6.0,,,7.0,,,92.0
5,"Boyd, Matthew",9,2,10,19,,,3.0,7.0,1.0,3.0,1.0,1.0,,,,7.0,11.0,,,1.0,,,92.0
17,"Cooney, Adam",15,2,11,26,2,,,4.0,1.0,5.0,4.0,4.0,1.0,,3.0,13.0,12.0,,1.0,,,,87.0
49 ↓,"Cordy, Ayce",2,2,5,7,,,3.0,2.0,,,,4.0,,,,4.0,3.0,,1.0,1.0,,,60.0
4,"Cross, Daniel",12,6,16,28,,,7.0,3.0,,2.0,6.0,7.0,2.0,3.0,,14.0,14.0,1.0,,2.0,,1.0,84.0
40,"Dahlhaus, Luke",13,2,10,23,1,2.0,,3.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,12.0,13.0,1.0,,4.0,1.0,3.0,78.0
33,"Djerrkura, Nathan",6,4,9,15,1,,,4.0,,2.0,,1.0,3.0,1.0,,4.0,11.0,1.0,,,1.0,1.0,85.0
13,"Giansiracusa, Daniel",7,1,3,10,2,,,,,2.0,1.0,6.0,,4.0,,2.0,8.0,,,5.0,,,85.0
1,"Grant, Jarrad",6,4,4,10,2,1.0,,5.0,,,,2.0,,,,3.0,7.0,1.0,1.0,1.0,,1.0,81.0
16,"Griffen, Ryan",11,1,5,16,1,1.0,,3.0,1.0,4.0,5.0,2.0,1.0,,,8.0,6.0,,,2.0,1.0,,87.0
25,"Hargrave, Ryan",17,9,9,26,,,,4.0,3.0,1.0,,1.0,1.0,,,8.0,18.0,1.0,,1.0,,,94.0
7 ↑,"Higgins, Shaun",4,1,3,7,,1.0,,,,1.0,1.0,,1.0,,,3.0,4.0,,,,,,22.0
19,"Jones, Liam",11,7,3,14,1,1.0,,2.0,,6.0,,2.0,,2.0,,9.0,7.0,2.0,1.0,2.0,,,91.0
27,"Minson, Will",6,2,5,11,,,40.0,6.0,,3.0,3.0,3.0,1.0,2.0,,5.0,5.0,1.0,,2.0,,,79.0
2,"Murphy, Robert",20,5,4,24,,,,,7.0,2.0,,3.0,,1.0,,6.0,13.0,,,4.0,,,91.0
42,"Picken, Liam",8,3,12,20,,1.0,,13.0,,1.0,7.0,4.0,,3.0,,9.0,10.0,,,2.0,,,91.0
23,"Roughead, Jordan",6,7,3,9,1,,,3.0,1.0,1.0,,,,,,2.0,7.0,1.0,,7.0,,1.0,84.0
11,"Sherman, Justin",10,,11,21,1,,,3.0,1.0,2.0,4.0,5.0,,1.0,,9.0,12.0,,,1.0,,1.0,83.0
8,"Veszpremi, Patrick",7,4,12,19,,,,1.0,4.0,2.0,1.0,3.0,,1.0,,3.0,15.0,,,1.0,,,79.0
3,"Wallis, Mitch",8,,14,22,1,1.0,,7.0,2.0,1.0,3.0,1.0,2.0,,,11.0,11.0,,,,,,77.0
10,"Wood, Easton",9,4,3,12,,,,2.0,3.0,2.0,1.0,2.0,1.0,,,3.0,9.0,1.0,,4.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,75,165,368,13,10.0,53.0,75.0,29.0,46.0,40.0,56.0,20.0,20.0,5.0,147.0,216.0,11.0,4.0,51.0,4.0,8.0,
Opposition,Opposition,170,60,106,276,9,13.0,58.0,73.0,28.0,42.0,47.0,49.0,20.0,20.0,1.0,143.0,126.0,10.0,10.0,55.0,3.0,6.0,
