Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",8,2,5,13,,,,3.0,1.0,4.0,,,,,,2.0,10.0,,,3.0,,,
12,"Blakey, John",11,5,14,25,,,,,6.0,1.0,1.0,1.0,3.0,,,6.0,18.0,1.0,,3.0,5.0,,
22,"Burton, Matthew",8,2,4,12,,,21.0,3.0,,1.0,3.0,1.0,,1.0,1.0,8.0,1.0,2.0,,1.0,,,
23,"Clayton, Shane",12,8,5,17,1,2.0,,,1.0,5.0,,,1.0,,,5.0,13.0,1.0,2.0,1.0,3.0,,
45,"Cochrane, Stuart",8,2,11,19,,1.0,1.0,,1.0,6.0,2.0,,,,,7.0,13.0,,,,4.0,,
2,"Colbert, Leigh",5,7,13,18,1,1.0,,1.0,,1.0,1.0,1.0,,,,10.0,8.0,3.0,3.0,1.0,,,
6,"Grant, Shannon",20,8,19,39,3,5.0,,6.0,1.0,2.0,11.0,2.0,,1.0,3.0,16.0,23.0,1.0,4.0,3.0,1.0,,
29,"Harvey, Brent",20,7,12,32,2,2.0,,4.0,2.0,9.0,2.0,1.0,1.0,,2.0,9.0,22.0,,,1.0,9.0,,
34,"King, David",21,2,7,28,1,1.0,,3.0,10.0,1.0,1.0,1.0,,,,7.0,14.0,1.0,,,7.0,,
4,"Martyn, Mick",4,2,6,10,,,,1.0,1.0,,,1.0,,1.0,,4.0,6.0,,,1.0,,,
5,"McCartney, Jason",3,2,3,6,,,,,1.0,,,,2.0,1.0,,4.0,3.0,,,2.0,1.0,,
31,"McKernan, Corey",8,5,2,10,4,3.0,1.0,,,2.0,,,,,,4.0,6.0,,4.0,1.0,,,
8,"McLaren, Joe",11,2,7,18,,3.0,,2.0,2.0,3.0,3.0,,,,,6.0,12.0,,,3.0,3.0,,
44,"Motlop, Shannon",9,2,5,14,,,,2.0,2.0,2.0,1.0,1.0,,1.0,,7.0,6.0,1.0,,,2.0,,
20,"Petrie, Drew",,,,,,,2.0,1.0,,,,,,,,,,,,,,,
28,"Pickett, Byron",7,2,4,11,3,,,5.0,,6.0,1.0,,,,,7.0,4.0,1.0,1.0,3.0,2.0,,
3,"Rawlings, Brady",3,,2,5,,,,1.0,1.0,2.0,,,,,,,4.0,,,,,,
26,"Rocca, Saverio",5,4,5,10,1,1.0,1.0,1.0,,4.0,,1.0,,2.0,,7.0,4.0,2.0,2.0,2.0,,,
7,"Simpson, Adam",10,1,7,17,,,,1.0,,6.0,6.0,1.0,1.0,,,8.0,9.0,,,1.0,1.0,,
9,"Sinclair, Jess",6,1,5,11,1,1.0,,,,3.0,,,,,,5.0,6.0,,,,2.0,,
38,"Smith, Lindsay",3,,1,4,1,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,
10,"Stevens, Anthony",14,4,7,21,1,2.0,,6.0,4.0,3.0,2.0,3.0,1.0,1.0,,7.0,14.0,,,1.0,5.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,68,144,340,19,24.0,26.0,40.0,33.0,62.0,34.0,14.0,9.0,8.0,6.0,130.0,197.0,13.0,16.0,28.0,45.0,,
Opposition,Opposition,164,73,127,291,13,11.0,27.0,22.0,31.0,50.0,35.0,21.0,8.0,9.0,,112.0,180.0,13.0,10.0,13.0,7.0,,
