North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",10,4,8,18,1,,,2.0,,5.0,1.0,3.0,,2.0,,9.0,10.0,,2.0,1.0,,2.0,78.0
4,"Anthony, Liam",11,2,12,23,1,,,4.0,3.0,1.0,2.0,6.0,1.0,4.0,,9.0,15.0,,,1.0,,,67.0
18,"Atley, Shaun",10,4,6,16,1,,,6.0,3.0,2.0,,,,,,5.0,11.0,2.0,1.0,1.0,,1.0,92.0
3,"Bastinac, Ryan",19,9,10,29,1,1.0,,7.0,,4.0,4.0,3.0,,1.0,,6.0,22.0,,1.0,,,1.0,78.0
10,"Cunnington, Ben",5,,7,12,,,,4.0,3.0,,3.0,1.0,,1.0,,7.0,5.0,,,,,,63.0
11,"Firrito, Michael",10,7,5,15,,,,1.0,3.0,2.0,1.0,3.0,1.0,,,2.0,12.0,,,4.0,3.0,2.0,95.0
43,"Gibson, Sam",21,12,5,26,,,,,4.0,3.0,2.0,5.0,,1.0,,6.0,20.0,,,2.0,,,81.0
22,"Goldstein, Todd",5,4,4,9,,,42.0,4.0,,1.0,2.0,4.0,1.0,3.0,,4.0,5.0,1.0,,,,1.0,100.0
17,"Grima, Nathan",15,7,1,16,,,,5.0,5.0,2.0,,2.0,1.0,1.0,,4.0,10.0,,,4.0,,,98.0
6,"Hansen, Lachlan",3,3,4,7,,,4.0,1.0,,1.0,,,,,,2.0,5.0,,,,,,92.0
23 ↓,"Harper, Kieran",3,1,3,6,,,,4.0,1.0,1.0,2.0,3.0,1.0,2.0,,4.0,2.0,,,2.0,,,49.0
5 ↑,"Jacobs, Ben",5,3,3,8,,1.0,,,,1.0,1.0,2.0,,2.0,,1.0,8.0,,,,,,25.0
34,"Macmillan, Jamie",6,4,5,11,,,,4.0,2.0,,1.0,,,,,4.0,7.0,1.0,,1.0,,,83.0
42,"McMahon, Scott",12,9,3,15,,,,6.0,7.0,,2.0,3.0,2.0,2.0,,4.0,10.0,,,5.0,,1.0,89.0
41,"Mullett, Aaron",13,5,8,21,1,,,6.0,6.0,2.0,,1.0,2.0,,,6.0,12.0,1.0,,,,,91.0
20,"Petrie, Drew",11,6,3,14,4,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,,,10.0,4.0,3.0,4.0,1.0,,,99.0
9,"Swallow, Andrew",18,7,11,29,,,,5.0,1.0,4.0,11.0,5.0,4.0,2.0,2.0,17.0,14.0,,,2.0,2.0,1.0,81.0
25,"Tarrant, Robbie",5,5,3,8,2,,1.0,1.0,,1.0,,2.0,,1.0,,6.0,2.0,3.0,2.0,2.0,,,100.0
12,"Thomas, Lindsay",11,4,1,12,5,1.0,,3.0,,3.0,,4.0,2.0,3.0,1.0,9.0,5.0,1.0,1.0,2.0,,,82.0
16,"Thompson, Scott",12,5,7,19,,,,3.0,7.0,,2.0,4.0,1.0,3.0,,11.0,8.0,1.0,,7.0,2.0,,98.0
8,"Wells, Daniel",10,4,8,18,1,,4.0,1.0,1.0,4.0,4.0,2.0,2.0,,,9.0,9.0,,,2.0,,,82.0
7,"Ziebell, Jack",17,2,6,23,,1.0,,5.0,3.0,3.0,8.0,2.0,3.0,1.0,,15.0,5.0,,,1.0,,1.0,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,232,107,123,355,17,6.0,53.0,72.0,50.0,41.0,48.0,57.0,22.0,29.0,3.0,150.0,201.0,13.0,11.0,38.0,7.0,10.0,
Opposition,Opposition,173,57,177,350,16,16.0,35.0,72.0,23.0,71.0,33.0,45.0,29.0,22.0,3.0,154.0,202.0,10.0,14.0,38.0,5.0,10.0,
