Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
44,"Bock, Nathan",24y 115d,56 (32-0-24 57.14%),47 (0.84),←,
24,"Burton, Brett",29y 70d,143 (78-0-65 54.55%),192 (1.34),←,
11,"Doughty, Michael",27y 342d,115 (72-0-43 62.61%),30 (0.26),←,
26,"Douglas, Richard",20y 157d,12 (7-0-5 58.33%),4 (0.33),←,
9,"Edwards, Tyson",30y 341d,258 (141-0-117 54.65%),159 (0.62),←,
36,"Goodwin, Simon",30y 199d,207 (119-0-88 57.49%),117 (0.57),←,
13,"Hudson, Ben",28y 139d,48 (28-0-20 58.33%),6 (0.13),←,
18,"Johncock, Graham",24y 265d,118 (68-0-50 57.63%),80 (0.68),←,
21,"Knights, Chris",20y 291d,27 (18-0-9 66.67%),5 (0.19),←,
20,"Maric, Ivan",21y 190d,10 (8-0-2 80.00%),4 (0.40),←,
3,"Massie, Kris",27y 44d,111 (65-0-46 58.56%),21 (0.19),68 (39-0-29 57.35%),9 (0.13)
16,"McGregor, Ken",26y 165d,141 (78-0-63 55.32%),102 (0.72),←,
23,"McLeod, Andrew",30y 343d,275 (149-0-126 54.18%),242 (0.88),←,
33,"Reilly, Brent",23y 243d,78 (49-0-29 62.82%),35 (0.45),←,
32,"Ricciuto, Mark",32y 35d,309 (160-1-148 51.94%),289 (0.94),←,
25,"Rutten, Ben",24y 46d,75 (49-0-26 65.33%),5 (0.07),←,
12,"Shirley, Robert",27y 34d,112 (64-0-48 57.14%),22 (0.20),←,
27,"Stevens, Scott",25y 179d,71 (34-1-36 48.59%),48 (0.68),46 (24-0-22 52.17%),31 (0.67)
5,"Thompson, Scott",24y 121d,101 (60-0-41 59.41%),76 (0.75),62 (42-0-20 67.74%),59 (0.95)
15,"Torney, Jason",30y 27d,187 (101-1-85 54.28%),29 (0.16),69 (42-0-27 60.87%),13 (0.19)
7,"van Berlo, Nathan",21y 37d,45 (29-0-16 64.44%),12 (0.27),←,
17,"Welsh, Scott",28y 218d,158 (92-0-66 58.23%),285 (1.80),122 (66-0-56 54.10%),255 (2.09)
Totals,Totals,26y 130d,2657 (1501-3-1153 56.49%),1810 (0.68),,
C,"Craig, Neil",51y 183d,73 (47-0-26 64.38%),,←,
