Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",8,2,4,12,1,1.0,,2.0,,,,,,,,,,,,,,,
22,"Bain, David",7,,3,10,,1.0,,4.0,,,,,1.0,,,,,,,,,,
25,"Campbell, Matthew",5,3,5,10,3,,,1.0,,,,,1.0,2.0,,,,,,,,,
40,"Davidson, Peter",13,2,15,28,,,,5.0,,,,,3.0,3.0,,,,,,,,,
4,"Gastev, John",12,6,13,25,,,,,,,,,,,,,,,,,,,
5,"Hardie, Brad",10,2,,10,,2.0,,1.0,,,,,2.0,4.0,,,,,,,,,
32,"Hart, Shaun",3,2,5,8,,1.0,,1.0,,,,,,,,,,,,,,,
9,"Ishchenko, Alex",2,11,16,18,1,,17.0,,,,,,2.0,,1.0,,,,,,,,
17,"Leslie, Martin",14,3,2,16,,,,,,,,,3.0,1.0,,,,,,,,,
16,"Lester-Smith, Rod",9,9,7,16,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
7,"McIvor, Scott",7,3,14,21,,,,1.0,,,,,1.0,2.0,,,,,,,,,
24,"Merrett, Roger",6,6,5,11,1,,2.0,1.0,,,,,2.0,2.0,,,,,,,,,
3,"Reynoldson, Steve",9,8,10,19,1,,1.0,1.0,,,,,,,,,,,,,,,
8,"Richardson, Michael",19,4,5,24,,1.0,,2.0,,,,,2.0,,,,,,,,,,
27,"Roberts, Mark",9,2,6,15,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
18,"Walsh, Phil",14,6,8,22,,,,3.0,,,,,1.0,1.0,,,,,,,,,
46,"Wearne, David",7,1,2,9,,1.0,,1.0,,,,,,,,,,,,,,,
48,"Windsor, Ray",1,1,1,2,,,,,,,,,,,,,,,,,,,
37,"Withers, Mark",14,2,10,24,,,,5.0,,,,,3.0,,,,,,,,,,
21,"Zanotti, Mark",16,5,10,26,,,,,,,,,2.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,78,141,326,7,13.0,20.0,30.0,,,,,25.0,19.0,1.0,,,,,,,,
Opposition,Opposition,198,61,137,335,11,20.0,18.0,23.0,,,,,19.0,25.0,5.0,,,,,,,,
