Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",21y 33d,52 (23-1-28 45.19%),4 (0.08),←,
32,"Briggs, Kieren",22y 291d,6 (3-0-3 50.00%),3 (0.50),←,
46,"Brown, Callum",21y 343d,7 (2-0-5 28.57%),6 (0.86),←,
5,"Bruhn, Tanner",20y 58d,28 (10-0-18 35.71%),10 (0.36),←,
3,"Coniglio, Stephen",28y 221d,174 (77-1-96 44.54%),100 (0.57),←,
13,"Cumming, Isaac",23y 347d,51 (22-1-28 44.12%),1 (0.02),←,
4,"Greene, Toby",28y 302d,189 (85-2-102 45.50%),261 (1.38),←,
19,"Haynes, Nick",30y 67d,179 (84-4-91 48.04%),10 (0.06),←,
27,"Himmelberg, Harry",26y 77d,123 (67-2-54 55.28%),147 (1.20),←,
2,"Hopper, Jacob",25y 168d,110 (62-2-46 57.27%),40 (0.36),←,
25,"Keeffe, Lachlan",32y 101d,94 (47-0-47 50.00%),16 (0.17),54 (22-0-32 40.74%),9 (0.17)
40,"Kennedy, Adam",30y 12d,144 (58-1-85 40.63%),14 (0.10),←,
38,"Lloyd, Daniel",30y 156d,74 (37-4-33 52.70%),62 (0.84),←,
33,"OHalloran, Xavier",22y 13d,31 (13-1-17 43.55%),6 (0.19),←,
20,"Peatling, James",21y 337d,13 (5-0-8 38.46%),9 (0.69),←,
11,"Preuss, Braydon",27y 38d,26 (6-0-20 23.08%),10 (0.38),8 (2-0-6 25.00%),1 (0.13)
26,"Riccardi, Jake",22y 259d,26 (10-0-16 38.46%),23 (0.88),←,
28,"Sproule, Zach",24y 73d,17 (9-0-8 52.94%),13 (0.76),←,
42,"Stein, Jake",28y 188d,18 (10-1-7 58.33%),,←,
14,"Taranto, Tim",24y 177d,112 (59-2-51 53.57%),47 (0.42),←,
15,"Taylor, Sam",23y 80d,71 (38-0-33 53.52%),1 (0.01),←,
8,"Ward, Callan",32y 105d,266 (117-4-145 44.74%),130 (0.49),206 (85-4-117 42.23%),97 (0.47)
10,"Wehr, Jacob",24y 19d,9 (3-0-6 33.33%),4 (0.44),←,
Totals,Totals,25y 278d,1820 (847-26-947 46.54%),917 (0.50),,
C,"McVeigh, Mark",41y 179d,9 (3-0-6 33.33%),,←,
