North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",23y 284d,123 (71-0-52 57.72%),16 (0.13),←,
50,"Brown, Ben",23y 216d,47 (34-0-13 72.34%),73 (1.55),←,
10,"Cunnington, Ben",24y 359d,136 (78-0-58 57.35%),57 (0.42),←,
15,"Dal Santo, Nick",32y 122d,314 (182-5-127 58.76%),154 (0.49),54 (37-0-17 68.52%),14 (0.26)
14,"Dumont, Trent",20y 359d,12 (4-0-8 33.33%),3 (0.25),←,
11,"Firrito, Michael",32y 209d,266 (138-2-126 52.26%),29 (0.11),←,
43,"Gibson, Sam",30y 27d,99 (61-0-38 61.62%),42 (0.42),←,
22,"Goldstein, Todd",27y 358d,162 (90-1-71 55.86%),83 (0.51),←,
29,"Harvey, Brent",38y 40d,423 (233-3-187 55.44%),507 (1.20),←,
34,"Macmillan, Jamie",24y 274d,95 (55-0-40 57.89%),38 (0.40),←,
2,"McKenzie, Brad",23y 25d,30 (15-0-15 50.00%),5 (0.17),←,
17,"Mullett, Aaron",24y 121d,58 (33-0-25 56.90%),25 (0.43),←,
28,"Nahas, Robin",28y 226d,116 (49-3-64 43.53%),134 (1.16),33 (20-0-13 60.61%),34 (1.03)
20,"Petrie, Drew",33y 252d,307 (157-3-147 51.63%),420 (1.37),←,
44,"Ray, Farren",30y 92d,208 (104-5-99 51.20%),59 (0.28),3 (1-0-2 33.33%),1 (0.33)
9,"Swallow, Andrew",29y 21d,199 (105-1-93 53.02%),76 (0.38),←,
25,"Tarrant, Robbie",27y 59d,75 (42-0-33 56.00%),41 (0.55),←,
12,"Thomas, Lindsay",28y 116d,187 (96-2-89 51.87%),304 (1.63),←,
16,"Thompson, Scott",30y 45d,173 (88-2-83 51.45%),6 (0.03),←,
41,"Wagner, Corey",19y 92d,2 (0-0-2 0.00%),,←,
32,"Wood, Mason",22y 284d,15 (8-0-7 53.33%),15 (1.00),←,
7,"Ziebell, Jack",25y 116d,138 (73-0-65 52.90%),85 (0.62),←,
Totals,Totals,27y 118d,3185 (1716-27-1442 53.88%),2172 (0.68),,
C,"Scott, Brad",40y 51d,148 (83-0-65 56.08%),,←,
